Y, X,ML Models,, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,,OLD BEST,PolyR,New Model,WA,,NEW BEST,,DIFF,ALL BEST,,BEST ML,ALL BEST ML,,,,LR,KNN,NN,RF,SVR,POLY,WA,,LR Best,KNN best,NN best,RF best,SVR best,POLY best,WA best
4,56, NN,,185.0409243,33.29920532,182.2036978,35.30647786,1,0,0,50.48543689,65.04854369,,,,182.2036978,188.9952513,190.965534,207.9657205,,188.9952513,,-2.837226482,182.2036978,,POLY,OLD,,,, , , , , ,188.9952513, ,, , , , , , , 
4,57, RF,,42.60522571,9.335259231,33.78080963,13.631604,2,0,0,50,65.38461538,,,,33.78080963,300.4638162,42.42710356,82.98276827,,42.42710356,,-8.824416085,33.78080963,, RF,OLD,,,, , , ,42.42710356, , , ,, , , , , , , 
4,58, RF,,49.70362171,11.3182541,31.08034154,10.58055623,5,1,1,49.52380952,64.76190476,,,,31.08034154,305.4437856,49.64504593,118.256826,,49.64504593,,-18.62328017,31.08034154,, RF,OLD,,,, , , ,49.64504593, , , ,, , , , , , , 
4,59, LR,,247.9279211,38.3523577,72.06538553,30.72814128,5,3,3,49.05660377,64.1509434,,,,72.06538553,365.129252,256.2352303,242.1468073,,242.1468073,,-170.0814217,72.06538553,,WA,OLD,,,, , , , , , ,242.1468073,, , , , , , , 
4,60, KNN,,37.02232044,6.230415971,40.54951481,8.077581787,0,0,0,49.53271028,64.48598131,,,,40.54951481,42.87794598,38.54477545,148.7069978,,38.54477545,,3.527194368,38.54477545,, KNN, KNN,,,, ,38.54477545, , , , , ,, ,38.54477545, , , , , 
4,61, RF,,3.960850125,0.583625908,5.299213241,1.081113307,0,0,0,50,64.81481481,,,,5.299213241,4.961386941,3.93969725,71.21512696,,3.93969725,,1.338363115,3.93969725,, RF, RF,,,, , , ,3.93969725, , , ,, , , ,3.93969725, , , 
4,62, RF,,0,0,3.764591431,0.72963829,0,0,0,50.4587156,65.13761468,,,,3.764591431,0.000914688,0,65.07435651,,0,,3.764591431,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
5,24, NN,,0.640785098,0.082725,73.87258174,22.24286296,0,0,0,50.90909091,65.45454545,,,,73.87258174,0.640785098,0.64074412,669.1257685,,0.64074412,,73.23179665,0.64074412,, NN, NN,,,, , ,0.64074412, , , , ,, , ,0.64074412, , , , 
5,25, LR,,68.46609597,18.15388028,105.4164855,39.21600342,0,0,0,51.35135135,65.76576577,,,,105.4164855,85.88248971,52.17200611,246.4518017,,52.17200611,,36.95038953,52.17200611,, LR, LR,,,,52.17200611, , , , , , ,,52.17200611, , , , , , 
5,26, LR,,365.7469537,99.8332915,400.6450216,139.4956706,0,0,0,51.78571429,66.07142857,,,,400.6450216,374.6139289,373.5939977,482.921677,,373.5939977,,34.89806794,373.5939977,, LR, LR,,,,373.5939977, , , , , , ,,373.5939977, , , , , , 
5,27, LR,,742.474254,320.6854614,944.9940035,440.7037435,0,0,0,52.21238938,66.37168142,,,,944.9940035,787.687407,782.5610529,1325.429769,,782.5610529,,202.5197495,782.5610529,, LR, LR,,,,782.5610529, , , , , , ,,782.5610529, , , , , , 
5,28, KNN,,1133.339372,419.931391,1160.998995,457.8861654,0,0,0,52.63157895,66.66666667,,,,1160.998995,1268.521028,1228.527991,1307.87341,,1228.527991,,27.65962311,1160.998995,, KNN,OLD,,,, ,1228.527991, , , , , ,, , , , , , , 
5,29, LR,,917.1001253,430.6154142,795.7370587,436.0767253,2,0,0,52.17391304,66.95652174,,,,795.7370587,1241.60628,880.4749143,1277.295129,,880.4749143,,-121.3630666,795.7370587,, LR,OLD,,,,880.4749143, , , , , , ,, , , , , , , 
5,30, KNN,,1146.760682,365.201985,865.5065184,294.8049479,4,2,2,51.72413793,66.37931034,,,,865.5065184,1144.071897,1111.983933,1212.858285,,1111.983933,,-281.2541632,865.5065184,, KNN,OLD,,,, ,1111.983933, , , , , ,, , , , , , , 
5,31, KNN,,575.6970691,152.6335303,675.2249995,210.0135579,0,0,0,52.13675214,66.66666667,,,,675.2249995,572.5424707,552.2605275,830.9677892,,552.2605275,,99.52793048,552.2605275,, KNN, KNN,,,, ,552.2605275, , , , , ,, ,552.2605275, , , , , 
5,32, NN,,49.84144674,18.21805894,269.713768,104.4398356,0,0,0,52.54237288,66.94915254,,,,269.713768,95.3139398,50.06418985,1579.966666,,50.06418985,,219.8723213,50.06418985,, NN, NN,,,, , ,50.06418985, , , , ,, , ,50.06418985, , , , 
5,33, KNN,,172.5207376,38.37026467,227.3378451,111.2521647,0,0,0,52.94117647,67.22689076,,,,227.3378451,223.9454461,167.9931716,3524.24547,,167.9931716,,54.81710757,167.9931716,, KNN, KNN,,,, ,167.9931716, , , , , ,, ,167.9931716, , , , , 
5,34, LR,,304.7690683,73.75849859,391.2696853,131.0213949,0,0,0,53.33333333,67.5,,,,391.2696853,368.2787815,333.9360564,1332.570548,,333.9360564,,86.50061702,333.9360564,, LR, LR,,,,333.9360564, , , , , , ,,333.9360564, , , , , , 
5,35, KNN,,219.9877536,80.05604161,203.8799483,71.53581543,1,2,1,52.89256198,66.94214876,,,,203.8799483,303.4497552,213.7494347,564.3777695,,213.7494347,,-16.10780531,203.8799483,, KNN,OLD,,,, ,213.7494347, , , , , ,, , , , , , , 
5,36, KNN,,465.1384334,91.29471748,309.483376,94.51197103,2,0,0,52.45901639,67.21311475,,,,309.483376,575.0698053,462.4374971,500.65577,,462.4374971,,-155.6550574,309.483376,, KNN,OLD,,,, ,462.4374971, , , , , ,, , , , , , , 
5,37, LR,,316.084506,83.71112175,361.3399784,88.81512044,0,0,0,52.84552846,67.4796748,,,,361.3399784,755.7447303,453.1855543,624.4211453,,453.1855543,,45.25547246,361.3399784,, LR,OLD,,,,453.1855543, , , , , , ,, , , , , , , 
5,38, LR,,181.1144082,39.69445615,113.0783578,31.49500326,6,3,3,52.41935484,66.93548387,,,,113.0783578,181.1029725,181.2543918,508.5768379,,181.1029725,,-68.03605043,113.0783578,,POLY,OLD,,,, , , , , ,181.1029725, ,, , , , , , , 
5,39, LR,,21.62049763,4.699766523,25.4994115,7.949373372,0,0,0,52.8,67.2,,,,25.4994115,21.62516624,21.5969972,762.4758794,,21.5969972,,3.878913876,21.5969972,, LR, LR,,,,21.5969972, , , , , , ,,21.5969972, , , , , , 
5,40, RF,,61.06594906,9.897108443,15.57725769,10.3562144,3,0,0,52.38095238,67.46031746,,,,15.57725769,61.06530323,61.13311333,982.3732592,,61.06530323,,-45.48869137,15.57725769,,POLY,OLD,,,, , , , , ,61.06530323, ,, , , , , , , 
5,41, NN,,20.024304,3.625130081,20.73094554,4.724983215,0,0,0,52.75590551,67.71653543,,,,20.73094554,55.1764222,19.98133956,608.0246427,,19.98133956,,0.706641541,19.98133956,, NN, NN,,,, , ,19.98133956, , , , ,, , ,19.98133956, , , , 
5,42, NN,,55.47232077,10.08503663,56.7505759,11.65099691,0,0,0,53.125,67.96875,,,,56.7505759,165.8115349,55.41152351,480.7811526,,55.41152351,,1.278255122,55.41152351,, NN, NN,,,, , ,55.41152351, , , , ,, , ,55.41152351, , , , 
5,43, RF,,72.55465887,11.02865634,73.15046921,12.27659607,0,0,0,53.48837209,68.21705426,,,,73.15046921,83.52477552,72.14121245,222.5129678,,72.14121245,,0.595810342,72.14121245,, RF, RF,,,, , , ,72.14121245, , , ,, , , ,72.14121245, , , 
5,44, RF,,16.95821275,3.134848473,17.31509269,3.674463145,0,0,0,53.84615385,68.46153846,,,,17.31509269,16.95834501,16.96753322,159.2012353,,16.95834501,,0.356879938,16.95834501,,POLY,POLY,,,, , , , , ,16.95834501, ,, , , , , ,16.95834501, 
5,45, RF,,3.137272057,0.439961658,6.926630233,2.235088348,0,0,0,54.19847328,68.70229008,,,,6.926630233,3.13710781,3.13530244,174.3674039,,3.13530244,,3.789358176,3.13530244,, RF, RF,,,, , , ,3.13530244, , , ,, , , ,3.13530244, , , 
5,47, RF,,0.336968168,0.045111666,2.34481855,0.482214991,0,0,0,54.54545455,68.93939394,,,,2.34481855,0.360981678,0.336379103,59.43070436,,0.336379103,,2.007850381,0.336379103,, RF, RF,,,, , , ,0.336379103, , , ,, , , ,0.336379103, , , 
5,48, RF,,13.60629782,2.144923325,14.26722506,2.98942159,0,0,0,54.88721805,69.17293233,,,,14.26722506,87.37709984,14.28334131,74.11168499,,14.28334131,,0.660927242,14.26722506,, RF,OLD,,,, , , ,14.28334131, , , ,, , , , , , , 
5,49, NN,,68.60801252,10.25746874,15.26086831,11.98319702,2,0,0,54.47761194,69.40298507,,,,15.26086831,72.81589932,68.47277316,101.0057833,,68.47277316,,-53.34714421,15.26086831,, NN,OLD,,,, , ,68.47277316, , , , ,, , , , , , , 
5,50, NN,,15.55498718,3.611677429,16.29970413,4.776546733,0,0,0,54.81481481,69.62962963,,,,16.29970413,21.7397495,15.56765122,69.72703875,,15.56765122,,0.744716955,15.56765122,, NN, NN,,,, , ,15.56765122, , , , ,, , ,15.56765122, , , , 
5,51, KNN,,324.1342812,55.32113772,322.2074254,56.62006836,4,0,0,54.41176471,69.85294118,,,,322.2074254,324.8698514,314.0786028,345.5396075,,314.0786028,,-1.926855802,314.0786028,, KNN, KNN,,,, ,314.0786028, , , , , ,, ,314.0786028, , , , , 
5,52, NN,,28.41774755,5.121744859,41.41645708,13.97372843,0,0,0,54.74452555,70.0729927,,,,41.41645708,46.25781905,28.47823839,245.906251,,28.47823839,,12.99870952,28.47823839,, NN, NN,,,, , ,28.47823839, , , , ,, , ,28.47823839, , , , 
5,53, NN,,28.27687711,5.960799253,44.05164937,19.30228882,0,0,0,55.07246377,70.28985507,,,,44.05164937,181.486985,28.27511506,368.3222273,,28.27511506,,15.77477226,28.27511506,, NN, NN,,,, , ,28.27511506, , , , ,, , ,28.27511506, , , , 
5,54, NN,,22.67861907,5.511656986,25.89008618,9.581910197,0,0,0,55.39568345,70.50359712,,,,25.89008618,34.45897736,22.6501591,179.7712026,,22.6501591,,3.211467109,22.6501591,, NN, NN,,,, , ,22.6501591, , , , ,, , ,22.6501591, , , , 
5,55, RF,,87.36849331,19.66956796,70.94365796,23.66636963,1,0,0,55,70.71428571,,,,70.94365796,162.0448962,87.07987888,162.6371835,,87.07987888,,-16.42483535,70.94365796,, RF,OLD,,,, , , ,87.07987888, , , ,, , , , , , , 
5,56, SVR,,8.932183832,2.942869912,21.42717727,8.538206991,0,0,0,55.31914894,70.92198582,,,,21.42717727,9.401062163,8.99901564,200.4057845,,8.99901564,,12.49499344,8.99901564,, SVR, SVR,,,, , , , ,8.99901564, , ,, , , , ,8.99901564, , 
5,57, RF,,3.871276879,1.153065236,6.623788399,2.29923172,0,0,0,55.63380282,71.12676056,,,,6.623788399,303.6863461,3.850890068,75.0864265,,3.850890068,,2.75251152,3.850890068,, RF, RF,,,, , , ,3.850890068, , , ,, , , ,3.850890068, , , 
5,58, SVR,,12.8563518,2.601559296,84.6354591,16.14913839,0,0,0,55.94405594,71.32867133,,,,84.6354591,74.4916876,12.86589759,211.254497,,12.86589759,,71.7791073,12.86589759,, SVR, SVR,,,, , , , ,12.86589759, , ,, , , , ,12.86589759, , 
5,59, NN,,71.48670775,18.01151799,172.6589364,45.81245524,0,0,0,56.25,71.52777778,,,,172.6589364,286.6024449,97.35670342,357.2415149,,97.35670342,,101.1722287,97.35670342,, NN, NN,,,, , ,97.35670342, , , , ,, , ,97.35670342, , , , 
5,60, SVR,,1.31783512,0.448542178,4.505374214,1.767108409,0,0,0,56.55172414,71.72413793,,,,4.505374214,114.3157024,1.317562267,63.00308331,,1.317562267,,3.187539094,1.317562267,, SVR, SVR,,,, , , , ,1.317562267, , ,, , , , ,1.317562267, , 
5,61, RF,,0,0,9.155603824,3.220054881,0,0,0,56.84931507,71.91780822,,,,9.155603824,0.244087429,0,56.69704185,,0,,9.155603824,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
5,62, RF,,0,0,8.81700535,2.430911764,0,0,0,57.14285714,72.10884354,,,,8.81700535,0.001183965,0,78.37123062,,0,,8.81700535,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
6,24, KNN,,11.62993084,2.500065027,242.3130379,58.74267578,0,0,0,57.43243243,72.2972973,,,,242.3130379,13.14168311,11.62534202,716.4695579,,11.62534202,,230.6831071,11.62534202,, KNN, KNN,,,, ,11.62534202, , , , , ,, ,11.62534202, , , , , 
6,25, KNN,,214.9618641,61.51109481,238.1810323,88.62669271,0,0,0,57.71812081,72.48322148,,,,238.1810323,226.5516578,220.2058613,434.2110173,,220.2058613,,23.21916827,220.2058613,, KNN, KNN,,,, ,220.2058613, , , , , ,, ,220.2058613, , , , , 
6,26, KNN,,656.7348182,230.9108003,713.4944522,275.063444,0,0,0,58,72.66666667,,,,713.4944522,679.8190205,584.5858223,901.6205922,,584.5858223,,56.75963398,584.5858223,, KNN, KNN,,,, ,584.5858223, , , , , ,, ,584.5858223, , , , , 
6,27, NN,,1041.157782,422.0769594,1119.803376,535.7935872,0,0,0,58.2781457,72.84768212,,,,1119.803376,1047.534741,1081.049191,1410.479428,,1047.534741,,78.64559405,1047.534741,,POLY,POLY,,,, , , , , ,1047.534741, ,, , , , , ,1047.534741, 
6,28, KNN,,1218.324205,449.5743392,1368.157593,568.0480469,0,0,0,58.55263158,73.02631579,,,,1368.157593,1227.581234,1162.155944,1982.773382,,1162.155944,,149.8333882,1162.155944,, KNN, KNN,,,, ,1162.155944, , , , , ,, ,1162.155944, , , , , 
6,29, KNN,,877.9670108,355.5268186,1097.032482,439.389974,0,0,0,58.82352941,73.20261438,,,,1097.032482,882.340609,871.8239813,1584.612322,,871.8239813,,219.0654713,871.8239813,, KNN, KNN,,,, ,871.8239813, , , , , ,, ,871.8239813, , , , , 
6,30, KNN,,1151.565389,392.9449142,1074.235666,361.9002604,1,2,1,58.44155844,72.72727273,,,,1074.235666,1336.984758,1190.517897,1232.993052,,1190.517897,,-77.32972285,1074.235666,, KNN,OLD,,,, ,1190.517897, , , , , ,, , , , , , , 
6,31, LR,,810.4352767,186.3981046,788.3185481,194.3544759,2,0,0,58.06451613,72.90322581,,,,788.3185481,810.6871529,810.8170495,840.4187448,,810.6871529,,-22.11672859,788.3185481,,POLY,OLD,,,, , , , , ,810.6871529, ,, , , , , , , 
6,32, LR,,500.9128589,140.4814696,473.7432673,150.2142904,1,0,0,57.69230769,73.07692308,,,,473.7432673,535.4913963,471.9844701,932.0825786,,471.9844701,,-27.1695916,471.9844701,, LR, LR,,,,471.9844701, , , , , , ,,471.9844701, , , , , , 
6,33, LR,,831.1845514,217.6869922,762.0706879,254.4105306,1,0,0,57.32484076,73.24840764,,,,762.0706879,1143.836378,487.4317452,873.1956253,,487.4317452,,-69.11386348,487.4317452,, LR, LR,,,,487.4317452, , , , , , ,,487.4317452, , , , , , 
6,34, KNN,,1048.779005,227.7292316,688.0484479,199.5175618,8,1,1,56.96202532,72.78481013,,,,688.0484479,1247.879142,1073.699124,848.5302547,,848.5302547,,-160.4818068,688.0484479,,WA,OLD,,,, , , , , , ,848.5302547,, , , , , , , 
6,35, KNN,,798.8698105,227.8319881,461.1918256,156.5190267,5,7,5,56.60377358,72.32704403,,,,461.1918256,953.8785448,781.8971826,486.6741505,,486.6741505,,-25.48232495,461.1918256,,WA,OLD,,,, , , , , , ,486.6741505,, , , , , , , 
6,36, LR,,740.7610347,227.7336637,485.9198322,157.450472,3,7,3,56.25,71.875,,,,485.9198322,800.8267368,511.0815511,507.0721185,,507.0721185,,-21.15228627,485.9198322,,WA,OLD,,,, , , , , , ,507.0721185,, , , , , , , 
6,37, KNN,,325.8458075,118.9776845,227.3498039,69.34541016,3,5,2,55.90062112,71.42857143,,,,227.3498039,402.5128196,285.0077248,230.6999856,,230.6999856,,-3.350181651,227.3498039,,WA,OLD,,,, , , , , , ,230.6999856,, , , , , , , 
6,38, RF,,1359.298036,446.3460324,973.5587638,306.1285156,11,14,11,55.55555556,70.98765432,,,,973.5587638,1408.472283,1409.270883,1004.832689,,1004.832689,,-31.27392538,973.5587638,,WA,OLD,,,, , , , , , ,1004.832689,, , , , , , , 
6,39, LR,,1043.037852,226.8411033,624.6795178,159.901123,2,5,2,55.21472393,70.55214724,,,,624.6795178,1050.550016,1050.943952,1099.901996,,1050.550016,,-418.3583343,624.6795178,,POLY,OLD,,,, , , , , ,1050.550016, ,, , , , , , , 
6,40, LR,,335.6705366,53.43084002,336.6223774,55.94106445,0,0,0,55.48780488,70.73170732,,,,336.6223774,335.6610164,335.7863013,803.0725995,,335.6610164,,0.951840806,335.6610164,,POLY,POLY,,,, , , , , ,335.6610164, ,, , , , , ,335.6610164, 
6,41, KNN,,33.21236875,7.915610978,31.72072716,14.99637146,1,0,0,55.15151515,70.90909091,,,,31.72072716,33.02551751,33.38937813,667.2110111,,33.02551751,,-1.491641595,31.72072716,,POLY,OLD,,,, , , , , ,33.02551751, ,, , , , , , , 
6,42, KNN,,179.57397,54.40165197,104.2661209,37.2265625,4,2,2,54.81927711,70.48192771,,,,104.2661209,203.0791278,178.2492286,319.6920784,,178.2492286,,-75.30784919,104.2661209,, KNN,OLD,,,, ,178.2492286, , , , , ,, , , , , , , 
6,43, KNN,,120.8057718,54.97646743,175.9820007,51.72474365,0,1,0,55.08982036,70.05988024,,,,175.9820007,223.4963496,132.2507603,276.832636,,132.2507603,,55.17622895,132.2507603,, KNN, KNN,,,, ,132.2507603, , , , , ,, ,132.2507603, , , , , 
6,44, RF,,155.1540333,34.11110026,16.76188885,34.43422038,4,0,0,54.76190476,70.23809524,,,,16.76188885,155.2160454,154.4661704,151.4224017,,151.4224017,,-134.6605129,16.76188885,,WA,OLD,,,, , , , , , ,151.4224017,, , , , , , , 
6,45, RF,,95.49271651,29.93880776,72.68680245,28.8799174,3,1,1,54.43786982,69.82248521,,,,72.68680245,96.85145288,96.79895081,125.8740122,,96.79895081,,-22.80591406,72.68680245,, RF,OLD,,,, , , ,96.79895081, , , ,, , , , , , , 
6,46, NN,,21.04589866,5.069996568,20.1664819,5.386978149,1,0,0,54.11764706,70,,,,20.1664819,20.96664831,21.00135431,177.5811313,,20.96664831,,-0.879416759,20.1664819,,POLY,OLD,,,, , , , , ,20.96664831, ,, , , , , , , 
6,47, NN,,21.86279072,4.208663378,23.10782231,6.051916504,0,0,0,54.38596491,70.1754386,,,,23.10782231,37.65635816,21.88129668,129.9505418,,21.88129668,,1.245031593,21.88129668,, NN, NN,,,, , ,21.88129668, , , , ,, , ,21.88129668, , , , 
6,48, NN,,40.9484245,12.65168121,42.76980231,13.70526632,0,0,0,54.65116279,70.34883721,,,,42.76980231,233.6340701,69.03614947,167.0603661,,69.03614947,,1.821377814,42.76980231,, NN,OLD,,,, , ,69.03614947, , , , ,, , , , , , , 
6,49, NN,,19.29911852,3.817512051,12.03700512,5.591553243,1,0,0,54.33526012,70.52023121,,,,12.03700512,258.0582465,19.34837584,165.6631257,,19.34837584,,-7.262113402,12.03700512,, NN,OLD,,,, , ,19.34837584, , , , ,, , , , , , , 
6,50, KNN,,121.7912366,35.81185049,66.11231762,18.20935669,3,9,3,54.02298851,70.11494253,,,,66.11231762,176.4142362,163.4136612,109.6254935,,109.6254935,,-43.51317586,66.11231762,,WA,OLD,,,, , , , , , ,109.6254935,, , , , , , , 
6,51, KNN,,36.46431402,8.508102964,38.04799087,8.68020223,0,0,0,54.28571429,70.28571429,,,,38.04799087,37.38580863,36.75009044,98.28985723,,36.75009044,,1.583676847,36.75009044,, KNN, KNN,,,, ,36.75009044, , , , , ,, ,36.75009044, , , , , 
6,52, KNN,,64.80174791,11.33064128,125.4853743,35.63572591,0,0,0,54.54545455,70.45454545,,,,125.4853743,933.9410416,53.70635187,511.6796228,,53.70635187,,60.6836264,53.70635187,, KNN, KNN,,,, ,53.70635187, , , , , ,, ,53.70635187, , , , , 
6,53, RF,,51.68957247,21.70210046,97.45604779,31.16342773,0,0,0,54.80225989,70.62146893,,,,97.45604779,189.3389854,75.50514919,404.1070403,,75.50514919,,45.76647532,75.50514919,, RF, RF,,,, , , ,75.50514919, , , ,, , , ,75.50514919, , , 
6,54, KNN,,201.3145018,104.0359389,353.4954267,131.0222738,0,0,0,55.05617978,70.78651685,,,,353.4954267,310.5998655,240.7885417,612.0083132,,240.7885417,,152.1809248,240.7885417,, KNN, KNN,,,, ,240.7885417, , , , , ,, ,240.7885417, , , , , 
6,55, KNN,,413.6963839,156.0758867,787.6770489,267.6548991,0,0,0,55.30726257,70.94972067,,,,787.6770489,615.3440421,479.1198094,1064.744101,,479.1198094,,373.9806649,479.1198094,, KNN, KNN,,,, ,479.1198094, , , , , ,, ,479.1198094, , , , , 
6,56, NN,,26.39531287,6.753374708,32.89472832,12.22122091,0,0,0,55.55555556,71.11111111,,,,32.89472832,27.29729953,26.39662596,443.7048951,,26.39662596,,6.499415451,26.39662596,, NN, NN,,,, , ,26.39662596, , , , ,, , ,26.39662596, , , , 
6,57, NN,,17.705654,5.661330869,17.67426349,6.019286601,1,0,0,55.24861878,71.27071823,,,,17.67426349,463.3576638,17.68855602,57.69158075,,17.68855602,,-0.031390514,17.67426349,, NN,OLD,,,, , ,17.68855602, , , , ,, , , , , , , 
6,58, SVR,,4.679562784,1.403998107,5.869422289,2.295534515,0,0,0,55.49450549,71.42857143,,,,5.869422289,260.4437332,4.718531429,46.1224988,,4.718531429,,1.189859504,4.718531429,, SVR, SVR,,,, , , , ,4.718531429, , ,, , , , ,4.718531429, , 
6,59, SVR,,1.989521518,0.829180738,6.40513011,2.381356557,0,0,0,55.73770492,71.58469945,,,,6.40513011,284.066694,1.979337509,62.7821527,,1.979337509,,4.415608592,1.979337509,, SVR, SVR,,,, , , , ,1.979337509, , ,, , , , ,1.979337509, , 
6,60, RF,,0.162795037,0.162795037,7.73523459,2.360144552,0,0,0,55.97826087,71.73913043,,,,7.73523459,1701.377926,0.04655,32.37046996,,0.04655,,7.572439553,0.04655,, RF, RF,,,, , , ,0.04655, , , ,, , , ,0.04655, , , 
6,61, RF,,0,0,6.877238035,2.810053762,0,0,0,56.21621622,71.89189189,,,,6.877238035,0.285703989,0,57.47729624,,0,,6.877238035,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
6,62, RF,,0,0,25.93019601,8.528918457,0,0,0,56.4516129,72.04301075,,,,25.93019601,0.003076386,0,94.76676413,,0,,25.93019601,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
7,23, RF,,0,0,183.214543,50.25117188,0,0,0,56.68449198,72.19251337,,,,183.214543,0.03093261,0,871.3228876,,0,,183.214543,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
7,24, NN,,143.3991198,25.06572756,294.1334023,93.31634115,0,0,0,56.91489362,72.34042553,,,,294.1334023,144.8884521,144.1073249,818.0628961,,144.1073249,,150.7342825,144.1073249,, NN, NN,,,, , ,144.1073249, , , , ,, , ,144.1073249, , , , 
7,25, KNN,,258.1449282,93.49433346,261.5324948,105.7755452,0,0,0,57.14285714,72.48677249,,,,261.5324948,280.614993,269.4295812,761.8916627,,269.4295812,,3.387566618,261.5324948,, KNN,OLD,,,, ,269.4295812, , , , , ,, , , , , , , 
7,26, KNN,,886.2813944,347.10272,831.4687006,383.6381836,1,0,0,56.84210526,72.63157895,,,,831.4687006,945.9161925,840.6239251,1277.415788,,840.6239251,,-54.8126938,831.4687006,, KNN,OLD,,,, ,840.6239251, , , , , ,, , , , , , , 
7,27, LR,,860.6139097,316.106859,698.2399015,419.4439128,1,0,0,56.54450262,72.77486911,,,,698.2399015,913.966572,840.0160932,1822.066633,,840.0160932,,-162.3740082,698.2399015,, LR,OLD,,,,840.0160932, , , , , , ,, , , , , , , 
7,28, RF,,881.471899,216.2633641,1374.490403,469.5410156,0,0,0,56.77083333,72.91666667,,,,1374.490403,945.5162848,943.7726078,2102.685383,,943.7726078,,493.0185035,943.7726078,, RF, RF,,,, , , ,943.7726078, , , ,, , , ,943.7726078, , , 
7,29, LR,,627.611745,179.7820932,726.7046626,234.0797201,0,0,0,56.99481865,73.05699482,,,,726.7046626,643.5514425,640.2174782,1028.215132,,640.2174782,,99.09291759,640.2174782,, LR, LR,,,,640.2174782, , , , , , ,,640.2174782, , , , , , 
7,30, KNN,,595.6095992,201.7586623,623.6285754,193.024528,0,1,0,57.21649485,72.68041237,,,,623.6285754,698.371372,672.2859674,669.6328845,,669.6328845,,28.0189762,623.6285754,,WA,OLD,,,, , , , , , ,669.6328845,, , , , , , , 
7,31, LR,,611.1692397,167.8434958,497.800981,152.3425293,10,3,3,56.92307692,72.30769231,,,,497.800981,659.7314239,643.4449539,536.5098011,,536.5098011,,-38.70882011,497.800981,,WA,OLD,,,, , , , , , ,536.5098011,, , , , , , , 
7,32, LR,,404.2071959,135.3795964,375.8463117,132.1056885,2,1,1,56.63265306,71.93877551,,,,375.8463117,566.8810173,447.3993573,672.9684985,,447.3993573,,-28.3608842,375.8463117,, LR,OLD,,,,447.3993573, , , , , , ,, , , , , , , 
