Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,,OLD BEST,, New Model Best RMSE Value,WA,,NEW BEST,,DIFF,ALL BEST,,BEST ML,ALL BEST ML,,,,LR,KNN,NN,RF,SVR,POLY,WA,,LR Best,KNN best,NN best,RF best,SVR best,POLY best,WA best
40,5, KNN, KNN,99.98068509,32.53952354,66.75148641,30.29154256,2,2,2,48.09769845,49.08407703,,,,66.75148641,,99.98068509,125.5691783,,99.98068509,,-33.22919868,66.75148641,, KNN,OLD,,,, ,99.98068509, , , , , ,, , , , , , , 
40,6, LR, KNN,240.0122261,86.13705491,153.9879865,47.72821859,9,11,9,48.07511737,49.06103286,,,,153.9879865,,240.0122261,191.6707463,,191.6707463,,-37.68275979,153.9879865,,WA,OLD,,,, , , , , , ,191.6707463,, , , , , , , 
40,7, KNN, SVR,522.3625067,126.4855478,253.9007926,56.46965332,24,17,17,48.05255748,49.03801032,,,,253.9007926,,522.3625067,348.9369929,,348.9369929,,-95.03620025,253.9007926,,WA,OLD,,,, , , , , , ,348.9369929,, , , , , , , 
40,8, KNN, SVR,326.2807211,124.3546261,349.7566178,202.0503581,0,0,0,48.07692308,49.0619137,,,,349.7566178,,326.2807211,311.4855668,,311.4855668,,38.27105095,311.4855668,,WA,WA,,,, , , , , , ,311.4855668,, , , , , , ,311.4855668
40,9, KNN, SVR,211.9028576,67.78861954,282.0414715,96.99497884,0,0,0,48.10126582,49.08579466,,,,282.0414715,,211.9028576,375.9370071,,211.9028576,,70.13861395,211.9028576,, KNN, KNN,,,, ,211.9028576, , , , , ,, ,211.9028576, , , , , 
40,10, LR, SVR,250.6075195,77.58868951,298.6091649,121.1795166,0,0,0,48.12558575,49.10965323,,,,298.6091649,,250.6075195,476.2242481,,250.6075195,,48.0016454,250.6075195,, LR, LR,,,,250.6075195, , , , , , ,,250.6075195, , , , , , 
40,11, LR, KNN,167.9861645,40.60830077,450.0579777,121.3839437,0,0,0,48.1498829,49.13348946,,,,450.0579777,,167.9861645,502.7638872,,167.9861645,,282.0718132,167.9861645,, LR, LR,,,,167.9861645, , , , , , ,,167.9861645, , , , , , 
40,12, KNN, KNN,36.29992516,8.401176454,60.1785754,23.67398885,0,0,0,48.1741573,49.15730337,,,,60.1785754,,36.29992516,130.7278473,,36.29992516,,23.87865024,36.29992516,, KNN, KNN,,,, ,36.29992516, , , , , ,, ,36.29992516, , , , , 
40,13, LR, KNN,194.193738,70.23098447,174.7021096,61.05303548,2,5,1,48.15161441,49.13430042,,,,174.7021096,,194.193738,217.0496204,,194.193738,,-19.49162842,174.7021096,, LR,OLD,,,,194.193738, , , , , , ,, , , , , , , 
40,14, KNN, KNN,232.0711037,98.08891522,205.7086735,90.78588867,10,6,6,48.12909261,49.11131899,,,,205.7086735,,232.0711037,196.2556203,,196.2556203,,9.453053103,196.2556203,,WA,WA,,,, , , , , , ,196.2556203,, , , , , , ,196.2556203
40,15, KNN, KNN,196.9465692,88.78833502,196.5574768,112.3398438,1,0,0,48.10659187,49.13510986,,,,196.5574768,,196.9465692,291.8353748,,196.9465692,,-0.389092467,196.5574768,, KNN,OLD,,,, ,196.9465692, , , , , ,, , , , , , , 
40,16, LR, KNN,57.41488455,26.78621943,358.3291318,181.2756185,0,0,0,48.13084112,49.1588785,,,,358.3291318,,57.41488455,643.9368869,,57.41488455,,300.9142472,57.41488455,, LR, LR,,,,57.41488455, , , , , , ,,57.41488455, , , , , , 
40,17, RF, SVR,188.3709079,44.58954263,602.4291936,263.185319,0,0,0,48.15506773,49.18262494,,,,602.4291936,,188.3709079,764.7585332,,188.3709079,,414.0582857,188.3709079,, RF, RF,,,, , , ,188.3709079, , , ,, , , ,188.3709079, , , 
40,18, KNN, KNN,154.4203797,40.13721871,348.2290913,189.9068359,0,0,0,48.17927171,49.20634921,,,,348.2290913,,154.4203797,648.8305377,,154.4203797,,193.8087115,154.4203797,, KNN, KNN,,,, ,154.4203797, , , , , ,, ,154.4203797, , , , , 
40,19, KNN, KNN,405.2788824,160.404035,231.5839481,162.8408529,3,0,0,48.15678955,49.23005133,,,,231.5839481,,405.2788824,436.209075,,405.2788824,,-173.6949344,231.5839481,, KNN,OLD,,,, ,405.2788824, , , , , ,, , , , , , , 
40,20, KNN, KNN,484.6184242,253.687424,365.682704,247.6800456,2,1,0,48.13432836,49.20708955,,,,365.682704,,484.6184242,502.3112747,,484.6184242,,-118.9357202,365.682704,, KNN,OLD,,,, ,484.6184242, , , , , ,, , , , , , , 
40,21, KNN, KNN,364.5061685,203.697725,405.0182095,195.3668457,0,1,0,48.15850816,49.18414918,,,,405.0182095,,364.5061685,435.350893,,364.5061685,,40.51204099,364.5061685,, KNN, KNN,,,, ,364.5061685, , , , , ,, ,364.5061685, , , , , 
40,22, KNN, KNN,755.3429726,380.5276629,673.7743688,366.5621419,4,1,1,48.1360671,49.1612302,,,,673.7743688,,755.3429726,797.9813567,,755.3429726,,-81.56860384,673.7743688,, KNN,OLD,,,, ,755.3429726, , , , , ,, , , , , , , 
40,23, KNN, KNN,361.6605829,179.338997,465.4271157,229.4515788,0,0,0,48.16022357,49.18490918,,,,465.4271157,,361.6605829,649.9930473,,361.6605829,,103.7665328,361.6605829,, KNN, KNN,,,, ,361.6605829, , , , , ,, ,361.6605829, , , , , 
40,24, KNN, KNN,115.7582715,43.38397628,171.8048069,55.16110026,0,0,0,48.18435754,49.20856611,,,,171.8048069,,115.7582715,373.0934869,,115.7582715,,56.0465354,115.7582715,, KNN, KNN,,,, ,115.7582715, , , , , ,, ,115.7582715, , , , , 
40,25, KNN, KNN,88.86053071,27.98840848,154.4807634,45.43126221,0,0,0,48.20846906,49.23220102,,,,154.4807634,,88.86053071,515.0931775,,88.86053071,,65.62023266,88.86053071,, KNN, KNN,,,, ,88.86053071, , , , , ,, ,88.86053071, , , , , 
40,26, RF, SVR,97.26367621,33.45548982,88.68941007,38.08389893,2,0,0,48.18604651,49.25581395,,,,88.68941007,,97.26367621,391.4453227,,97.26367621,,-8.574266141,88.68941007,, RF,OLD,,,, , , ,97.26367621, , , ,, , , , , , , 
40,27, KNN, KNN,67.38621463,12.93674513,57.32674759,17.20964966,2,0,0,48.16364482,49.27940493,,,,57.32674759,,67.38621463,152.9079649,,67.38621463,,-10.05946704,57.32674759,, KNN,OLD,,,, ,67.38621463, , , , , ,, , , , , , , 
40,28, KNN, SVR,47.48744545,12.61756942,39.46905598,12.45220846,2,1,1,48.14126394,49.25650558,,,,39.46905598,,47.48744545,92.32175055,,47.48744545,,-8.018389462,39.46905598,, KNN,OLD,,,, ,47.48744545, , , , , ,, , , , , , , 
40,29, SVR, NN,162.8002448,89.82184405,171.2961909,107.1905843,0,0,0,48.16535067,49.28007431,,,,171.2961909,,162.8002448,309.5016828,,162.8002448,,8.495946094,162.8002448,, SVR, SVR,,,, , , , ,162.8002448, , ,, , , , ,162.8002448, , 
40,30, SVR, SVR,256.1222754,112.4202746,220.4181916,110.1606201,11,1,1,48.14298979,49.25719591,,,,220.4181916,,256.1222754,240.9004462,,240.9004462,,-20.48225469,220.4181916,,WA,OLD,,,, , , , , , ,240.9004462,, , , , , , , 
40,31, KNN, KNN,339.725927,148.1598862,208.9586083,90.09939779,13,16,10,48.12064965,49.23433875,,,,208.9586083,,339.725927,321.8546838,,321.8546838,,-112.8960755,208.9586083,,WA,OLD,,,, , , , , , ,321.8546838,, , , , , , , 
40,32, KNN, KNN,225.975663,104.2553488,91.69615245,70.45166016,5,6,3,48.09833024,49.21150278,,,,91.69615245,,225.975663,233.1860488,,225.975663,,-134.2795106,91.69615245,, KNN,OLD,,,, ,225.975663, , , , , ,, , , , , , , 
40,33, KNN, SVR,243.2969632,75.77587827,14.6632759,59.9449056,3,7,0,48.07603153,49.18868799,,,,14.6632759,,243.2969632,266.4151986,,243.2969632,,-228.6336873,14.6632759,, KNN,OLD,,,, ,243.2969632, , , , , ,, , , , , , , 
40,34, KNN, KNN,127.5672257,30.71451407,2.870929311,21.44772746,7,1,1,48.05375348,49.16589435,,,,2.870929311,,127.5672257,152.7571974,,127.5672257,,-124.6962964,2.870929311,, KNN,OLD,,,, ,127.5672257, , , , , ,, , , , , , , 
40,35, NN, SVR,24.95548401,7.515959713,65.68070057,18.61703695,0,0,0,48.0778138,49.18943956,,,,65.68070057,,24.95548401,150.7926691,,24.95548401,,40.72521656,24.95548401,, NN, NN,,,, , ,24.95548401, , , , ,, , ,24.95548401, , , , 
40,36, LR, SVR,105.7435217,39.05433252,14.32012965,21.47148438,6,9,4,48.05555556,49.16666667,,,,14.32012965,,105.7435217,138.163962,,105.7435217,,-91.42339207,14.32012965,, LR,OLD,,,,105.7435217, , , , , , ,, , , , , , , 
40,37, KNN, SVR,99.25935848,41.58979171,10.43182059,21.17178752,8,8,6,48.03331791,49.14391485,,,,10.43182059,,99.25935848,153.8981689,,99.25935848,,-88.82753789,10.43182059,, KNN,OLD,,,, ,99.25935848, , , , , ,, , , , , , , 
40,38, KNN, SVR,89.79577936,30.93602434,14.36010982,19.8918986,8,7,6,48.01110083,49.12118409,,,,14.36010982,,89.79577936,113.2571259,,89.79577936,,-75.43566954,14.36010982,, KNN,OLD,,,, ,89.79577936, , , , , ,, , , , , , , 
40,39, RF, SVR,169.5003852,38.63270157,35.96885697,26.33845215,12,3,3,47.9889043,49.09847434,,,,35.96885697,,169.5003852,200.3518697,,169.5003852,,-133.5315282,35.96885697,, RF,OLD,,,, , , ,169.5003852, , , ,, , , , , , , 
40,40, KNN, RF,135.2253519,37.5101361,44.90695241,44.55900065,1,0,0,47.96672828,49.1219963,,,,44.90695241,,135.2253519,206.894196,,135.2253519,,-90.31839949,44.90695241,, KNN,OLD,,,, ,135.2253519, , , , , ,, , , , , , , 
40,41, LR, SVR,158.3743854,38.03556363,13.40564902,29.24227498,3,2,2,47.94457275,49.09930716,,,,13.40564902,,158.3743854,237.0155058,,158.3743854,,-144.9687364,13.40564902,, LR,OLD,,,,158.3743854, , , , , , ,, , , , , , , 
40,42, LR, SVR,99.94702017,22.14600508,10.98000624,21.55035197,3,1,0,47.92243767,49.07663897,,,,10.98000624,,99.94702017,226.5247523,,99.94702017,,-88.96701393,10.98000624,, LR,OLD,,,,99.94702017, , , , , , ,, , , , , , , 
40,43, RF, KNN,0.945452598,0.193532625,1.522929603,24.65574951,0,0,0,47.94646977,49.10013844,,,,1.522929603,,0.945452598,318.4130159,,0.945452598,,0.577477005,0.945452598,, RF, RF,,,, , , ,0.945452598, , , ,, , , ,0.945452598, , , 
40,44, LR, LR,41.08572196,8.975498197,0.357388988,7.012258403,3,1,1,47.92435424,49.07749077,,,,0.357388988,,41.08572196,216.9571113,,41.08572196,,-40.72833298,0.357388988,, LR,OLD,,,,41.08572196, , , , , , ,, , , , , , , 
40,45, KNN, KNN,276.8819176,68.96050864,0.019817801,50.70761312,9,7,7,47.90225911,49.05486399,,,,0.019817801,,276.8819176,270.3167393,,270.3167393,,-270.2969215,0.019817801,,WA,OLD,,,, , , , , , ,270.3167393,, , , , , , , 
40,46, KNN, SVR,320.60013,113.0630656,119.6303787,72.93544922,6,11,4,47.88018433,49.03225806,,,,119.6303787,,320.60013,365.2558707,,320.60013,,-200.9697513,119.6303787,, KNN,OLD,,,, ,320.60013, , , , , ,, , , , , , , 
40,47, KNN, NN,394.3499109,185.5241594,383.1567042,154.9343099,2,7,0,47.85812989,49.00967296,,,,383.1567042,,394.3499109,461.1998442,,394.3499109,,-11.19320663,383.1567042,, KNN,OLD,,,, ,394.3499109, , , , , ,, , , , , , , 
40,48, NN, SVR,389.8747336,100.1786462,71.17048633,85.51669922,9,9,7,47.83609576,48.98710866,,,,71.17048633,,389.8747336,432.5012895,,389.8747336,,-318.7042472,71.17048633,, NN,OLD,,,, , ,389.8747336, , , , ,, , , , , , , 
40,49, KNN, KNN,247.0174325,96.94816497,145.6809099,75.9753418,6,5,3,47.81408191,48.96456512,,,,145.6809099,,247.0174325,243.1160345,,243.1160345,,-97.43512467,145.6809099,,WA,OLD,,,, , , , , , ,243.1160345,, , , , , , , 
40,50, KNN, KNN,249.5840046,104.1331874,246.1427939,110.1659668,2,0,0,47.79208832,48.98804048,,,,246.1427939,,249.5840046,298.7404224,,249.5840046,,-3.441210698,246.1427939,, KNN,OLD,,,, ,249.5840046, , , , , ,, , , , , , , 
40,51, LR, LR,237.0671388,99.12612436,200.3635966,82.38878581,2,3,2,47.77011494,48.96551724,,,,200.3635966,,237.0671388,299.1702104,,237.0671388,,-36.70354225,200.3635966,, LR,OLD,,,,237.0671388, , , , , , ,, , , , , , , 
40,52, LR, LR,261.170901,127.0572641,188.1900303,88.78812663,21,19,18,47.74816176,48.94301471,,,,188.1900303,,261.170901,201.9370348,,201.9370348,,-13.74700455,188.1900303,,WA,OLD,,,, , , , , , ,201.9370348,, , , , , , , 
40,53, KNN, KNN,170.5007919,61.61100666,282.5249547,130.3352783,0,0,0,47.77216353,48.96646762,,,,282.5249547,,170.5007919,494.6575065,,170.5007919,,112.0241627,170.5007919,, KNN, KNN,,,, ,170.5007919, , , , , ,, ,170.5007919, , , , , 
40,54, KNN, RF,68.26786319,13.85351693,382.2898333,160.823877,0,0,0,47.79614325,48.98989899,,,,382.2898333,,68.26786319,505.136194,,68.26786319,,314.0219701,68.26786319,, KNN, KNN,,,, ,68.26786319, , , , , ,, ,68.26786319, , , , , 
40,55, KNN, KNN,246.5805639,95.18569273,151.3988593,81.65058594,9,2,2,47.77420835,48.96741625,,,,151.3988593,,246.5805639,221.7249859,,221.7249859,,-70.32612668,151.3988593,,WA,OLD,,,, , , , , , ,221.7249859,, , , , , , , 
40,56, LR, LR,441.3283896,265.471603,613.1804248,527.383724,0,0,0,47.79816514,48.99082569,,,,613.1804248,,441.3283896,633.2074699,,441.3283896,,171.8520352,441.3283896,, LR, LR,,,,441.3283896, , , , , , ,,441.3283896, , , , , , 
40,57, LR, KNN,566.1938312,278.9287953,537.4309568,413.5289714,5,0,0,47.77624943,49.01421366,,,,537.4309568,,566.1938312,557.1694536,,557.1694536,,-19.73849677,537.4309568,,WA,OLD,,,, , , , , , ,557.1694536,, , , , , , , 
40,58, LR, KNN,449.3525151,190.777356,306.4542788,205.2415527,18,0,0,47.7543538,49.0375802,,,,306.4542788,,449.3525151,328.0080284,,328.0080284,,-21.55374955,306.4542788,,WA,OLD,,,, , , , , , ,328.0080284,, , , , , , , 
40,59, KNN, KNN,333.7459124,125.1684932,309.0926776,137.3049479,4,0,0,47.73247824,49.06092533,,,,309.0926776,,333.7459124,361.927278,,333.7459124,,-24.65323478,309.0926776,, KNN,OLD,,,, ,333.7459124, , , , , ,, , , , , , , 
40,60, KNN, KNN,174.2855332,65.82088095,182.0470406,76.8384196,0,0,0,47.75641026,49.08424908,,,,182.0470406,,174.2855332,231.0704831,,174.2855332,,7.761507429,174.2855332,, KNN, KNN,,,, ,174.2855332, , , , , ,, ,174.2855332, , , , , 
40,61, KNN, KNN,199.7604103,79.99125029,291.0068298,127.5857096,0,0,0,47.78032037,49.10755149,,,,291.0068298,,199.7604103,342.7229723,,199.7604103,,91.24641947,199.7604103,, KNN, KNN,,,, ,199.7604103, , , , , ,, ,199.7604103, , , , , 
40,62, KNN, KNN,125.9703491,58.93218368,312.6269209,141.1855143,0,0,0,47.8042086,49.13083257,,,,312.6269209,,125.9703491,378.6007372,,125.9703491,,186.6565718,125.9703491,, KNN, KNN,,,, ,125.9703491, , , , , ,, ,125.9703491, , , , , 
40,63, KNN, KNN,260.0924381,104.2515597,247.6839384,98.69498698,3,4,2,47.78235025,49.10836763,,,,247.6839384,,260.0924381,292.621499,,260.0924381,,-12.40849969,247.6839384,, KNN,OLD,,,, ,260.0924381, , , , , ,, , , , , , , 
40,64, KNN, KNN,179.8978421,86.27101001,171.1974737,63.32459717,2,11,2,47.76051188,49.08592322,,,,171.1974737,,179.8978421,197.1818446,,179.8978421,,-8.700368422,171.1974737,, KNN,OLD,,,, ,179.8978421, , , , , ,, , , , , , , 
40,65, NN, SVR,67.73688691,24.61866061,104.1549127,39.91654867,0,0,0,47.78437643,49.10918228,,,,104.1549127,,67.73688691,145.3181552,,67.73688691,,36.41802576,67.73688691,, NN, NN,,,, , ,67.73688691, , , , ,, , ,67.73688691, , , , 
41,1, RF, RF,0,0,198.3782162,61.3713501,0,0,0,47.80821918,49.13242009,,,,198.3782162,,0,348.0996625,,0,,198.3782162,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
41,2, RF, RF,0,0,255.5644977,50.59231771,0,0,0,47.83204016,49.1556367,,,,255.5644977,,0,491.2344993,,0,,255.5644977,0,, RF, RF,,,, , , ,0, , , ,, , , ,0, , , 
41,3, SVR, SVR,0.104877699,0.077109329,281.6999882,81.21630046,0,0,0,47.85583942,49.17883212,,,,281.6999882,,0.104877699,441.4118636,,0.104877699,,281.5951105,0.104877699,, SVR, SVR,,,, , , , ,0.104877699, , ,, , , , ,0.104877699, , 
41,4, NN, RF,10.14004163,2.080648389,222.9151558,67.60183919,0,0,0,47.87961696,49.20200638,,,,222.9151558,,10.14004163,369.0559691,,10.14004163,,212.7751141,10.14004163,, NN, NN,,,, , ,10.14004163, , , , ,, , ,10.14004163, , , , 
41,5, KNN, KNN,38.17622425,13.80810209,99.73137357,46.77806396,0,0,0,47.90337284,49.22515953,,,,99.73137357,,38.17622425,252.6629467,,38.17622425,,61.55514933,38.17622425,, KNN, KNN,,,, ,38.17622425, , , , , ,, ,38.17622425, , , , , 
41,6, KNN, KNN,355.6082476,106.401319,213.3614207,51.18492839,19,17,17,47.88154897,49.20273349,,,,213.3614207,,355.6082476,236.5487372,,236.5487372,,-23.18731655,213.3614207,,WA,OLD,,,, , , , , , ,236.5487372,, , , , , , , 
41,7, LR, KNN,227.8095353,87.01423638,188.1215476,57.31159668,5,10,4,47.85974499,49.18032787,,,,188.1215476,,227.8095353,244.7055629,,227.8095353,,-39.68798774,188.1215476,, LR,OLD,,,,227.8095353, , , , , , ,, , , , , , , 
41,8, KNN, KNN,155.2513797,83.50546416,130.4449317,73.85026855,2,2,2,47.83796086,49.15794265,,,,130.4449317,,155.2513797,198.4868698,,155.2513797,,-24.80644804,130.4449317,, KNN,OLD,,,, ,155.2513797, , , , , ,, , , , , , , 
41,9, KNN, RF,119.4491476,71.16080517,100.333631,49.90999349,2,6,2,47.81619654,49.1355778,,,,100.333631,,119.4491476,119.9665795,,119.4491476,,-19.11551664,100.333631,, KNN,OLD,,,, ,119.4491476, , , , , ,, , , , , , , 
41,10, LR, LR,120.5703273,77.00928236,226.7513506,120.6593913,0,0,0,47.83992724,49.1587085,,,,226.7513506,,120.5703273,284.1193558,,120.5703273,,106.1810233,120.5703273,, LR, LR,,,,120.5703273, , , , , , ,,120.5703273, , , , , , 
41,11, KNN, KNN,141.1677512,36.04606864,315.9126066,136.4702718,0,0,0,47.86363636,49.18181818,,,,315.9126066,,141.1677512,442.5643924,,141.1677512,,174.7448554,141.1677512,, KNN, KNN,,,, ,141.1677512, , , , , ,, ,141.1677512, , , , , 
41,12, RF, NN,126.959739,62.26206514,194.4030071,91.51387533,0,0,0,47.88732394,49.20490686,,,,194.4030071,,126.959739,243.3339496,,126.959739,,67.44326807,126.959739,, RF, RF,,,, , , ,126.959739, , , ,, , , ,126.959739, , , 
41,13, KNN, KNN,307.389743,134.6801164,284.0533987,141.3688965,3,0,0,47.86557675,49.22797457,,,,284.0533987,,307.389743,318.1352047,,307.389743,,-23.3363443,284.0533987,, KNN,OLD,,,, ,307.389743, , , , , ,, , , , , , , 
41,14, KNN, KNN,301.8796866,131.7650603,250.9779273,136.5354818,2,0,0,47.8438493,49.25102133,,,,250.9779273,,301.8796866,313.8105469,,301.8796866,,-50.9017593,250.9779273,, KNN,OLD,,,, ,301.8796866, , , , , ,, , , , , , , 
41,15, KNN, KNN,154.220225,58.86813492,172.1781998,179.6810872,0,0,0,47.86751361,49.27404719,,,,172.1781998,,154.220225,499.4422406,,154.220225,,17.95797483,154.220225,, KNN, KNN,,,, ,154.220225, , , , , ,, ,154.220225, , , , , 
41,16, KNN, SVR,88.17829596,19.05194582,403.7706032,347.5252279,0,0,0,47.89115646,49.29705215,,,,403.7706032,,88.17829596,777.9478989,,88.17829596,,315.5923072,88.17829596,, KNN, KNN,,,, ,88.17829596, , , , , ,, ,88.17829596, , , , , 
41,17, LR, LR,204.7327735,116.4382579,765.6301718,554.7042318,0,0,0,47.91477788,49.32003626,,,,765.6301718,,204.7327735,1266.571593,,204.7327735,,560.8973983,204.7327735,, LR, LR,,,,204.7327735, , , , , , ,,204.7327735, , , , , , 
41,18, KNN, SVR,106.3431196,35.2266394,228.0365322,233.0844076,0,0,0,47.93837789,49.34299955,,,,228.0365322,,106.3431196,681.5905625,,106.3431196,,121.6934126,106.3431196,, KNN, KNN,,,, ,106.3431196, , , , , ,, ,106.3431196, , , , , 
41,19, LR, SVR,319.2742805,162.7523785,235.1643574,148.4482422,2,4,0,47.91666667,49.32065217,,,,235.1643574,,319.2742805,426.4316635,,319.2742805,,-84.10992307,235.1643574,, LR,OLD,,,,319.2742805, , , , , , ,, , , , , , , 
41,20, LR, SVR,695.3329295,363.5885767,468.7812034,241.7197428,5,15,3,47.8949751,49.29832503,,,,468.7812034,,695.3329295,729.0569708,,695.3329295,,-226.5517261,468.7812034,, LR,OLD,,,,695.3329295, , , , , , ,, , , , , , , 
41,21, KNN, KNN,554.5491194,244.6662184,515.5019237,217.9602539,1,2,1,47.87330317,49.2760181,,,,515.5019237,,554.5491194,671.1577147,,554.5491194,,-39.04719568,515.5019237,, KNN,OLD,,,, ,554.5491194, , , , , ,, , , , , , , 
41,22, LR, LR,467.6422216,257.2537884,386.6496476,179.0467773,2,5,2,47.85165084,49.25373134,,,,386.6496476,,467.6422216,624.693776,,467.6422216,,-80.99257396,386.6496476,, LR,OLD,,,,467.6422216, , , , , , ,, , , , , , , 
41,23, KNN, KNN,389.1325639,139.4479083,472.3567155,167.9146647,0,0,0,47.87522604,49.27667269,,,,472.3567155,,389.1325639,648.0313331,,389.1325639,,83.22415155,389.1325639,, KNN, KNN,,,, ,389.1325639, , , , , ,, ,389.1325639, , , , , 
41,24, KNN, KNN,185.4532613,63.83350398,286.5045375,91.5796224,0,0,0,47.89877994,49.29959331,,,,286.5045375,,185.4532613,443.6443108,,185.4532613,,101.0512762,185.4532613,, KNN, KNN,,,, ,185.4532613, , , , , ,, ,185.4532613, , , , , 
41,25, KNN, KNN,109.7985839,27.91619071,142.1369498,33.99053345,0,0,0,47.92231256,49.32249322,,,,142.1369498,,109.7985839,541.6489638,,109.7985839,,32.33836595,109.7985839,, KNN, KNN,,,, ,109.7985839, , , , , ,, ,109.7985839, , , , , 
41,26, NN, SVR,111.073959,31.33602347,75.01764376,22.82927856,2,2,2,47.9006772,49.30022573,,,,75.01764376,,111.073959,406.3338775,,111.073959,,-36.05631529,75.01764376,, NN,OLD,,,, , ,111.073959, , , , ,, , , , , , , 
41,27, LR, KNN,168.4427923,54.65773034,143.150358,50.82862956,6,4,3,47.87906137,49.27797834,,,,143.150358,,168.4427923,183.1365536,,168.4427923,,-25.29243426,143.150358,, LR,OLD,,,,168.4427923, , , , , , ,, , , , , , , 
41,28, LR, KNN,212.8883354,69.34027564,191.6205017,67.89142253,2,3,2,47.85746504,49.25575101,,,,191.6205017,,212.8883354,252.9096193,,212.8883354,,-21.26783376,191.6205017,, LR,OLD,,,,212.8883354, , , , , , ,, , , , , , , 
41,29, KNN, SVR,281.6139427,101.0077086,165.281162,68.96115723,17,16,15,47.83588819,49.23354373,,,,165.281162,,281.6139427,209.5281788,,209.5281788,,-44.24701679,165.281162,,WA,OLD,,,, , , , , , ,209.5281788,, , , , , , , 
41,30, LR, LR,268.0050499,83.24567462,91.45942065,42.69813639,17,12,12,47.81433078,49.21135647,,,,91.45942065,,268.0050499,219.2289554,,219.2289554,,-127.7695348,91.45942065,,WA,OLD,,,, , , , , , ,219.2289554,, , , , , , , 
41,31, KNN, KNN,155.0746078,38.58306799,12.4570277,48.5699707,2,0,0,47.79279279,49.23423423,,,,12.4570277,,155.0746078,345.4805103,,155.0746078,,-142.6175801,12.4570277,, KNN,OLD,,,, ,155.0746078, , , , , ,, , , , , , , 
41,32, KNN, KNN,150.3913596,38.92798143,1.162165637,35.08271891,4,1,1,47.7712742,49.21206664,,,,1.162165637,,150.3913596,237.1837597,,150.3913596,,-149.2291939,1.162165637,, KNN,OLD,,,, ,150.3913596, , , , , ,, , , , , , , 
41,33, KNN, KNN,107.05356,24.82602443,1.165695884,24.71918132,4,1,1,47.74977498,49.18991899,,,,1.165695884,,107.05356,152.4163951,,107.05356,,-105.8878641,1.165695884,, KNN,OLD,,,, ,107.05356, , , , , ,, , , , , , , 
41,34, KNN, KNN,96.59352578,27.09954949,58.44687313,25.9584493,1,1,0,47.7282951,49.16779127,,,,58.44687313,,96.59352578,181.2236589,,96.59352578,,-38.14665264,58.44687313,, KNN,OLD,,,, ,96.59352578, , , , , ,, , , , , , , 
41,35, NN, SVR,36.16821239,7.562892489,30.81144902,18.47680257,1,0,0,47.70683453,49.19064748,,,,30.81144902,,36.16821239,182.2295648,,36.16821239,,-5.35676337,30.81144902,, NN,OLD,,,, , ,36.16821239, , , , ,, , , , , , , 
41,36, KNN, RF,186.2782838,57.12113102,2.159222645,31.75815633,20,13,13,47.68539326,49.16853933,,,,2.159222645,,186.2782838,131.4273742,,131.4273742,,-129.2681515,2.159222645,,WA,OLD,,,, , , , , , ,131.4273742,, , , , , , , 
41,37, KNN, SVR,183.3698559,54.20275077,6.478422343,47.89360352,7,3,3,47.66397125,49.14645103,,,,6.478422343,,183.3698559,232.9803718,,183.3698559,,-176.8914335,6.478422343,, KNN,OLD,,,, ,183.3698559, , , , , ,, , , , , , , 
41,38, KNN, SVR,97.68201947,23.60045044,31.22825744,28.32419637,3,0,0,47.64256848,49.16928604,,,,31.22825744,,97.68201947,176.4869458,,97.68201947,,-66.45376203,31.22825744,, KNN,OLD,,,, ,97.68201947, , , , , ,, , , , , , , 
41,39, NN, RF,57.14212865,14.2360799,31.62931048,32.41965535,2,0,0,47.62118492,49.19210054,,,,31.62931048,,57.14212865,266.6242457,,57.14212865,,-25.51281817,31.62931048,, NN,OLD,,,, , ,57.14212865, , , , ,, , , , , , , 
41,40, NN, RF,25.07263552,4.309073441,34.48744223,33.49415487,0,0,0,47.64468371,49.21489457,,,,34.48744223,,25.07263552,261.3891445,,25.07263552,,9.414806717,25.07263552,, NN, NN,,,, , ,25.07263552, , , , ,, , ,25.07263552, , , , 
41,41, KNN, KNN,20.34139542,4.4488236,63.33661066,34.22050781,0,0,0,47.66816143,49.23766816,,,,63.33661066,,20.34139542,326.6497141,,20.34139542,,42.99521524,20.34139542,, KNN, KNN,,,, ,20.34139542, , , , , ,, ,20.34139542, , , , , 
41,42, NN, RF,10.06133642,2.345634965,6.394191013,27.82693075,1,0,0,47.64679516,49.26042134,,,,6.394191013,,10.06133642,283.7355409,,10.06133642,,-3.66714541,6.394191013,, NN,OLD,,,, , ,10.06133642, , , , ,, , , , , , , 
41,44, LR, KNN,3.354169378,1.45792208,0.033256543,16.76347961,2,0,0,47.62544803,49.28315412,,,,0.033256543,,3.354169378,240.9556072,,3.354169378,,-3.320912836,0.033256543,, LR,OLD,,,,3.354169378, , , , , , ,, , , , , , , 
