Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw,OLD BEST,, New Model Best RMSE Value,WA,,NEW BEST,,DIFF,,,,,,,,
26,41,1524.721964,1197.500786,1090.619151,1141.774992,867.2038592,1131.573889,1135.868654,1265.948941,1029.378518,1231.709002,837.2607718,1044.3238,2109.248587,2484.763919,921.4389472,2034.049557,1042.326788,1222.885985,1236.612901,1514.934014,1242.195637,2093.065376,1822.98166,1515.926999,837.2607718,,607.1227132,851.6769341,,607.1227132,,230.1380586,,,,,,,,
26,42,944.705986,1214.201795,1460.066483,1662.718497,922.9215929,991.8987516,1337.31203,1285.925348,1022.068295,1298.606381,1484.302503,1116.63799,1540.968181,2008.089772,960.9995491,1475.114233,801.1274139,1248.560771,992.4471103,1019.76749,1083.179394,1394.411752,1674.207554,995.4699058,801.1274139,,748.5757928,629.987705,,629.987705,,171.1397089,,,,,,,,
26,43,952.8424494,1427.32066,1297.637289,1113.101493,902.4843489,1031.516424,1121.027089,1400.434161,791.0574779,1627.010182,1358.963252,1039.290142,971.7655067,1972.361292,808.1951497,900.8388313,854.2486367,1463.243338,1144.741485,1178.603976,1012.460073,1264.320265,1804.856929,1079.897526,791.0574779,,626.0300644,561.9326819,,561.9326819,,229.124796,,,,,,,,
26,44,2138.010914,2189.048987,1176.902092,2385.255821,1479.309749,1098.375042,913.0214674,1135.585664,960.3403563,1681.597177,1064.823929,1477.902252,729.9870775,1101.293179,975.2432175,947.6741704,964.3353497,1285.999585,852.8358185,1134.590616,1361.256625,879.7639077,1156.790272,893.2271454,729.9870775,,827.1545348,828.2073703,,827.1545348,,-97.16745733,,,,,,,,
26,45,2006.440031,1178.182612,2129.776702,1819.535838,2480.222893,912.633771,796.7073072,534.7552524,1451.388898,1171.94414,1063.452867,1477.256601,645.3959508,1222.646419,822.9010471,586.6888727,1051.006724,793.7481968,909.913146,953.3828542,1292.635912,688.6890203,1224.875395,846.4100661,534.7552524,,882.0915192,700.7124695,,700.7124695,,-165.9572171,,,,,,,,
26,46,1851.239657,741.1764073,1694.798474,1083.013881,933.0075026,783.1886107,931.1552323,684.659419,1103.45965,1316.147104,795.7650156,1166.175287,953.7372105,811.2266021,1000.288858,652.9349381,1339.976219,948.5673408,833.69087,1267.446146,1251.426067,751.9514612,1145.917507,1155.131277,652.9349381,,603.4832713,749.6185697,,603.4832713,,49.4516668,,,,,,,,
26,47,1575.847962,1161.365805,811.88624,948.7126014,1355.073774,1635.557886,924.9936216,842.0572902,711.5518252,1653.571488,650.686038,1086.339849,963.7516278,890.3440159,1255.892087,707.8585782,776.2209737,1073.200509,562.4359223,1143.141344,1413.541463,833.9080285,1211.328142,1094.467785,562.4359223,,674.2025836,820.4416058,,674.2025836,,-111.7666614,,,,,,,,
26,48,1656.25779,1746.475995,878.9805459,1202.970435,1014.717695,1607.007156,1384.578203,1375.136008,835.8433665,1523.367235,744.6495283,880.7563038,1145.098715,1107.855165,1408.901936,1387.003821,888.2778094,1058.535844,885.7263686,1084.743656,1372.3638,793.7296349,1578.332876,1315.510547,744.6495283,,631.9684101,931.1399856,,631.9684101,,112.6811182,,,,,,,,
26,49,1251.328148,1182.752214,1101.495408,1126.510482,1053.362616,1146.999448,973.2604996,889.242689,900.9496101,865.897877,1128.492268,1045.716756,906.7274489,1084.891884,1037.915539,1260.210723,956.8133221,531.3656306,1075.662648,866.7877095,968.9834536,939.048703,1018.011951,1228.331226,531.3656306,,789.4875229,782.6413671,,782.6413671,,-251.2757365,,,,,,,,
26,50,975.6582393,840.6549034,1332.518468,910.320017,900.6562052,720.4075467,1024.661505,600.0503312,833.236101,889.9098831,809.8013337,752.7820844,775.5992522,903.294378,977.2319752,908.3686109,858.4491055,840.5943929,943.6473564,869.1648098,727.8174909,1050.120787,896.0696774,1042.429982,600.0503312,,681.5362057,717.6400809,,681.5362057,,-81.48587451,,,,,,,,
26,51,648.7536512,839.294267,877.1059229,738.5598373,743.4118195,676.0557176,720.7908619,542.2042235,788.8588805,670.8196479,551.6631762,569.9424825,628.6255112,943.6619098,927.7397624,667.0303092,703.5785434,847.7013625,694.4294301,636.8985005,513.6602963,937.3884645,627.4339009,835.1869252,513.6602963,,597.7089927,556.5181693,,556.5181693,,-42.85787296,,,,,,,,
26,52,694.9299965,640.1525599,1191.121656,920.6614651,1237.119881,1384.75827,520.039069,564.6196773,884.6521727,618.192257,532.9822323,867.0149172,599.4493028,719.3305684,1022.550015,682.5060683,652.2431551,688.9481113,575.1706993,562.4814664,697.4234725,941.6560589,680.6135957,1178.77869,520.039069,,494.870221,588.6725277,,494.870221,,25.16884805,,,,,,,,
26,53,575.1631363,658.99522,1297.105084,807.8389278,966.9531185,1176.019161,571.1802693,561.3920199,773.5531871,662.0234387,755.303012,935.0172904,769.1015104,651.8707438,1245.986624,570.3115523,626.372493,479.6764187,775.8621011,471.0198863,1025.189901,904.5216047,543.0298334,1380.728069,471.0198863,,489.8153812,664.8894381,,489.8153812,,-18.79549488,,,,,,,,
26,54,357.0029528,703.1719562,900.341898,507.8689135,604.3546972,1053.485485,1070.242153,218.8868201,901.951366,497.0969557,664.1966576,1529.643793,870.3308183,571.4160189,1155.302154,760.4343496,852.1628561,434.8988005,658.197716,817.1400533,1065.280495,659.644576,649.8717566,1185.207717,218.8868201,,391.9789175,694.9336714,,391.9789175,,-173.0920974,,,,,,,,
26,55,239.4566506,669.8780237,553.0666325,223.5461735,721.0888526,438.1522186,723.83587,204.9759254,833.8602601,626.5406079,278.6022703,1591.080304,577.1740639,367.6647477,560.6735235,469.7456404,672.8082936,790.5526337,787.7318918,1117.431698,1129.56139,531.1801013,319.2539219,987.9773277,204.9759254,,309.1428133,542.620254,,309.1428133,,-104.1668879,,,,,,,,
26,56,401.2199106,415.1339944,303.4761385,272.4402381,339.9197577,333.661118,967.5652605,693.2991851,694.6346522,344.8019842,452.2587976,347.3257597,347.8441222,304.3159816,689.2676307,442.9250125,929.9781718,391.3295925,1323.91465,831.1094994,540.0449364,649.9353814,418.594394,775.2230217,272.4402381,,272.2265504,444.3762217,,272.2265504,,0.213687687,,,,,,,,
26,57,284.4413531,396.3107787,355.8995645,464.916462,569.9431551,229.7640819,329.0983389,1086.599393,475.7848078,224.6354269,658.6385352,361.0817313,282.822736,411.6445676,548.5983352,775.7496589,1122.638024,501.7051259,291.1218817,379.3266183,441.3507864,497.4258069,486.4696633,621.0176863,224.6354269,,242.2923293,336.6947733,,242.2923293,,-17.65690248,,,,,,,,
26,58,290.0324838,378.8447791,284.2256879,471.0431509,413.026573,306.2856646,518.9023029,1241.131097,360.7133673,339.2527819,1146.502473,325.5124166,304.4125353,433.9555469,561.2965348,1062.114871,364.0183375,563.1217749,652.4173,646.747452,446.3585629,567.3344693,613.819789,815.250391,284.2256879,,309.2820206,407.4062894,,309.2820206,,-25.05633268,,,,,,,,
26,59,347.2900685,416.565481,319.1914916,452.2412888,361.0662797,496.4666152,679.8289736,721.7331363,755.1399429,536.6801965,804.4665562,308.9198386,297.8472763,358.703824,636.7442187,536.4660287,463.5697359,559.750897,925.118587,631.0960835,547.7708158,427.5407778,579.9075788,709.0766296,297.8472763,,314.6398816,471.6057676,,314.6398816,,-16.79260531,,,,,,,,
26,60,182.5183438,479.6735696,162.6865916,287.6544947,456.1484956,306.7503464,503.0643597,357.9420204,808.0928165,380.5946225,607.9647687,336.8418521,225.4764031,327.6241241,629.6591141,364.3565447,527.0530492,450.5060303,661.8769271,482.2043481,651.2740079,300.1095217,545.7419415,311.8790497,162.6865916,,152.7486498,343.5679484,,152.7486498,,9.937941796,,,,,,,,
26,61,855.4445628,806.2797695,408.5307822,1391.640327,801.2360451,1280.167125,836.7300242,168.2744782,823.9065076,1130.356876,642.6436649,913.6055312,588.7764715,1756.521183,789.4805465,1183.392637,531.1053882,936.2925469,1345.936105,559.5037682,914.3621092,435.42485,1413.541934,434.0335817,168.2744782,,41.51816987,732.1711841,,41.51816987,,126.7563083,,,,,,,,
26,62,1383.860783,1374.429385,720.2417881,770.5671504,1398.147441,948.4009701,907.1511818,160.081573,1249.190404,390.7422637,1004.800518,1314.69383,683.9842591,766.3087715,896.1932083,803.1769419,865.5579318,448.3336555,1075.601041,734.2126622,1376.54989,329.4893397,1178.052404,763.2660523,160.081573,,81.68818715,762.534845,,81.68818715,,78.3933858,,,,,,,,
26,63,737.324352,532.3978149,605.1844072,670.561506,1174.332094,987.7507445,267.636009,592.4842952,869.6831607,379.9689461,971.8976078,892.7398277,569.7517296,550.2911654,432.458129,604.4753648,604.228213,387.2668761,669.5110654,347.2054267,896.498931,294.9339333,573.8096084,480.3750618,267.636009,,43.1179652,512.7557058,,43.1179652,,224.5180438,,,,,,,,
26,64,282.4906783,526.3107764,414.844509,561.1244663,166.9698014,610.0894197,185.1716771,150.5673852,161.5752469,224.2888669,248.0107054,598.7676233,349.0616708,646.9651201,858.1481613,303.666566,163.2826984,248.5404645,83.03203134,391.6595035,464.5296187,353.6629752,753.9538447,594.1320841,83.03203134,,0,309.3283046,,0,,83.03203134,,,,,,,,
27,1,418.611176,588.4318426,344.3592722,324.6893387,353.3204872,436.6089211,244.5380339,376.0932996,313.2924619,198.0262609,601.2157683,341.7702567,145.1352674,207.8119643,463.6648754,222.3928019,252.3663508,171.7574295,394.9234525,284.0772049,259.1160535,126.3826531,155.1897763,469.7110637,126.3826531,,0.015209759,262.976001,,0.015209759,,126.3674433,,,,,,,,
27,2,224.5561919,442.9874152,377.4998455,240.1065041,553.532956,477.7832842,109.1931011,364.1074155,214.7672383,279.2018535,272.4909081,322.2474722,71.13431398,115.9747817,335.4158613,173.2847969,183.0823983,256.1198287,248.5321156,133.8405612,292.1249447,55.72747817,100.2156217,310.9697065,55.72747817,,27.62303456,156.7219888,,27.62303456,,28.1044436,,,,,,,,
27,3,179.1994582,597.2591007,350.1712438,232.4472879,596.9348652,359.9368232,120.8624433,191.6938053,257.6009753,398.0671844,279.6998212,405.7481978,226.8999504,167.2512083,219.2715972,128.1057059,261.2679978,389.5614415,240.9799784,274.1404293,503.0644094,213.3183556,189.5916555,196.1418704,120.8624433,,78.48336967,194.5783033,,78.48336967,,42.37907367,,,,,,,,
27,4,454.7460463,551.0351471,372.7472893,226.5745003,638.7173605,431.1468621,357.1269966,150.9620813,332.0451776,492.5498621,273.4666524,404.6502605,354.1446738,188.493037,325.2190544,96.00213756,322.968226,446.783803,295.5269023,390.2660631,317.7639192,324.7089594,202.6758496,308.829821,96.00213756,,119.6670452,287.8512347,,119.6670452,,-23.66490759,,,,,,,,
27,5,295.1803968,378.805535,327.0487731,250.7243174,268.7898343,288.1181326,497.3279267,286.5489661,328.5534457,395.3888592,329.8122193,730.2490215,340.8320701,201.3082007,443.7039741,225.3263744,333.5367046,409.3764975,329.2877921,668.4633124,513.3239231,302.6073914,243.5225092,429.5398313,201.3082007,,196.3971996,231.1704742,,196.3971996,,4.911001094,,,,,,,,
27,6,132.1817719,348.2606902,344.7973197,204.2770892,302.8063463,318.0147271,133.1218427,92.27157607,658.705068,245.1214495,355.5096061,531.5275785,257.3821332,214.247287,786.8034486,84.44084159,603.7951087,219.0865792,328.9572034,544.1212794,517.0086879,218.4942314,225.2916258,826.7924367,84.44084159,,147.5284006,213.0146097,,147.5284006,,-63.08755902,,,,,,,,
27,7,1123.459301,708.2324713,719.1154057,793.0837703,647.781316,953.6482231,364.7167737,1049.720877,933.1689379,770.7916277,826.9231161,782.230273,837.1709901,684.2580654,999.7671729,774.2305858,806.376711,490.0915901,630.8124391,723.3599381,744.3289819,800.1139086,677.5473907,1083.670122,364.7167737,,237.9693127,549.7730651,,237.9693127,,126.747461,,,,,,,,
27,8,335.3067998,218.0483987,282.5522076,300.2905399,238.8763366,249.5165242,342.8821105,624.5146596,507.4747284,609.4325776,443.2129285,428.8407241,481.6695098,400.332924,795.5523029,519.9416634,643.0540672,611.0648356,702.0946755,445.2721078,564.1239226,362.7435159,442.8328127,735.4119934,218.0483987,,142.8152874,299.445929,,142.8152874,,75.23311124,,,,,,,,
27,9,58.64868924,85.07691985,176.0916665,89.26979822,75.02343384,61.22494598,59.14103024,80.35350412,66.30505574,68.95586224,80.68365308,50.62254109,102.0373757,112.0384188,146.8712304,53.33465981,62.47376324,69.65950297,54.78785792,67.19271491,57.70597393,84.38850818,80.38057588,116.0336024,50.62254109,,66.17976582,65.9935353,,65.9935353,,-15.37099421,,,,,,,,
27,10,180.5151598,114.6908526,219.3743281,128.5828,139.3280078,91.59994826,90.49610949,326.1340369,115.8298096,163.9822081,150.4611329,103.2459291,180.8061289,126.7640566,253.3738838,98.48850927,117.8986676,78.3784954,80.88644947,101.5041461,83.28515274,146.1475353,138.0236695,164.5237635,78.3784954,,60.87931686,87.03273809,,60.87931686,,17.49917854,,,,,,,,
27,11,233.7863697,367.0779095,253.8666234,264.123243,419.2390726,297.7099679,274.8927063,210.7253663,233.8294339,205.0913922,122.0323881,310.2078739,270.5869084,290.2818458,277.9034155,151.768663,214.7159946,213.5169392,149.862423,221.2106462,431.7105898,319.843777,265.6796003,253.9670828,122.0323881,,242.4511502,262.8179129,,242.4511502,,-120.4187621,,,,,,,,
27,12,327.3353276,366.6724015,361.0550627,391.5588504,344.7813196,331.6256047,274.149123,260.3492654,355.8193011,330.4901284,305.7941301,323.0725796,317.124752,343.093974,297.2831703,244.0631493,312.3293934,316.9098058,295.5782609,332.4205544,284.060821,366.2680371,371.0708378,231.6033517,231.6033517,,232.6509244,340.1042885,,232.6509244,,-1.047572771,,,,,,,,
27,13,161.4106887,264.6848598,148.1474702,236.2403702,175.6586593,170.1690091,156.9925423,224.4177243,159.6186471,236.6444591,115.2518004,274.9256566,140.2751314,150.9967439,123.8426757,235.1411278,236.5097161,246.492816,111.6120747,201.5654567,248.1186544,129.7398599,147.7962421,110.7494639,110.7494639,,92.26058648,159.1646481,,92.26058648,,18.4888774,,,,,,,,
27,14,639.5106984,477.3225325,386.5161057,319.1279263,626.0770453,546.2766698,457.2078667,534.50087,359.9862845,633.0976755,304.5110179,438.4240337,296.2836198,266.7378707,681.0648525,471.2668741,340.0495675,617.1745566,203.2138139,538.6315995,386.0603148,310.0257919,219.3999772,701.6478224,203.2138139,,83.89627624,426.7180543,,83.89627624,,119.3175377,,,,,,,,
27,15,335.8088618,401.3331534,488.8124214,247.767179,526.7498932,333.5900803,259.0889246,464.7018614,141.688714,287.8165359,427.698375,247.7887205,372.6688879,250.1898196,637.6300913,462.9273161,157.2860187,275.1925387,399.6991785,248.1523138,225.0572149,381.8508435,153.3541788,608.2078044,141.688714,,156.6805056,291.9472341,,156.6805056,,-14.99179163,,,,,,,,
27,16,556.1333173,464.0534811,652.6340986,270.158981,741.0365038,305.997086,173.0695489,185.0950432,221.8838097,171.8690696,437.8567574,225.242351,137.6952856,199.3731426,176.2011634,163.5324828,241.2127173,162.3491672,382.8915643,199.2003075,202.6229257,124.8644807,242.4882901,190.2212966,124.8644807,,126.9996911,242.6185479,,126.9996911,,-2.135210362,,,,,,,,
27,17,398.0629347,461.447758,581.1221329,506.5599504,419.2682912,574.480635,523.7374342,589.7099965,621.0848573,608.5120651,517.1486633,431.2372317,823.4089304,468.4840446,402.8862536,428.6678201,646.0254381,674.0036845,464.3796758,452.3094811,420.127322,741.9833331,451.5810189,405.0459439,398.0629347,,292.9982411,458.3491353,,292.9982411,,105.0646936,,,,,,,,
27,18,374.0915663,692.3105517,625.8741354,495.2812837,445.3670584,527.509605,645.2973991,615.4846871,580.0526988,535.1715924,1465.114439,623.6408689,734.9940363,535.3402968,644.3149592,628.1705713,664.4480918,648.1099444,1233.026466,428.2666031,678.7332073,831.936536,546.0033883,677.0955373,374.0915663,,162.9609022,515.8846232,,162.9609022,,211.1306641,,,,,,,,
27,19,1069.722892,1125.171987,1400.975184,1109.158119,1068.951449,1383.835684,1791.909075,2135.968914,1313.83038,1047.05565,1446.393861,1114.725616,1755.79604,1365.687714,1756.732953,1823.045218,1294.392213,1131.318641,1514.865275,1513.56427,1003.077298,1827.929393,1326.035143,1756.88148,1003.077298,,82.97849165,1258.022151,,82.97849165,,920.0988068,,,,,,,,
27,20,1137.880486,1226.912167,1024.272978,1171.036293,1497.380023,1019.654582,965.0636939,979.3699199,1093.574445,1229.916962,793.250427,1111.853827,781.9546023,872.2058243,1034.811094,1135.994014,870.8354609,1177.406812,886.4843296,939.0767097,1182.611799,779.5638952,900.4728017,1090.463388,779.5638952,,47.77778077,952.1806551,,47.77778077,,731.7861144,,,,,,,,
27,21,740.0992951,625.6570413,826.9476001,729.5588621,803.9055915,744.6964482,735.1754439,931.6392435,707.9170855,589.6874313,656.1565667,546.5436854,574.2463757,697.2973302,715.9131698,775.4495041,681.0398667,582.4713727,597.2689232,900.2174182,599.1638062,608.5129689,556.1390414,744.0001344,546.5436854,,55.98335913,640.4919689,,55.98335913,,490.5603262,,,,,,,,
27,22,1464.822401,801.6813581,1014.0902,958.5048426,1287.344036,1008.241472,742.0703022,943.3359105,646.7608522,768.5532729,803.0975283,716.1042522,803.7254506,764.5317521,863.6670655,945.5339232,647.9681834,686.0793686,851.7115318,1296.107917,603.4859568,841.5101109,771.4581432,939.2301812,603.4859568,,44.01918914,848.1577936,,44.01918914,,559.4667676,,,,,,,,
27,23,1007.465434,827.1614917,1029.294937,922.1489034,1078.615223,880.8079246,1061.238647,1249.765226,730.1691357,737.5219545,765.7702266,521.318185,963.0015576,779.1492369,858.8130569,1327.969126,789.720077,868.222053,620.303286,1049.163445,621.6800892,1210.124401,881.6833899,979.6534421,521.318185,,270.6969489,818.5740854,,270.6969489,,250.6212361,,,,,,,,
27,24,536.3904672,478.4102668,999.3543582,684.6335516,570.0677153,522.0644437,1173.436605,1613.489089,1395.768176,1589.889808,1802.172556,1219.204659,1697.196512,1148.655446,840.1706573,1589.807368,893.5211618,1492.76839,1285.048948,867.8371583,964.7457351,1343.188495,1186.389706,1014.630705,478.4102668,,570.9631281,943.2338178,,570.9631281,,-92.55286138,,,,,,,,
27,25,1014.333246,1424.818912,970.9483337,1264.669812,1030.23774,1925.072812,832.5425314,1510.141556,981.8345753,1734.553314,1492.124713,1631.479165,1242.292021,1648.279588,1076.409402,1044.356325,967.6352619,1394.056718,1228.543908,1122.422083,1486.713198,1111.538213,1167.014481,982.7911274,832.5425314,,666.9659229,1093.658353,,666.9659229,,165.5766086,,,,,,,,
27,26,643.3261485,598.2083249,833.8072919,833.6442887,668.0329583,591.9462532,524.1306612,1168.80527,681.0082232,790.6366633,794.9927547,660.8826926,1389.712536,851.268387,609.0082649,1012.418491,796.7617377,620.2177037,722.3710496,363.9583653,658.4207115,1252.864824,633.8860308,608.8177067,363.9583653,,481.3075208,509.3062638,,481.3075208,,-117.3491555,,,,,,,,
27,27,580.116224,1008.735512,769.4096005,357.8254346,629.6713164,1257.126618,601.2335653,1127.146521,576.9346295,589.9638407,1870.802865,463.4713404,944.222502,1128.454518,649.7996871,925.1791538,503.8860982,450.5874314,1270.180932,994.2212028,653.2941145,892.0544826,547.9354889,946.6796361,357.8254346,,395.903293,656.7524414,,395.903293,,-38.07785834,,,,,,,,
27,28,389.6222957,651.319558,825.6527115,401.070131,576.1820893,480.4548366,592.811887,825.9761256,642.6801693,327.7946003,1634.468036,632.4808825,897.7548663,381.1923836,934.9134363,778.1303233,660.9224866,442.3848814,1473.724533,823.4141121,850.436241,1087.865433,272.6465661,1020.408448,272.6465661,,553.1613375,525.3419353,,525.3419353,,-252.6953692,,,,,,,,
27,29,1469.848745,1128.601672,811.1600335,795.4982925,995.5388491,793.2116573,899.617993,1139.213343,746.9553757,850.747632,2149.061041,1032.523769,1036.125507,705.7241671,1210.11432,817.8102469,785.4582527,551.5547117,1267.117832,861.4508305,1100.599836,1412.141353,627.7210899,1508.106893,551.5547117,,683.6443367,912.4373718,,683.6443367,,-132.089625,,,,,,,,
27,30,1994.464807,1026.077158,2336.789022,875.0214093,1833.645695,2629.69078,845.380506,1799.512289,1907.860931,1038.190252,858.2948677,799.6548839,1417.687225,736.1530638,900.2993576,918.5792653,621.6852634,865.5000481,808.0200905,818.1353189,641.2979807,524.5997998,690.0634753,639.226251,524.5997998,,659.0992095,825.1283168,,659.0992095,,-134.4994096,,,,,,,,
27,31,1509.50111,1513.661873,1709.024985,2668.51909,1635.19271,1638.532596,1749.364151,1614.112759,2812.090847,1510.116463,1769.419611,2357.491888,1489.976241,1913.451262,1556.064523,1368.576,1725.131647,1787.021283,1489.174984,1519.036273,1832.648066,1595.142042,1886.823503,1856.390117,1368.576,,955.5066529,1654.314816,,955.5066529,,413.0693467,,,,,,,,
27,32,1422.888377,1125.4557,1703.904692,1503.981028,957.1784926,1482.001125,1754.224539,1518.758756,2024.049077,1366.115661,2355.223913,1608.554796,1803.173277,2099.386895,1969.689654,1107.258657,1548.909982,1479.104819,1740.05249,1418.00221,1232.972506,1972.607344,1446.768122,2025.93965,957.1784926,,1139.357391,1467.496311,,1139.357391,,-182.1788984,,,,,,,,
27,33,2164.825351,2340.119997,2241.276422,1564.493017,1757.375771,1748.112125,2025.135057,1996.763141,2915.973297,2237.174289,2149.650092,2208.792491,1977.387839,2300.44587,2246.816889,1490.986474,2296.081648,2178.105966,1704.604744,1932.273411,1748.094734,2427.801749,2419.258178,2474.565659,1490.986474,,1455.83612,1928.147695,,1455.83612,,35.15035437,,,,,,,,
27,34,2138.870107,2044.781847,1868.667618,1931.4989,2170.626208,2342.8961,2389.775777,2709.819773,2236.483072,2184.495304,2254.985729,2248.309824,2146.739916,2381.353901,2253.014218,1979.458444,2218.629126,2139.973458,1983.198427,2049.257231,1859.308976,2181.105286,1869.167159,2074.913717,1859.308976,,1429.216537,2068.72123,,1429.216537,,430.0924382,,,,,,,,
27,35,2633.908528,1753.285906,1850.088358,1870.488136,1995.156067,2460.010515,1825.20786,2199.497615,2773.866519,2344.966581,2403.897103,2067.769039,2118.03519,1983.161315,2412.450925,1708.575001,2202.513715,2463.795013,2098.638543,2214.771621,2405.794339,1873.35172,1610.570417,2211.445018,1610.570417,,1709.651523,1926.911695,,1709.651523,,-99.08110619,,,,,,,,
27,36,1699.014067,1422.172376,1022.080166,1140.038362,1294.38289,1144.729138,1173.476431,1247.898137,1321.162064,1615.786702,1229.500516,1769.064385,1060.532571,1459.191603,1684.187005,1118.276531,1817.14428,1452.699831,1113.19552,1606.866184,1741.621926,1090.144822,1192.161734,1743.130441,1022.080166,,1084.815627,1127.119844,,1084.815627,,-62.73546037,,,,,,,,
27,37,940.9125358,860.2684465,590.7510756,821.2095145,659.3514996,784.2885098,780.0839271,884.9475013,825.996368,756.553413,967.0129265,1216.077081,652.9761609,734.9856461,1047.408675,1136.916238,959.4067611,961.9770961,876.4072113,1047.850276,1090.520671,797.3504457,964.3205553,907.0777622,590.7510756,,485.7187735,678.2694892,,485.7187735,,105.0323021,,,,,,,,
27,38,1056.34057,1359.242534,1042.050735,979.2064134,1075.932526,995.2229566,942.8450208,1142.868636,1279.030153,823.5210987,863.8380867,1640.518211,1329.527585,692.3160405,1189.170131,785.4842243,957.4122066,919.4460289,775.801521,1219.132369,1394.4816,971.9743481,1427.48282,884.116659,692.3160405,,615.6488191,666.1179111,,615.6488191,,76.66722143,,,,,,,,
27,39,1467.583819,1740.625788,1542.779137,1502.764918,1470.314252,881.1301833,1310.424206,1656.032753,1702.673114,1223.269226,2034.32607,2830.382872,1322.9774,1263.634599,2994.68881,1590.722352,1561.752861,2202.309091,871.0955554,1575.742703,1744.938356,1267.76491,1169.492312,1497.88206,871.0955554,,783.9116474,927.7578054,,783.9116474,,87.18390802,,,,,,,,
27,40,1088.595364,1181.137361,1265.285528,1175.609175,1104.267359,920.9100933,1115.055574,2592.293317,2016.231071,1290.660606,1215.056081,2382.531315,1019.231835,1115.562041,1202.944665,1570.233528,1361.908954,1109.549158,1130.772067,792.2459635,1256.334457,657.1058261,1502.834566,1700.970782,657.1058261,,663.068935,640.7637439,,640.7637439,,16.34208222,,,,,,,,
27,41,847.0519071,933.1158199,932.7363686,922.756342,841.110615,996.924504,969.526001,3187.493561,2151.902724,743.4852834,851.3314748,1131.332135,1984.222031,2002.779003,820.4907475,2406.658984,801.0380765,734.1337072,1447.245291,606.7899142,933.7574632,1491.050905,2221.969217,1318.519372,606.7899142,,525.3597236,763.5382401,,525.3597236,,81.43019067,,,,,,,,
27,42,821.0820503,921.2492967,1005.671384,1063.559433,862.0750934,1027.387561,1400.517238,1390.801323,680.8333129,1028.251428,709.555551,979.8580169,1755.929156,1745.346269,921.0234525,2115.36966,654.4971607,1034.644061,1443.156587,1356.899358,1065.5276,2108.087727,1385.651856,1235.013306,654.4971607,,530.6877459,726.5617432,,530.6877459,,123.8094148,,,,,,,,
27,43,910.2859258,661.9491421,892.3513135,1456.842888,864.9925241,1455.847336,995.7341345,755.0710165,1594.158921,1881.953595,584.7015991,719.5236619,1356.601194,1079.446463,1177.158386,1240.66063,1133.152888,1238.815832,505.4724358,1210.782722,700.1812384,1158.612388,1045.960516,1199.844212,505.4724358,,455.9018238,708.3366976,,455.9018238,,49.57061201,,,,,,,,
27,44,1202.809932,1143.98951,1818.989976,1643.804936,1463.013511,1127.654971,674.8523048,964.735031,982.3428458,1031.571617,1034.353634,589.253426,574.5852417,408.1240824,1017.831191,701.6993896,929.3730862,1314.602804,680.2408397,1017.739554,733.8902734,654.3664621,610.8625323,786.4396141,408.1240824,,440.9850276,661.7849166,,440.9850276,,-32.86094514,,,,,,,,
27,45,1260.594886,1044.284987,1735.519749,1369.266324,1303.77314,1643.67077,1040.765071,1314.258057,955.4569239,1369.892551,983.9858536,991.0083753,670.4370962,864.3827084,833.3386266,962.9748353,804.4027184,1116.698825,711.4191217,1157.056611,1201.868656,855.1266963,972.320249,824.3246124,670.4370962,,401.1010427,807.9748935,,401.1010427,,269.3360535,,,,,,,,
27,46,1694.243194,1306.579045,1510.923779,1867.741167,1483.413361,2060.244128,1628.110398,1233.075699,628.5236935,1749.101331,731.2843223,1055.79212,1194.227951,1696.716594,1268.913026,1354.659662,877.5618877,1452.422574,748.0697828,1644.230316,1580.277107,1173.546079,1843.255309,1493.212376,628.5236935,,562.8460787,1214.862485,,562.8460787,,65.67761484,,,,,,,,
27,47,851.4638767,1647.029083,1148.068291,1572.556475,1155.390497,1475.247188,1329.370026,1320.54413,925.8228772,1406.066475,578.3773336,787.881167,956.6374095,1613.39369,1128.382028,1217.046151,998.4197848,1022.375111,641.1464731,907.6244084,1224.770455,720.5877462,1295.602151,1249.753896,578.3773336,,722.7583462,883.3173269,,722.7583462,,-144.3810126,,,,,,,,
27,48,1427.239387,958.7687938,1153.420825,729.6358681,1128.261554,1081.983919,856.241944,1000.450419,1286.131771,1001.554858,954.4662173,1000.898896,1164.062828,1467.981562,1100.429855,1010.723734,1162.140324,914.4680056,1006.725914,1164.016667,883.0945967,1285.121162,1177.181436,994.9403667,729.6358681,,807.5392958,883.6430484,,807.5392958,,-77.90342771,,,,,,,,
27,49,1500.69184,1116.735003,906.3190387,851.7053481,1055.168296,836.2954422,712.9141136,1076.945458,961.1822581,700.0579738,778.2839328,779.3108066,1114.352129,948.2121422,1027.642804,964.6534438,838.6541202,647.6829986,762.0167102,691.484948,638.2141229,821.5553542,751.7018913,702.7276381,638.2141229,,741.9516313,643.6644241,,643.6644241,,-5.450301246,,,,,,,,
