Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw,OLD BEST,, New Model Best MAE Value,WA,,NEW BEST,,DIFF,,,,,,,,
23,44,986.0634115,819.1020182,728.4071615,1044.379036,842.7280599,692.55625,546.7317057,337.2437826,897.4134766,959.4642578,350.046582,740.875651,860.6459635,710.4485677,637.8134766,661.5441406,792.6148438,619.2554688,577.8336589,663.5558594,757.2161458,552.6242188,686.1391927,548.5392578,337.2437826,,600.1151984,555.113719,,555.113719,,-217.8699365,,,,,,,,
23,45,746.502474,771.707487,765.577474,778.9794271,760.577474,1327.593099,951.876888,832.2098958,1078.622721,1206.225651,287.1509766,1070.329948,787.6890625,1152.632161,726.2501302,1105.105078,847.310026,952.2311849,909.6958984,991.8290365,953.3171224,794.5225911,851.9723958,743.461849,287.1509766,,553.7865135,766.6941267,,553.7865135,,-266.635537,,,,,,,,
23,46,500.9622396,627.6311849,786.5490234,730.3396484,722.7535156,967.1129557,590.3784505,609.2971354,906.4288411,771.8130859,452.1848958,848.7656901,638.7701172,1199.758073,460.9961263,690.7534505,846.0179688,590.0326823,722.5488932,891.5580078,656.5141276,521.6859375,708.9544922,444.955013,444.955013,,382.0599705,533.0381373,,382.0599705,,62.89504257,,,,,,,,
23,47,573.8578776,874.2151042,970.8865885,688.436849,1028.763932,617.7279297,607.185612,577.8146484,742.8594401,835.0739583,438.5256836,712.2815104,634.6419271,979.4850911,438.0272461,524.521875,591.8787109,749.3402995,570.3040365,572.9436198,517.9226237,759.2801432,559.4977214,354.004362,354.004362,,410.5734616,537.8575284,,410.5734616,,-56.56909959,,,,,,,,
23,48,509.5820313,828.4486979,619.680013,586.6101563,731.0755859,621.1880859,477.6743815,488.6823893,660.4015625,720.2297526,223.2876302,592.3037109,511.9575846,487.1747721,466.6826497,540.5957031,600.7279948,775.8561198,560.5144531,593.3483073,516.514681,589.5375651,484.3172201,538.1420898,223.2876302,,468.1962278,506.2551973,,468.1962278,,-244.9085976,,,,,,,,
23,49,535.010026,535.2456706,643.7321615,469.4683594,399.1520508,427.2373047,448.8539388,478.0970703,506.4992188,623.3566406,174.2736654,438.3379232,403.7114583,565.8338542,471.4918294,509.2171875,533.0395833,619.5670573,332.6019531,594.3371745,380.8920573,447.6719401,366.7249023,470.2120117,174.2736654,,337.7210481,395.0599284,,337.7210481,,-163.4473827,,,,,,,,
23,50,656.9716146,500.0014974,355.834668,492.1760417,308.3239909,405.223112,490.6350911,496.7399089,422.0267253,506.6623047,304.8427083,454.5514974,461.4566732,443.3749023,468.2900065,542.2776693,549.5136068,508.2299805,591.8727214,445.3281901,391.079069,377.1061523,359.1540365,467.7651693,304.8427083,,316.3291924,376.4753046,,316.3291924,,-11.48648404,,,,,,,,
23,51,422.6134766,361.9957682,288.0560221,332.1898438,235.1652018,372.1234701,284.653125,482.9415365,318.8653646,430.7211914,415.9817708,352.5935872,353.4594727,297.7685221,386.2582682,505.6676758,318.3554688,464.1726563,555.5390625,427.0590495,384.3661784,318.7105143,412.5892253,363.1487956,235.1652018,,270.0155465,285.278072,,270.0155465,,-34.85034466,,,,,,,,
23,52,296.3285156,301.9864909,282.4174154,332.5735352,272.8772298,373.0266276,253.5054362,204.3637533,248.0348307,368.0643555,305.2194661,286.5105469,331.8319987,316.8163086,307.319043,377.7114909,245.020166,394.7900391,394.8333008,376.8245768,253.3132813,380.3667318,337.1810547,316.634668,204.3637533,,265.4623261,241.368457,,241.368457,,-37.00470378,,,,,,,,
23,53,156.8057943,267.436377,232.3854655,287.5267578,461.8843424,373.8040039,433.247168,186.6619466,217.9861003,440.5858724,224.2517904,308.8576497,243.4648438,308.8880859,346.8339518,369.6268555,161.9052409,528.625944,209.1964681,352.7964518,406.0887044,336.5386068,403.0768229,259.1824219,156.8057943,,176.9646698,275.9756716,,176.9646698,,-20.15887557,,,,,,,,
23,54,137.9983236,252.4948893,174.1136556,272.5574219,322.233138,282.2822917,391.575,137.9191569,306.9974935,481.1492839,561.2936198,276.3065104,314.258431,342.1222331,180.4437337,471.0250977,164.3928223,603.2370443,237.6053711,440.5856771,379.7621745,396.4153646,353.136556,211.7457682,137.9191569,,177.672482,279.4501772,,177.672482,,-39.75332514,,,,,,,,
23,55,166.9793132,285.5686198,183.0395182,187.6629232,255.1064779,256.6352214,282.0906901,236.8840007,170.6802409,480.2508138,559.8730469,312.2028646,355.125293,266.9000326,137.9184408,425.9074219,202.7415202,373.2947266,254.1433268,313.1413086,319.3727539,347.8285807,207.6303874,173.9949707,137.9184408,,138.8534738,257.4699617,,138.8534738,,-0.935033084,,,,,,,,
23,56,216.1321289,253.8322591,63.89991048,64.7203776,129.483374,178.7869792,209.4437663,54.08214925,171.2176921,213.2324707,202.264388,301.2885417,330.1530599,126.5698079,107.9015869,221.2430013,190.5343099,219.4955892,220.6763184,197.7700195,189.825765,189.4695964,142.3425456,100.5898031,54.08214925,,48.01108643,164.5332216,,48.01108643,,6.071062826,,,,,,,,
23,57,194.6229004,143.6622721,186.3800456,204.7856771,215.4031738,193.4429036,147.4782878,154.4255697,150.1184245,175.1110514,237.344515,252.6503906,276.953125,146.95,111.0810954,182.3774902,104.9092529,106.8091634,172.209847,158.6309408,188.856722,170.663623,238.2363118,64.03158366,64.03158366,,150.8732679,162.7841797,,150.8732679,,-86.84168427,,,,,,,,
23,58,96.5464681,166.5197917,134.0481689,83.07718099,164.5365397,142.7926107,159.3382487,136.1043783,81.84356283,143.9153809,121.4031331,143.697168,185.5168132,138.6320475,88.8566569,266.7302734,120.5295817,144.1993652,222.6113932,123.8431396,203.2648926,191.0466471,149.8612793,113.0419922,81.84356283,,100.1403852,155.3069833,,100.1403852,,-18.29682237,,,,,,,,
23,59,74.33777669,72.62220866,39.55979818,69.81822917,87.36461589,50.5922404,60.85951742,38.72061361,152.6724284,127.1694906,32.96383057,59.69551595,69.6199056,44.7317627,38.36089681,135.7163981,116.522404,119.9956706,86.68853353,46.18883057,106.7871094,43.38120524,58.43181152,46.0252889,32.96383057,,43.01905091,67.90476255,,43.01905091,,-10.05522035,,,,,,,,
23,60,180.7426595,146.000293,269.0969238,198.8377441,237.1432454,213.6963867,68.12868652,26.76128743,123.4200521,184.7593424,44.34469401,68.52713216,156.0516602,162.763737,79.9945638,206.091097,146.7733073,171.9468913,237.5380534,137.3167643,109.5000326,108.3559733,108.8595459,96.12695313,26.76128743,,48.19555856,134.7438232,,48.19555856,,-21.43427113,,,,,,,,
23,61,365.751888,411.386849,392.0644206,374.1565755,304.760319,279.0236654,246.3001302,6.316943359,261.4775065,157.6445801,83.55447591,322.831901,249.288916,278.833724,300.483724,196.5951497,162.0984863,163.4074544,354.4995117,320.2388672,236.5318359,336.4837891,185.9914551,298.6649414,6.316943359,,31.43847675,292.1923828,,31.43847675,,-25.12153339,,,,,,,,
23,62,137.7427409,174.959196,131.0609701,178.5951823,213.8474609,182.3707031,131.6106934,4.459471639,161.8430827,159.7795898,6.555521647,236.7266764,116.7239583,103.4966878,125.2464274,21.02226563,235.6336263,105.3091553,88.16144206,104.3682699,162.4844564,97.44256185,118.0911947,121.5019857,4.459471639,,4.272540692,145.7876953,,4.272540692,,0.186930947,,,,,,,,
24,1,85.88173014,65.6319987,102.5304769,55.21837972,95.76709798,112.1968343,55.65542399,50.71986084,13.18255819,11.65744731,51.38133545,17.28736369,39.86103109,15.10388794,73.50926107,44.46301676,4.596152242,7.694578552,42.97461751,30.72560221,8.135773214,34.55927327,9.989135742,66.83436279,4.596152242,,0,43.81852489,,0,,4.596152242,,,,,,,,
24,2,65.19710693,76.33317871,84.15882975,60.30335286,66.89014893,77.45690104,23.21814168,28.42851156,30.53057861,11.07800395,13.57527161,22.65874634,26.37262166,26.91622518,95.15758464,28.51454468,19.88790283,6.491916402,16.63849284,15.87035421,13.71689555,22.13585205,18.67242228,86.09536947,6.491916402,,0,35.84057617,,0,,6.491916402,,,,,,,,
24,3,56.66256104,87.13238932,87.96595866,61.65216471,72.19270833,70.03212077,14.05706584,22.6608256,32.79781494,13.51375732,10.15250549,24.32716064,38.89453125,22.14126587,43.02186686,19.3306783,18.76192627,10.64900614,14.07615865,14.34943848,25.10910645,28.15814006,12.7313914,33.42773234,10.15250549,,0.440407383,29.03159908,,0.440407383,,9.71209811,,,,,,,,
24,4,61.66929932,82.24264323,85.08855794,76.60956217,108.3818604,75.77012533,15.92436625,19.58259277,24.64980062,28.19258626,20.14002686,75.71036784,29.51890666,30.34228312,38.3752889,21.55083211,16.91343079,27.12024129,19.03782959,20.55324097,51.82131348,20.53104045,23.57698975,31.49470011,15.92436625,,12.76818997,35.72854459,,12.76818997,,3.156176281,,,,,,,,
24,5,80.85009766,84.53902181,62.76870524,89.70565592,137.4234212,78.4449707,23.17779948,14.12401123,28.98030396,51.64685059,52.6956665,71.53513184,17.42333171,38.17403564,79.20948893,14.83377889,26.67360433,42.33886719,44.18868815,27.55427246,46.47364095,10.48125,35.00416667,77.68608398,10.48125,,28.9476148,38.01953939,,28.9476148,,-18.4663648,,,,,,,,
24,6,24.03635254,24.02147013,28.23418579,23.5494812,34.35167236,25.32394816,17.53469035,11.95416158,13.03539124,39.04626465,14.47656453,24.13903809,21.28059285,18.52377726,61.78159993,10.7633962,12.79112142,28.07758586,14.1691864,19.41063639,15.88465474,16.59043986,15.6115977,60.49770508,10.7633962,,14.82149299,15.66067069,,14.82149299,,-4.058096786,,,,,,,,
24,7,41.64592692,37.07390951,61.8355306,45.04934896,51.3976359,41.52981364,40.59708252,30.75731608,39.82682292,25.41994832,32.39770508,36.25742188,51.45240072,45.02409668,35.53579508,29.30804647,36.81565348,24.35381266,31.29459432,39.47520752,39.98393148,43.96068115,45.64316813,44.02154948,24.35381266,,41.5259728,51.48202291,,41.5259728,,-17.17216014,,,,,,,,
24,8,199.1416178,222.5607096,180.8779622,130.2545166,186.7509928,160.1864258,119.1021973,104.4894938,134.3670817,293.7073242,124.1460775,256.0946126,168.6664551,122.593929,180.3654134,108.1647217,89.05152181,244.1634766,131.2666748,180.5475911,203.9063639,143.1341797,111.4617839,225.2275716,89.05152181,,46.19453136,161.2963325,,46.19453136,,42.85699045,,,,,,,,
24,9,129.0884277,113.2980387,98.98342285,105.5670817,74.54708659,110.2438151,76.40872396,88.13681641,72.24990234,147.2435384,75.37067871,142.2504395,100.395638,100.9508708,92.49702148,81.15111491,59.30605876,100.9514974,74.50074056,98.88439128,96.71949056,66.46903483,52.12537028,93.30812174,52.12537028,,8.516069367,90.93644068,,8.516069367,,43.60930091,,,,,,,,
24,10,26.8745992,13.24184265,1.85842158,6.673385111,7.404886373,10.54191793,9.434461466,24.32145182,7.248943075,16.71636149,3.941541799,8.803986613,7.101870219,18.10208944,4.183741506,18.69942017,5.021321615,14.68230896,2.908561707,9.722673543,2.906731923,3.547166951,8.196444702,5.325986226,1.85842158,,0.042759902,11.44671631,,0.042759902,,1.815661678,,,,,,,,
24,11,31.60842489,31.42595825,5.078783162,12.23814697,9.870649211,11.7179891,18.74581299,28.26207072,13.50495707,20.76358439,23.50901489,14.22672017,5.252303569,21.47133586,17.96609904,31.15255534,17.54847616,20.49990845,24.00355021,5.241421,24.08371379,3.956165314,10.77533366,25.90041097,3.956165314,,0.947211353,25.48368755,,0.947211353,,3.008953961,,,,,,,,
24,12,21.97730103,89.98635254,14.5836792,29.84262695,34.2594279,34.46066488,31.72626953,44.26697184,28.4436971,36.92837728,39.72864176,61.17141927,10.24216817,44.64090983,52.28433431,38.3052124,35.95391439,32.72425741,31.93227539,15.03405558,80.59384766,13.43353678,26.39095459,61.51482747,10.24216817,,0.959962772,53.73728682,,0.959962772,,9.2822054,,,,,,,,
24,13,29.90832113,77.27177734,33.80288696,34.49726563,37.59972738,52.98796387,40.70546875,48.95461019,32.61298218,62.1873291,51.52613525,75.53900553,23.37471924,33.26371867,51.45917155,37.96690674,39.49564616,48.77185059,44.83758138,20.88296102,80.9952474,24.92485352,20.92260742,60.91409098,20.88296102,,1.91917963,65.32654122,,1.91917963,,18.96378139,,,,,,,,
24,14,124.4479899,125.2304118,132.4967611,117.638737,140.1717285,105.7903402,124.6946533,110.0932454,131.8478597,111.8830729,122.7592855,163.6181803,105.094873,106.5988688,164.4954915,113.7053385,139.7068197,113.1789551,139.8699544,136.1369548,163.6582357,122.0712484,110.4343343,159.2355957,105.094873,,79.08538811,201.2208059,,79.08538811,,26.00948493,,,,,,,,
24,15,127.1086182,140.4177897,179.7633138,157.2076172,123.6189535,133.6811361,157.3354329,135.727653,142.0967448,133.5495036,178.8040527,147.5294759,181.6999023,148.1748861,142.0012207,171.7502279,154.630127,142.7223796,178.552181,170.8799154,157.8054362,199.5270182,149.1918457,134.0842855,123.6189535,,91.97831892,225.5363384,,91.97831892,,31.64063453,,,,,,,,
24,16,238.551123,231.1531576,211.3894043,220.1618652,183.2905762,208.6668294,212.7995443,203.5888021,203.7645508,211.0948893,200.2666992,200.1634277,206.1149577,230.5924154,232.7508301,211.5928874,250.6143066,198.286849,195.9327799,270.1427897,218.5580566,210.7233887,216.7011719,234.7115072,183.2905762,,104.3703667,214.1028339,,104.3703667,,78.92020944,,,,,,,,
24,17,145.1278483,126.7917236,104.0276774,110.8071289,103.3317952,107.6228353,185.2348307,151.9813639,168.5874023,204.2655599,127.9456217,114.1014974,120.9462809,143.9720378,144.7926921,172.1597493,174.2594401,167.1368652,164.5203288,193.6906738,101.0960368,118.1589274,148.6094727,159.0963542,101.0960368,,69.42165609,128.5692907,,69.42165609,,31.67438069,,,,,,,,
24,18,99.47223307,109.5091715,70.23017578,75.32860514,66.06000977,97.37607422,69.33173014,91.66711426,109.7525065,126.8052897,127.0258952,129.311263,75.2368571,74.51665853,129.9393148,85.89287109,104.9555176,105.5102132,93.95568848,78.29134928,74.75972493,66.86625163,58.80120443,149.6794271,58.80120443,,48.2753327,100.8223824,,48.2753327,,10.52587172,,,,,,,,
24,19,163.0733561,132.8695068,130.3907227,144.1172038,122.4008382,133.5670817,105.9699626,201.2301921,152.4221517,177.932666,205.1277181,148.5812012,147.6424642,139.1240723,202.4555013,120.2430013,173.3877116,167.1668945,171.5763184,131.7859131,145.2847005,132.5128499,111.234375,188.7209961,105.9699626,,101.0875627,141.9160731,,101.0875627,,4.882399902,,,,,,,,
24,20,150.9138021,146.1936361,158.5710775,175.5619303,161.6195475,143.05,223.0768717,183.1841471,206.3531576,172.7530436,205.6328776,176.4329102,204.8990885,176.0552409,229.7540365,272.2325521,219.6428711,204.1521484,270.8120931,204.4716471,243.5646647,258.1788574,194.7176921,250.5756999,143.05,,178.036766,165.351323,,165.351323,,-22.30132297,,,,,,,,
24,21,271.9438802,253.0073568,342.8936198,309.1430664,377.7661784,262.6943685,223.1404297,207.4094401,245.8710124,250.9280273,237.3269531,246.7880208,261.1292643,274.0013021,198.9717611,294.5175781,233.2728678,236.4440755,278.5086914,251.9385254,229.7581217,251.0671712,257.0687988,198.2243001,198.2243001,,167.8921832,230.5705819,,167.8921832,,30.33211694,,,,,,,,
24,22,527.3435547,402.1302734,466.9067383,461.5173503,431.335026,402.2472005,334.7826823,443.8072591,433.9442057,466.2510417,383.8385742,282.5426107,426.3619141,418.494987,379.1110677,486.0898438,369.8458659,474.8015951,347.4477865,393.9010091,283.2816732,429.578125,420.8297526,402.3788737,282.5426107,,68.55948809,392.8887044,,68.55948809,,213.9831226,,,,,,,,
24,23,232.3723145,275.2365234,224.3899902,238.8310547,234.3994303,245.976237,207.5647949,339.1607747,199.5913737,263.660319,278.0126628,196.46014,265.342627,293.8292969,192.8367188,339.5219401,210.569222,246.6966634,214.840804,220.9010579,214.1317546,270.2219727,241.1257324,216.0794434,192.8367188,,65.9559485,220.3923133,,65.9559485,,126.8807702,,,,,,,,
24,24,328.5015299,290.4769531,226.6696452,286.7402018,238.207666,356.8793294,245.8648438,282.8555013,231.7933757,224.8440104,286.6491536,246.8203613,281.7285807,278.6414388,215.1039225,270.4350586,214.2380697,236.7548177,236.4930013,197.8472168,253.3378418,255.6144694,300.5031901,202.1713542,197.8472168,,159.2075433,233.5500488,,159.2075433,,38.63967351,,,,,,,,
24,25,206.0553548,226.7506836,164.5979492,150.5535319,148.7486328,211.1870117,183.6850423,204.3662272,259.4363281,113.1644775,210.7782552,199.5705241,140.0467773,160.6796387,241.1922526,135.5315267,207.8085612,146.225765,199.8689128,250.8493327,170.6892904,166.4938639,199.1662598,160.4232422,113.1644775,,117.2975829,187.3045032,,117.2975829,,-4.133105387,,,,,,,,
24,26,257.8628092,223.9013835,146.9784668,148.1849772,166.0816895,152.4335286,123.1396729,123.978418,139.9121745,154.2727702,100.1660807,144.3722331,188.2528158,137.090153,110.8381673,111.2437988,119.7367432,137.4470866,118.0268229,178.3252604,102.4247477,135.9300049,106.5848958,126.1879476,100.1660807,,119.4423366,133.7116801,,119.4423366,,-19.27625582,,,,,,,,
24,27,327.0571289,276.9283854,249.9848633,259.9175618,229.826888,187.0989258,154.2544434,169.7192057,273.6829427,200.3776204,195.3458659,204.0299642,199.559196,183.869515,186.4521973,169.9084147,215.0377116,167.1813802,185.2360677,195.3739583,178.0322428,201.4244954,158.5875651,186.6305339,154.2544434,,213.5398207,224.0863444,,213.5398207,,-59.28537738,,,,,,,,
24,28,296.883138,213.5452799,171.1021322,170.0628581,178.9972656,238.6491862,183.7232259,109.3820394,213.0114909,201.0315267,137.6355469,271.8313314,220.2662272,168.3544922,188.6225749,139.5065267,305.1506185,185.1055339,138.6648763,154.3151042,195.562028,169.5864095,185.9902995,181.856722,109.3820394,,155.3035954,204.4916016,,155.3035954,,-45.92155603,,,,,,,,
24,29,336.7472656,257.4437663,327.3203451,174.5826335,227.2423177,297.6759115,215.3642904,174.9242839,261.4464193,300.1746094,167.2257813,356.651237,247.3205566,207.819873,326.6878581,228.9579753,226.4329427,301.8568359,210.5763184,283.5116211,224.7938151,246.1633138,182.7104818,320.2987956,167.2257813,,135.5507479,277.4791092,,135.5507479,,31.67503336,,,,,,,,
24,30,809.2067708,337.9150065,603.3039714,437.3673503,548.9886719,780.6714193,486.1787435,472.5995117,347.8856445,610.9977865,399.1982096,211.397526,383.9070313,378.2744141,745.6590495,540.2164063,539.9617839,543.0325846,424.1953451,497.703125,342.232487,417.1758789,328.3446289,739.8056641,211.397526,,274.7305613,516.3556282,,274.7305613,,-63.33303522,,,,,,,,
24,31,738.1893229,697.7492839,1033.098047,932.8954427,865.2895833,1017.29668,839.1740885,666.4566406,603.444401,580.2157552,735.3177083,516.2784831,743.8511719,805.6582031,918.8951823,813.9566406,859.1874349,690.9164714,664.2628906,669.9916016,668.5173828,818.9386719,723.9802083,838.6524089,516.2784831,,662.6944304,741.4065564,,662.6944304,,-146.4159474,,,,,,,,
24,32,1146.879557,950.8829427,1516.920833,920.5638021,1128.177344,928.2079427,1068.213737,1049.403385,1156.063932,757.1494141,1337.153255,998.0871745,1044.253841,833.832487,1164.183073,956.3633464,1306.762109,777.1403646,1196.23763,1077.794727,832.5568359,1357.547396,856.0854818,1358.090495,757.1494141,,1096.248829,1127.881893,,1096.248829,,-339.0994147,,,,,,,,
24,33,1162.570052,1261.01888,1240.555078,1099.190755,1170.141536,1167.647005,782.9361328,1020.614974,913.0346354,789.6236979,1050.759831,709.7348307,1142.254167,971.0330729,877.2746094,933.5248698,958.9559896,875.9716797,1009.528841,909.9676432,976.7596354,1024.957161,1012.545768,1082.185612,709.7348307,,954.6005745,922.3243782,,922.3243782,,-212.5895475,,,,,,,,
24,34,1301.000781,1296.879036,1489.280859,932.6071615,1528.143359,1342.222917,960.2027995,872.1396484,679.0604167,900.3485026,879.6798828,723.3148438,960.1973958,955.8824219,1085.002734,1090.211784,970.004362,1086.76862,974.544987,929.4384115,1155.004036,949.170638,885.4182943,1139.748307,679.0604167,,933.4350805,1016.896843,,933.4350805,,-254.3746639,,,,,,,,
24,35,1562.733984,1498.023828,967.1692708,1181.592708,1654.047786,1555.822135,1515.758984,1223.16263,1228.803516,989.3690104,1066.416016,1095.327474,1342.034766,1247.830078,1126.202083,1262.928776,1482.870573,1309.160156,1353.60026,1208.424349,1277.949349,1331.126563,1237.483854,1494.016146,967.1692708,,970.7993229,1254.030649,,970.7993229,,-3.630052032,,,,,,,,
24,36,1515.390625,1334.970573,1461.165104,1292.250911,1466.014844,1303.155859,1264.898438,1280.741276,1578.332813,1117.073698,946.2721354,1426.524219,1135.941276,1334.506901,1392.181641,975.6996094,1467.455469,1317.854167,974.3715495,1138.842188,1379.401432,1139.205208,1151.307682,1379.734896,946.2721354,,1020.694946,1243.628125,,1020.694946,,-74.42281067,,,,,,,,
24,37,826.9369792,794.6353516,989.4110677,671.1619141,1084.191536,706.476237,602.2808594,1304.685677,1539.975781,1088.826758,988.4901042,1203.636328,893.8324219,964.6608073,1024.411589,708.3358724,947.198763,873.1461589,760.5884115,742.086263,896.9132813,499.5535482,673.8534505,913.6727865,499.5535482,,590.4485786,803.7229989,,590.4485786,,-90.89503047,,,,,,,,
24,38,1151.230859,856.3158854,1172.740495,700.913151,1079.804427,862.7313151,584.191276,1209.443099,1164.549609,1257.803646,860.9130859,621.4663411,889.773112,938.7182943,638.5847656,560.6902344,614.5388672,974.9638672,585.2089193,700.974349,756.4886719,640.7934896,681.9038411,847.9315755,560.6902344,,563.722858,626.9045367,,563.722858,,-3.032623652,,,,,,,,
24,39,1193.628776,758.1520182,1043.989193,974.9428385,951.7578776,807.9779948,749.3052083,858.6955078,846.0904297,806.5970703,478.6486654,518.5727214,681.8041667,761.9929036,621.1408854,725.872526,813.7835938,722.5944661,508.2362305,849.5039714,575.1285807,711.6772135,700.0138021,1078.447721,478.6486654,,509.4849163,594.7394068,,509.4849163,,-30.8362509,,,,,,,,
24,40,762.9742188,862.3776042,878.9039063,769.7067057,1271.165755,877.2529948,645.7515625,685.321224,793.0726563,963.4280599,505.6651693,709.7827474,671.4140625,943.3546875,446.9861328,817.0108724,658.6718099,740.9148438,617.9766927,888.0346354,726.7939453,902.103125,792.6121745,796.3151693,446.9861328,,439.0550081,569.8983073,,439.0550081,,7.93112468,,,,,,,,
24,41,859.3115234,710.3729167,989.4088542,933.6847005,934.7485677,642.2600911,574.670638,558.4089193,690.1091146,846.4241536,620.6774089,629.4229818,944.7061849,1009.168685,597.73125,551.9068359,719.5650391,774.1547526,540.5662435,889.5242839,624.9371745,773.0697917,961.6204427,606.588151,540.5662435,,522.6110532,481.9397786,,481.9397786,,58.62646484,,,,,,,,
24,42,885.3783854,738.9979167,886.0751302,741.3072917,633.8028646,731.9660807,662.6566406,529.0328776,703.2609375,785.7583984,457.2189128,682.1882813,743.7957031,686.5589193,717.3183594,896.80625,663.4309896,724.1780599,395.7926432,904.826237,508.4439779,580.7072917,580.8403646,686.5535156,395.7926432,,561.0930855,458.9673503,,458.9673503,,-63.17470703,,,,,,,,
24,43,830.8185547,950.6697917,761.219987,687.3427734,786.4457682,773.7649089,514.5281576,794.2189453,829.576888,871.9132161,472.4983724,714.3238932,642.2630208,521.6605469,719.6473958,888.3915365,591.4014323,545.8435547,833.835026,593.3684245,734.7930339,520.6275065,475.3977214,739.6602865,472.4983724,,558.1987666,566.9654499,,558.1987666,,-85.70039423,,,,,,,,
24,44,874.6576823,991.7531901,766.6833333,673.2902344,789.7068359,906.6716146,610.7533854,658.8144531,967.3635417,792.4617839,426.1753581,916.2155599,581.3934896,725.459375,837.8682292,862.2529948,889.3316406,650.5651693,649.8345703,645.816862,928.9388672,533.4035156,756.5248047,829.9636068,426.1753581,,610.4491056,592.4568292,,592.4568292,,-166.2814711,,,,,,,,
24,45,1055.066992,1378.956901,813.5925781,1398.943359,832.1011068,998.2027995,721.5164063,637.1201172,824.0341797,658.3492839,421.4222982,923.5302083,672.936263,962.8983073,568.9367188,795.3744141,839.1953125,715.910026,647.5759115,592.4303385,713.8864583,701.3818359,725.4943359,616.7927083,421.4222982,,721.865179,663.9635882,,663.9635882,,-242.54129,,,,,,,,
24,46,951.4729167,1195.235417,1268.021615,931.8502604,1334.173177,834.7617839,639.66875,566.7848958,755.2322266,817.8348307,480.8121094,648.286849,585.7337891,539.4141602,450.0114583,865.9751953,729.4729818,718.5438151,745.9098307,635.5533203,587.2536458,663.641862,716.9022135,545.9701497,450.0114583,,602.0724,610.5674165,,602.0724,,-152.0609417,,,,,,,,
24,47,842.8287109,927.6921875,712.4127604,745.5399089,863.2248047,682.0597005,627.9041016,463.3846354,627.2872396,777.8728516,289.054069,603.3009115,519.3170898,659.413151,590.3420573,653.9153646,598.618099,717.3815104,617.7171875,717.2846354,465.7658529,397.8986979,695.1300781,459.3349935,289.054069,,422.0372372,500.2507072,,422.0372372,,-132.9831682,,,,,,,,
24,48,814.1705729,736.9261719,636.7322917,697.2035156,760.9707031,741.1875,518.6666016,455.4199544,689.4895182,824.6363932,296.4717773,533.1806315,524.0333333,538.8570638,412.3700846,655.4974609,714.2807943,700.1279948,622.2459635,622.8833333,452.145931,555.9073568,602.8446615,488.7917969,296.4717773,,375.6908616,540.5242397,,375.6908616,,-79.21908427,,,,,,,,
24,49,785.2820313,710.1640625,522.2665039,620.0065755,626.4380208,712.8491536,492.2719401,396.7132161,593.6250651,680.3341797,290.0625,385.8957031,544.7871094,548.2873047,340.3445964,444.3833008,603.7584635,720.5401693,557.0322266,698.3636068,500.7605143,465.6093099,422.9663086,365.3823893,290.0625,,389.2536254,467.4237608,,389.2536254,,-99.19112543,,,,,,,,
24,50,704.2902995,553.3217448,474.2510417,610.0173828,459.1583333,650.9513021,434.012793,333.2760417,532.7481771,662.3272786,314.1262044,477.6664063,452.9230143,546.8994792,421.9163411,441.1475911,575.3467448,663.481901,476.7326823,628.7708333,402.9727214,401.094694,434.0899414,342.1668945,314.1262044,,359.311724,419.3951497,,359.311724,,-45.1855196,,,,,,,,
24,51,672.7746745,674.5741536,542.9827474,619.214388,592.6968099,571.5714193,512.4077148,258.0428548,484.4298177,701.7563802,279.7950195,573.851237,526.0819987,591.0057943,472.8416992,342.6729167,565.924349,813.0480469,431.9799154,712.7250651,478.7072591,553.4757813,317.1825195,384.5463542,258.0428548,,397.6383657,426.9208659,,397.6383657,,-139.5955109,,,,,,,,
24,52,497.3918294,441.1611654,440.5592122,498.1339193,535.146224,438.3416016,340.7933919,271.1340983,486.0158203,554.3059245,331.5083008,479.2293945,494.5740234,518.6326823,337.891862,541.8529622,490.6069336,555.1945964,362.5254232,569.4958984,446.5062826,449.2680339,473.2264323,384.4957357,271.1340983,,291.7964087,365.2324219,,291.7964087,,-20.6623104,,,,,,,,
24,53,397.3551107,494.1714193,451.1472656,480.7585612,548.215625,352.5346029,446.4804362,265.5233887,319.6507487,435.5681641,337.9019206,344.2767904,442.3729818,437.7704102,503.2451172,483.3202148,318.0180664,500.0410482,393.2194336,399.1107747,418.3970378,414.1814779,371.5941732,347.9201823,265.5233887,,190.1095394,347.6439023,,190.1095394,,75.41384931,,,,,,,,
24,54,256.2073079,439.5713216,370.8896484,324.4061849,289.1953776,323.9959961,347.3200846,417.8142904,313.380599,436.2491862,331.670931,319.8524089,330.5221029,374.1780924,389.6026042,438.3805013,368.04375,565.3391927,545.7948568,424.8626953,346.0017253,371.9654948,403.5576823,344.5623047,256.2073079,,241.3615115,346.5680226,,241.3615115,,14.84579648,,,,,,,,
