Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,,,
36,43, KNN, KNN,206.6803257,54.40890522,173.2854461,60.94787598,4,0,0,49.26624738,49.79035639,,,
36,44, LR, KNN,365.8615913,140.604935,244.1316551,103.1281006,6,9,3,49.24044002,49.76427449,,,
36,45, KNN, KNN,409.8452171,117.0133243,284.7698369,88.70592448,6,3,3,49.21465969,49.7382199,,,
36,46, KNN, KNN,244.3422606,123.1876206,215.5739896,75.19158529,4,5,2,49.18890633,49.71219257,,,
36,47, KNN, KNN,233.3842448,75.19638809,100.8407532,62.38721924,5,2,2,49.16317992,49.68619247,,,
36,48, KNN, KNN,347.7671838,83.97060649,101.4350223,36.69018962,8,1,1,49.1374804,49.66021955,,,
36,49, KNN, KNN,359.3258509,94.51415646,129.5886183,108.0432292,2,0,0,49.11180773,49.68652038,,,
36,50, KNN, KNN,193.1338172,53.45604834,164.9719749,46.6994751,3,1,1,49.08616188,49.66057441,,,
36,51, KNN, KNN,63.17579282,24.84939114,54.96239955,20.25295003,4,2,2,49.0605428,49.63465553,,,
36,52, LR, LR,161.9261014,64.3213592,155.7963682,61.7468099,2,2,1,49.03495044,49.60876369,,,
36,53, KNN, KNN,546.5013713,166.5011851,332.9200855,90.46995443,22,21,21,49.00938478,49.58289885,,,
36,54, KNN, KNN,376.1158506,136.219661,274.1434083,96.25955404,10,11,10,48.98384575,49.55706097,,,
36,55, KNN, KNN,246.9924621,92.51494988,167.173307,52.24425863,6,7,6,48.95833333,49.53125,,,
36,56, KNN, KNN,281.5313607,102.2811043,232.1003914,75.72077637,9,6,6,48.93284748,49.5054659,,,
36,57, KNN, KNN,322.8579673,127.1579725,281.5797844,111.7469238,8,6,5,48.90738814,49.47970864,,,
36,58, KNN, KNN,190.5935065,82.80711286,166.028223,75.98449707,1,1,1,48.88195528,49.45397816,,,
36,59, KNN, KNN,177.1366695,76.88132064,241.0564422,120.3901693,0,0,0,48.90852391,49.48024948,,,
36,60, NN, SVR,254.3027964,71.24401549,188.928569,60.52801107,4,3,3,48.88311688,49.45454545,,,
36,61, LR, KNN,167.3344073,63.31142148,138.9352217,43.22677409,2,5,2,48.85773624,49.42886812,,,
36,62, NN, SVR,209.1565357,53.26362681,149.192137,50.13858236,4,2,2,48.83238194,49.40321744,,,
36,63, RF, SVR,86.03179661,19.55711002,96.5194281,26.4692159,0,0,0,48.85892116,49.42946058,,,
36,64, NN, SVR,16.59251692,3.06465898,97.23745099,28.49975382,0,0,0,48.88543287,49.45567652,,,
36,65, KNN, KNN,56.07849138,9.438954586,220.8851794,63.48286133,0,0,0,48.9119171,49.48186528,,,
37,2, SVR, SVR,0.208513256,0.080354525,282.4847636,86.40810547,0,0,0,48.9383739,49.50802693,,,
37,3, NN, SVR,7.54265269,1.903613852,132.9724361,40.1019694,0,0,0,48.96480331,49.53416149,,,
37,4, KNN, SVR,32.81165273,7.332518885,78.59938971,32.32660116,0,0,0,48.99120538,49.56026901,,,
37,5, KNN, KNN,86.17012839,24.75479068,117.2895989,41.26858317,0,0,0,49.01758014,49.58634953,,,
37,6, KNN, KNN,275.5337306,97.44984881,218.7544857,75.52602539,10,7,6,48.99224806,49.56072351,,,
37,7, LR, LR,614.7723421,213.3726536,388.5902598,144.2642253,16,18,15,48.96694215,49.53512397,,,
37,8, LR, KNN,589.0383081,178.0990777,418.41865,138.1858236,15,7,7,48.94166236,49.50955085,,,
37,9, KNN, KNN,92.56705625,29.55644723,87.72716643,36.49818929,1,0,0,48.91640867,49.53560372,,,
37,10, KNN, KNN,106.7298184,20.50138842,70.56713706,24.55956828,1,0,0,48.89118102,49.56162971,,,
37,11, KNN, KNN,97.01920315,22.02082431,83.28824197,25.91313477,1,0,0,48.86597938,49.58762887,,,
37,12, KNN, KNN,164.9332774,60.47011479,76.00469421,23.80365397,14,20,14,48.84080371,49.5620814,,,
37,13, LR, KNN,245.6636536,91.127704,247.6222728,79.47234701,0,3,0,48.86714727,49.53656025,,,
37,14, LR, KNN,229.0206077,82.74260568,254.59701,98.03220215,0,0,0,48.89346372,49.56253217,,,
37,15, KNN, KNN,176.1879745,76.87480882,176.2545035,80.53995768,0,0,0,48.91975309,49.58847737,,,
37,16, KNN, KNN,238.5408936,113.570249,266.3582487,111.8229655,0,1,0,48.94601542,49.56298201,,,
37,17, LR, KNN,247.2598093,117.5248218,266.7639562,122.8709798,0,0,0,48.97225077,49.58890031,,,
37,18, LR, LR,278.8660004,147.9058016,278.6041248,127.5897868,1,4,1,48.9470981,49.56343092,,,
37,19, KNN, KNN,626.2002808,286.0135267,506.6351251,201.4588216,6,10,6,48.92197125,49.53798768,,,
37,20, KNN, KNN,402.8718228,186.5854127,337.5527613,138.026888,3,4,3,48.89687019,49.51257055,,,
37,21, KNN, KNN,345.0443202,162.9591997,415.0876413,157.6380208,0,1,0,48.92307692,49.48717949,,,
37,22, KNN, KNN,308.3836934,139.1504768,314.6998967,137.5984375,0,1,0,48.94925679,49.46181445,,,
37,23, KNN, KNN,195.23507,94.42986052,339.7277587,156.4224935,0,0,0,48.97540984,49.48770492,,,
37,24, LR, KNN,655.4561609,262.4956069,499.3268669,274.703125,1,0,0,48.95033282,49.51356887,,,
37,25, KNN, KNN,555.2264066,192.2810916,395.5728336,157.0828776,5,2,2,48.92528147,49.48822927,,,
37,26, KNN, KNN,194.1483622,55.86455187,186.2128822,75.49977214,1,0,0,48.90025575,49.5140665,,,
37,27, KNN, KNN,72.1451461,21.13703909,97.21450723,28.60496419,0,0,0,48.92638037,49.5398773,,,
37,28, KNN, KNN,107.323262,28.57004046,85.80299322,29.86220907,2,0,0,48.90137966,49.56566173,,,
37,29, KNN, KNN,66.64849088,18.67906364,60.48714567,20.29246216,2,0,0,48.87640449,49.59141982,,,
37,30, KNN, KNN,40.10516774,12.0602677,44.74985597,11.96809082,0,1,0,48.90250128,49.56610516,,,
37,31, LR, SVR,46.97260178,15.23206042,47.62659391,14.95808411,0,1,0,48.92857143,49.54081633,,,
37,32, LR, SVR,215.3479518,44.74837743,166.2525313,43.81162109,6,1,0,48.9036206,49.51555329,,,
37,33, KNN, SVR,122.1234907,25.38303816,127.9983683,25.64741007,0,0,0,48.92966361,49.5412844,,,
37,34, NN, SVR,27.11390473,7.153859983,24.86300747,5.983784485,2,2,1,48.90473765,49.51604687,,,
37,35, SVR, SVR,7.477908468,4.641856995,21.14211492,9.823908488,0,0,0,48.93075356,49.54175153,,,
37,36, NN, SVR,17.92534702,6.491172951,20.45371776,9.428712972,0,0,0,48.956743,49.56743003,,,
37,37, LR, KNN,73.75922042,25.77461631,63.75588943,26.56705526,2,0,0,48.9318413,49.5930824,,,
37,38, KNN, KNN,180.3556105,65.25351439,87.19572452,42.98156331,16,17,14,48.90696492,49.56786985,,,
37,39, KNN, SVR,223.9540164,68.47524642,55.06321935,49.99666341,8,6,6,48.88211382,49.54268293,,,
37,40, KNN, KNN,147.7352142,51.07310197,34.3340051,44.28588867,5,3,2,48.85728796,49.51752158,,,
37,41, KNN, KNN,192.0192424,52.78457244,167.6913397,46.00342204,2,2,2,48.83248731,49.49238579,,,
37,42, KNN, KNN,99.93287608,33.02311477,120.6959722,36.8589681,0,0,0,48.85844749,49.51801116,,,
37,43, KNN, KNN,201.9852996,61.3571528,64.94251545,34.34486084,10,8,8,48.8336714,49.49290061,,,
37,44, LR, SVR,338.7226159,114.4199504,69.85889797,67.29737142,10,11,8,48.80892043,49.46781551,,,
37,45, KNN, KNN,223.6082779,65.80192285,53.36470627,57.82784424,2,1,0,48.78419453,49.44275583,,,
37,46, KNN, KNN,243.5689598,70.92114613,63.36726777,48.97272949,5,3,2,48.75949367,49.41772152,,,
37,47, KNN, KNN,124.6816758,39.45087125,43.19247077,33.87324219,2,1,0,48.73481781,49.39271255,,,
37,48, LR, KNN,108.3427321,27.86744483,20.88718675,29.09359131,2,0,0,48.71016692,49.41831057,,,
37,49, KNN, KNN,115.4680464,29.88026419,115.1915307,32.93534749,1,0,0,48.68554095,49.44388271,,,
37,50, KNN, KNN,126.3915421,32.23843443,330.1986902,69.06123047,0,0,0,48.71147044,49.469429,,,
37,51, KNN, KNN,70.20727151,25.06377311,93.22236521,31.70264486,0,0,0,48.73737374,49.49494949,,,
37,52, KNN, KNN,75.07206729,25.70424919,66.88009716,19.35297445,2,4,2,48.71277133,49.46996466,,,
37,53, KNN, KNN,169.5160534,48.57418698,136.7820575,37.03467204,6,5,5,48.68819374,49.44500505,,,
37,54, LR, KNN,327.488055,103.1384774,207.6356785,76.3646403,12,5,5,48.66364095,49.4200706,,,
37,55, LR, LR,308.0588499,81.38658831,288.4471789,111.5562581,2,0,0,48.6391129,49.44556452,,,
37,56, KNN, KNN,351.2380703,166.3844495,271.9473295,117.6223551,19,22,19,48.61460957,49.42065491,,,
37,57, KNN, KNN,337.3076591,157.9300464,317.9189677,134.4329997,3,6,2,48.59013092,49.39577039,,,
37,58, KNN, KNN,165.854466,79.8835691,140.5598182,78.30371094,2,1,1,48.5656769,49.37091092,,,
37,59, KNN, KNN,120.6283971,54.78904867,155.2115358,77.99804688,0,0,0,48.5915493,49.39637827,,,
37,60, NN, SVR,148.5705053,46.21614534,73.54994406,30.13954671,2,2,2,48.56711916,49.37154349,,,
37,61, KNN, KNN,140.2538537,54.90656361,116.8984558,39.66360677,2,4,2,48.54271357,49.34673367,,,
37,62, KNN, KNN,138.4166954,53.98828281,131.3259423,39.94980876,1,6,1,48.5183325,49.32194877,,,
37,63, NN, SVR,159.9607106,44.04085054,105.4056648,33.60452067,11,5,5,48.4939759,49.29718876,,,
37,64, KNN, KNN,80.17723077,21.97063463,159.4494957,52.28139242,0,0,0,48.51981937,49.3226292,,,
37,65, LR, KNN,157.3967269,47.70746326,164.8474484,56.70963542,0,0,0,48.54563691,49.34804413,,,
38,1, RF, RF,0,0,163.2242769,40.15893148,0,0,0,48.57142857,49.37343358,,,
38,2, RF, RF,0,0,278.7033907,85.57396647,0,0,0,48.59719439,49.3987976,,,
38,3, SVR, SVR,0.109686905,0.109686905,246.7513424,72.19588216,0,0,0,48.6229344,49.4241362,,,
38,4, RF, SVR,34.03019836,9.022854498,65.12145304,27.90319214,0,0,0,48.64864865,49.44944945,,,
38,5, KNN, KNN,178.8173829,58.50971206,144.6678667,64.98771566,3,0,0,48.62431216,49.47473737,,,
38,6, KNN, KNN,293.5432552,106.1362114,208.0281231,83.77797038,11,11,10,48.6,49.45,,,
38,7, LR, LR,478.5639259,145.6881745,257.0791869,83.74182129,14,10,10,48.57571214,49.42528736,,,
38,8, LR, LR,387.5762847,132.3250646,236.2150944,87.35916341,2,2,2,48.55144855,49.4005994,,,
38,9, KNN, SVR,273.7966623,69.99944117,270.6876583,104.2958659,1,0,0,48.52720919,49.42586121,,,
38,10, LR, SVR,47.86739427,14.14147876,141.9543354,35.74619141,0,0,0,48.55289421,49.4510978,,,
38,11, KNN, SVR,137.6823746,36.34615193,54.23187101,19.52979126,18,13,13,48.5286783,49.42643392,,,
38,12, KNN, SVR,107.6005237,19.894358,63.9120685,22.71420288,3,0,0,48.50448654,49.45164506,,,
38,13, KNN, SVR,95.72181593,30.00176319,80.04801619,24.12118937,3,3,2,48.48031888,49.42700548,,,
38,14, KNN, KNN,161.1071791,56.20247535,148.7679821,56.01293945,1,1,0,48.4561753,49.40239044,,,
38,15, KNN, KNN,252.3705637,87.77542773,176.0164824,74.79375,4,2,2,48.43205575,49.3777999,,,
38,16, KNN, KNN,269.9989848,104.1614088,285.2781245,126.8624105,0,0,0,48.45771144,49.40298507,,,
38,17, LR, LR,280.6044985,145.3079975,384.0914171,176.4375814,0,0,0,48.48334162,49.4281452,,,
38,18, KNN, KNN,252.8022569,117.4849997,210.2280547,134.6278727,1,0,0,48.45924453,49.45328032,,,
38,19, KNN, KNN,346.8275693,165.6570714,201.2875224,91.84910482,2,10,1,48.43517139,49.42871336,,,
38,20, KNN, KNN,188.137048,84.16986151,282.3721245,112.8097656,0,0,0,48.46077458,49.45382324,,,
38,21, KNN, KNN,379.5078881,167.5976694,387.0728829,186.745931,0,0,0,48.48635236,49.47890819,,,
38,22, KNN, KNN,221.4451111,116.80981,310.361617,155.1419759,0,0,0,48.51190476,49.50396825,,,
38,23, KNN, KNN,370.0154002,182.6525919,401.7721577,168.1007324,0,1,0,48.53743183,49.47942489,,,
38,24, LR, LR,324.1092438,151.6156876,273.2640207,113.2897542,1,1,1,48.51337958,49.45490585,,,
38,25, KNN, KNN,209.5485674,71.27431252,245.1356682,87.55625814,0,0,0,48.53888063,49.47994056,,,
38,26, LR, KNN,200.6559233,56.53439745,168.758364,62.60808919,1,0,0,48.51485149,49.5049505,,,
38,27, KNN, KNN,69.8140715,20.268759,73.71694881,20.31962077,0,0,0,48.54032657,49.52993568,,,
38,28, KNN, SVR,31.78223434,11.20544864,32.08167271,9.553677368,0,1,0,48.56577646,49.50544016,,,
38,29, KNN, SVR,66.48967622,14.80187168,33.76729881,8.276631673,9,5,5,48.54176965,49.48096886,,,
38,30, KNN, SVR,19.73661936,4.922137157,7.747865129,5.749516805,1,0,0,48.51778656,49.50592885,,,
38,31, RF, SVR,148.053791,30.28729357,129.9930487,34.45987956,4,0,0,48.49382716,49.5308642,,,
38,32, RF, SVR,185.2247628,59.23869353,188.0545798,62.17978109,0,0,0,48.51924975,49.55577493,,,
38,33, KNN, SVR,72.67573357,24.36082777,97.10913641,26.88498739,0,0,0,48.54464726,49.58066108,,,
38,34, KNN, NN,74.97405909,35.40612697,61.02682982,29.4831665,4,4,2,48.52071006,49.55621302,,,
38,35, LR, SVR,47.25211989,13.48221106,47.52689754,15.90844828,0,0,0,48.54608181,49.58107442,,,
38,36, KNN, SVR,50.71001568,18.15945776,64.43769197,21.20814209,0,0,0,48.57142857,49.60591133,,,
38,37, KNN, SVR,173.4220156,39.87241479,89.41762969,21.36185303,15,12,11,48.54751354,49.58148695,,,
38,38, KNN, SVR,106.6822202,35.33785166,33.14454141,13.3021759,16,16,14,48.52362205,49.55708661,,,
38,39, KNN, SVR,173.7961013,54.63020575,39.81701309,39.87832438,16,16,12,48.49975406,49.53271028,,,
38,40, LR, KNN,400.806304,123.1756053,306.3238482,89.18346354,12,15,10,48.47590954,49.50835792,,,
38,41, LR, LR,190.4161093,76.46406608,191.5263363,67.11017253,0,1,0,48.5012285,49.48402948,,,
38,42, LR, LR,238.5768944,65.29529032,186.1635482,66.61388346,7,0,0,48.47740668,49.50884086,,,
38,43, LR, SVR,98.32310158,24.97353066,12.72925779,19.65289103,3,2,2,48.45360825,49.48453608,,,
38,44, KNN, SVR,116.6648323,34.36411389,50.5244619,20.44428101,10,7,6,48.42983317,49.46025515,,,
38,45, KNN, KNN,254.8211547,69.40657272,23.46704055,46.1322998,6,5,4,48.40608141,49.43599804,,,
38,46, KNN, KNN,254.829039,68.10216336,27.09030615,40.84130046,3,3,1,48.38235294,49.41176471,,,
38,47, KNN, KNN,239.0668182,91.69853986,128.6301384,68.14016113,3,6,1,48.35864772,49.38755512,,,
38,48, LR, KNN,215.9104283,80.74599447,139.2584752,49.38688965,15,18,14,48.33496572,49.36336925,,,
38,49, KNN, KNN,138.8323369,39.73411916,51.25765492,38.10955811,3,1,0,48.3113069,49.33920705,,,
38,50, KNN, KNN,191.7400829,76.5994457,177.142398,65.78059082,3,2,2,48.28767123,49.31506849,,,
38,51, KNN, KNN,255.6620109,111.2065714,327.7502733,128.1559896,0,0,0,48.31295844,49.3398533,,,
38,52, KNN, KNN,103.2159932,67.39929112,120.1024172,52.62632243,0,9,0,48.33822092,49.31573803,,,
38,53, KNN, KNN,114.6601304,45.78319364,119.8638594,54.39348958,0,0,0,48.36345872,49.34049829,,,
38,54, KNN, KNN,42.90150607,12.73015722,164.7389728,61.04065348,0,0,0,48.38867188,49.36523438,,,
38,55, LR, KNN,285.5346656,87.21211401,328.9104615,122.6339925,0,0,0,48.41386042,49.38994632,,,
38,56, LR, LR,446.1199434,190.7409498,436.5086673,172.5935221,1,5,1,48.3902439,49.36585366,,,
38,57, LR, LR,179.2728956,80.75547711,152.5369696,65.86505127,6,9,5,48.36665041,49.3417845,,,
38,58, KNN, KNN,198.48457,93.88695407,120.8310416,54.92818604,6,6,5,48.34307992,49.31773879,,,
38,59, KNN, KNN,214.2902322,95.68962565,223.8425693,97.54114583,0,0,0,48.3682416,49.34242572,,,
38,60, KNN, KNN,79.54754617,38.45416783,135.3053106,46.29700928,0,0,0,48.39337877,49.36708861,,,
38,61, KNN, KNN,283.2220835,110.21326,280.3098583,88.95389811,1,8,1,48.36982968,49.34306569,,,
38,62, KNN, KNN,479.0510033,121.0392177,330.1398567,86.1607666,16,13,12,48.3463035,49.31906615,,,
38,63, KNN, KNN,155.0923202,65.92879788,170.9701302,57.11376546,0,3,0,48.37141468,49.29508994,,,
38,64, KNN, KNN,170.7892903,61.44608996,132.7910169,46.61864014,3,3,3,48.34791059,49.27113703,,,
38,65, KNN, KNN,58.23701635,23.39294492,124.8651981,45.02462972,0,0,0,48.3729966,49.29577465,,,
39,1, RF, RF,0,0,64.80793137,18.46666463,0,0,0,48.39805825,49.32038835,,,
39,2, RF, RF,0,0,190.6961261,53.80762126,0,0,0,48.42309558,49.34497817,,,
39,3, SVR, SVR,0.059639027,0.059639027,286.0904432,74.21788737,0,0,0,48.44810863,49.36954413,,,
39,4, KNN, SVR,20.12367762,7.125187387,94.98054625,36.4181193,0,0,0,48.47309743,49.39408628,,,
39,5, LR, LR,105.749365,38.93923018,51.27816299,17.72965495,1,2,1,48.4496124,49.37015504,,,
39,6, KNN, KNN,218.4208308,66.23485122,26.02697044,9.792608643,6,7,6,48.42615012,49.34624697,,,
39,7, LR, LR,482.3906734,113.6678053,140.4475362,59.68616536,16,12,11,48.40271055,49.32236205,,,
39,8, LR, LR,408.5010069,116.6395518,198.5682712,72.73920085,18,10,10,48.37929366,49.29850024,,,
39,9, KNN, KNN,168.4189928,79.28809614,193.9204734,91.26352539,0,0,0,48.40425532,49.32301741,,,
39,10, KNN, SVR,179.7023129,67.51336546,211.220708,84.66084798,0,0,0,48.42919285,49.34751087,,,
39,11, KNN, SVR,48.25764152,14.92785406,52.09001124,19.03251546,0,0,0,48.45410628,49.37198068,,,
39,12, KNN, SVR,84.34418659,26.18775976,94.57764116,20.41207479,0,10,0,48.47899565,49.34814099,,,
39,13, KNN, KNN,48.07820222,20.34084987,72.75752037,27.18353271,0,0,0,48.503861,49.37258687,,,
39,14, KNN, KNN,374.9190404,133.7118235,343.9493907,107.6131429,4,3,2,48.4804631,49.3487699,,,
39,15, KNN, KNN,291.470506,124.4640948,255.0207345,132.7018392,2,0,0,48.45708775,49.3731919,,,
39,16, KNN, KNN,263.4308029,87.09601077,279.7753563,140.0493978,0,0,0,48.48192771,49.39759036,,,
39,17, KNN, KNN,186.991089,56.7279937,294.6732654,134.4206543,0,0,0,48.50674374,49.42196532,,,
39,18, KNN, KNN,144.9475482,59.82803792,512.5297715,225.2246419,0,0,0,48.53153587,49.4463168,,,
39,19, KNN, SVR,296.7693127,127.1752448,165.7621413,166.5978678,1,0,0,48.50818094,49.47064485,,,
39,20, RF, KNN,384.1886481,172.6008664,267.2194323,171.5150879,3,1,1,48.48484848,49.44684945,,,
39,21, KNN, KNN,378.5953298,189.3270919,407.9046866,198.1885091,0,0,0,48.50961538,49.47115385,,,
39,22, KNN, KNN,429.5067772,231.2897631,433.8186833,194.570166,0,2,0,48.53435848,49.44738107,,,
39,23, KNN, KNN,203.1056584,100.566971,239.0452189,119.2113932,0,0,0,48.55907781,49.47166186,,,
39,24, KNN, KNN,204.6312029,91.52207121,151.5574561,67.09484863,1,2,1,48.53576572,49.44791167,,,
39,25, KNN, KNN,140.4169317,43.14621001,238.688273,76.93475749,0,0,0,48.56046065,49.47216891,,,
39,26, KNN, KNN,89.28489235,27.20163784,89.29396676,31.47000326,0,0,0,48.58513189,49.49640288,,,
39,27, KNN, KNN,74.01825782,21.65752146,55.17712719,17.81459554,6,3,3,48.56184084,49.47267498,,,
39,28, NN, SVR,34.40082716,13.20338704,27.45660923,12.55437215,4,1,1,48.53857211,49.44896981,,,
39,29, SVR, NN,129.6099139,58.73581299,104.6351399,51.61489258,7,2,2,48.51532567,49.42528736,,,
39,30, NN, SVR,102.3364463,30.68822266,62.43278636,26.14413249,9,4,4,48.49210148,49.40162757,,,
39,31, KNN, KNN,225.9010696,82.02411433,157.1582403,80.01376139,10,3,3,48.46889952,49.37799043,,,
39,32, KNN, SVR,125.3351331,69.37891988,122.8099853,61.76674805,1,7,0,48.44571975,49.3543759,,,
39,33, RF, SVR,139.7370169,64.00062895,98.60203049,51.24950358,9,8,5,48.42256214,49.33078394,,,
39,34, KNN, KNN,118.6097097,32.8620997,71.15296755,22.64748128,2,2,2,48.39942666,49.30721452,,,
39,35, KNN, SVR,48.69897691,13.94570317,52.86472713,19.91667074,0,0,0,48.42406877,49.33142311,,,
39,36, KNN, SVR,98.27028469,30.4591546,101.6235701,39.78702393,0,0,0,48.44868735,49.35560859,,,
39,37, LR, KNN,89.57580878,27.59994955,18.16369791,14.07499797,12,9,9,48.42557252,49.33206107,,,
39,38, LR, KNN,55.44894133,24.59868167,12.45553615,11.32164815,12,12,10,48.40247973,49.308536,,,
39,39, LR, SVR,195.801177,53.36325833,14.61833382,36.19035645,11,9,9,48.37940896,49.28503337,,,
39,40, LR, SVR,239.2329492,80.67408155,76.19058341,39.10342611,14,7,7,48.35636017,49.26155312,,,
39,41, LR, SVR,195.2557326,84.09859726,117.4855842,40.77857666,5,8,4,48.33333333,49.23809524,,,
39,42, KNN, SVR,136.0908085,30.59478452,13.96631271,33.4137797,6,0,0,48.31032842,49.26225607,,,
39,43, LR, KNN,16.75646139,2.62875846,2.645150638,15.10392863,1,0,0,48.28734539,49.28639391,,,
39,44, KNN, RF,38.61658604,8.191199843,2.722427582,3.545159658,6,4,4,48.26438421,49.26295768,,,
39,45, RF, SVR,335.2018418,89.07190553,2.937717329,57.61079915,12,9,9,48.24144487,49.23954373,,,
39,46, LR, KNN,403.7721205,124.6934849,34.2993053,88.94431152,5,3,3,48.21852732,49.21615202,,,
39,47, KNN, NN,179.1223047,68.44017647,35.83607427,47.85180257,3,6,1,48.19563153,49.19278253,,,
39,48, LR, LR,501.4508804,157.7336971,92.40982767,116.608195,2,14,0,48.17275748,49.16943522,,,
39,49, KNN, KNN,239.2430531,110.4514432,232.741756,91.92634277,2,11,2,48.14990512,49.14611006,,,
39,50, LR, LR,246.5551255,124.2338189,208.4798152,96.94322917,1,2,1,48.12707444,49.12280702,,,
39,51, KNN, KNN,175.1406835,77.70894192,140.1913053,74.22169596,1,1,1,48.1042654,49.09952607,,,
39,52, KNN, KNN,240.4937652,110.5301339,233.9295656,96.77769368,1,1,1,48.08147797,49.07626717,,,
39,53, KNN, SVR,162.5570091,79.38965149,195.959594,98.47027995,0,0,0,48.10606061,49.10037879,,,
39,54, KNN, SVR,91.19922296,23.93101782,211.5421845,109.0240153,0,0,0,48.13061997,49.12446758,,,
39,55, KNN, KNN,31.88353477,8.072956041,170.6991078,71.2523112,0,0,0,48.1551561,49.14853359,,,
39,56, LR, LR,217.5840617,108.7101073,245.7774993,102.5749023,0,1,0,48.17966903,49.12529551,,,
39,57, KNN, KNN,694.9132919,235.4143028,367.1203708,148.0220215,24,22,22,48.15689981,49.1020794,,,
39,58, KNN, KNN,502.6687436,193.1495332,274.3168484,123.3694661,20,20,20,48.1341521,49.07888521,,,
39,59, KNN, KNN,191.2031293,76.91085992,140.6904551,62.74354248,1,1,1,48.11142587,49.05571294,,,
39,60, KNN, KNN,80.55143978,37.07982345,114.3005495,53.32658285,0,0,0,48.13591317,49.0797546,,,
39,61, KNN, KNN,328.8970206,151.0739362,256.37887,99.4340332,1,10,1,48.11320755,49.05660377,,,
39,62, KNN, KNN,231.0498611,93.07536387,179.1253693,77.69257813,2,2,2,48.09052334,49.03347478,,,
39,63, KNN, KNN,319.4664587,175.4513948,314.1126656,160.0796224,2,12,2,48.06786051,49.01036758,,,
39,64, KNN, KNN,161.0222659,75.98605495,126.9731066,68.42194824,2,2,2,48.04521903,48.98728215,,,
39,65, KNN, SVR,72.82089035,22.7147095,68.63070331,28.01775309,1,0,0,48.02259887,49.01129944,,,
40,1, RF, RF,0,0,130.7513105,34.47473145,0,0,0,48.04705882,49.03529412,,,
40,2, RF, RF,0,0,121.7629271,36.85184733,0,0,0,48.07149577,49.05926623,,,
40,3, SVR, SVR,0.059545599,0.059542636,286.2489156,77.82198893,0,0,0,48.09590973,49.0832158,,,
40,4, KNN, SVR,32.36332503,7.469617253,182.9793192,60.82752279,0,0,0,48.12030075,49.10714286,,,
40,5, KNN, KNN,99.98068509,32.53952354,66.75148641,30.29154256,2,2,2,48.09769845,49.08407703,,,
40,6, LR, KNN,240.0122261,86.13705491,153.9879865,47.72821859,9,11,9,48.07511737,49.06103286,,,
40,7, KNN, SVR,522.3625067,126.4855478,253.9007926,56.46965332,24,17,17,48.05255748,49.03801032,,,
40,8, KNN, SVR,326.2807211,124.3546261,349.7566178,202.0503581,0,0,0,48.07692308,49.0619137,,,
40,9, KNN, SVR,211.9028576,67.78861954,282.0414715,96.99497884,0,0,0,48.10126582,49.08579466,,,
40,10, LR, SVR,250.6075195,77.58868951,298.6091649,121.1795166,0,0,0,48.12558575,49.10965323,,,
40,11, LR, KNN,167.9861645,40.60830077,450.0579777,121.3839437,0,0,0,48.1498829,49.13348946,,,
40,12, KNN, KNN,36.29992516,8.401176454,60.1785754,23.67398885,0,0,0,48.1741573,49.15730337,,,
40,13, LR, KNN,194.193738,70.23098447,174.7021096,61.05303548,2,5,1,48.15161441,49.13430042,,,
40,14, KNN, KNN,232.0711037,98.08891522,205.7086735,90.78588867,10,6,6,48.12909261,49.11131899,,,
40,15, KNN, KNN,196.9465692,88.78833502,196.5574768,112.3398438,1,0,0,48.10659187,49.13510986,,,
40,16, LR, KNN,57.41488455,26.78621943,358.3291318,181.2756185,0,0,0,48.13084112,49.1588785,,,
40,17, RF, SVR,188.3709079,44.58954263,602.4291936,263.185319,0,0,0,48.15506773,49.18262494,,,
40,18, KNN, KNN,154.4203797,40.13721871,348.2290913,189.9068359,0,0,0,48.17927171,49.20634921,,,
40,19, KNN, KNN,405.2788824,160.404035,231.5839481,162.8408529,3,0,0,48.15678955,49.23005133,,,
40,20, KNN, KNN,484.6184242,253.687424,365.682704,247.6800456,2,1,0,48.13432836,49.20708955,,,
40,21, KNN, KNN,364.5061685,203.697725,405.0182095,195.3668457,0,1,0,48.15850816,49.18414918,,,
40,22, KNN, KNN,755.3429726,380.5276629,673.7743688,366.5621419,4,1,1,48.1360671,49.1612302,,,
40,23, KNN, KNN,361.6605829,179.338997,465.4271157,229.4515788,0,0,0,48.16022357,49.18490918,,,
40,24, KNN, KNN,115.7582715,43.38397628,171.8048069,55.16110026,0,0,0,48.18435754,49.20856611,,,
40,25, KNN, KNN,88.86053071,27.98840848,154.4807634,45.43126221,0,0,0,48.20846906,49.23220102,,,
40,26, RF, SVR,97.26367621,33.45548982,88.68941007,38.08389893,2,0,0,48.18604651,49.25581395,,,
40,27, KNN, KNN,67.38621463,12.93674513,57.32674759,17.20964966,2,0,0,48.16364482,49.27940493,,,
40,28, KNN, SVR,47.48744545,12.61756942,39.46905598,12.45220846,2,1,1,48.14126394,49.25650558,,,
40,29, SVR, NN,162.8002448,89.82184405,171.2961909,107.1905843,0,0,0,48.16535067,49.28007431,,,
