Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,difference_of_RMSE,difference_of_MAE,,,,,,,,,,,
22,55, LR, LR,952.6352414,467.372009,1132.686105,557.9088542,0,0,0,78.22410148,78.22410148,180.050864,90.53684515,,,,,,,,,,,
22,56, LR, LR,1233.793901,596.3742576,1477.290413,708.7153356,0,0,0,78.23943662,78.23943662,243.4965117,112.3410781,,,,,,,,,,,
22,57, LR, LR,796.7813754,438.3576481,1724.738343,746.5091488,0,0,0,78.25475018,78.25475018,927.956968,308.1515008,,,,,,,,,,,
22,58, LR, LR,526.8523933,250.5343966,1273.638881,505.5536367,0,0,0,78.27004219,78.27004219,746.786488,255.0192401,,,,,,,,,,,
22,59, LR, LR,1107.909674,328.3810814,929.8100164,376.7939333,2,0,0,78.21503865,78.28531272,-178.0996573,48.41285182,,,,,,,,,,,
22,60, LR, LR,994.6286398,334.6718828,1439.464916,653.0241386,0,0,0,78.23033708,78.3005618,444.8362758,318.3522559,,,,,,,,,,,
22,61, LR, LR,622.927315,253.6812581,865.4269491,360.9700885,0,0,0,78.24561404,78.31578947,242.4996341,107.2888304,,,,,,,,,,,
22,62, LR, LR,150.7864808,127.0588431,754.9483346,199.5467338,0,0,0,78.26086957,78.33099579,604.1618539,72.48789074,,,,,,,,,,,
22,63, LR, LR,0.396386935,0.051173333,1121.759103,275.8863571,0,0,0,78.27610371,78.3461808,1121.362717,275.8351837,,,,,,,,,,,
22,64, LR, LR,0,0,904.4770987,208.7576927,0,0,0,78.29131653,78.36134454,904.4770987,208.7576927,,,,,,,,,,,
22,65, LR, LR,0,0,423.5013343,108.4192799,0,0,0,78.30650805,78.37648705,423.5013343,108.4192799,,,,,,,,,,,
23,1, LR, LR,2.572091574,0.842504476,78.53095254,19.87970888,0,0,0,78.32167832,78.39160839,75.95886097,19.03720441,,,,,,,,,,,
23,2, LR, LR,0.711284504,0.415575176,36.89270933,13.36530795,0,0,0,78.33682739,78.4067086,36.18142483,12.94973278,,,,,,,,,,,
23,3, LR, LR,70.65157578,16.92707896,43.14473925,11.55204381,9,5,4,78.28212291,78.35195531,-27.50683653,-5.375035152,,,,,,,,,,,
23,4, LR, LR,73.64762577,35.90528124,109.8361804,21.28811442,0,16,0,78.29727844,78.29727844,36.18855464,-14.61716682,,,,,,,,,,,
23,5, LR, LR,28.05984998,5.504389213,50.13647493,19.17213716,0,0,0,78.31241283,78.31241283,22.07662495,13.66774795,,,,,,,,,,,
23,6, LR, LR,200.5128829,68.96522469,190.6216909,60.8876277,1,2,1,78.25783972,78.25783972,-9.891191983,-8.077596987,,,,,,,,,,,
23,7, LR, LR,381.6636895,108.6820367,348.0094726,143.7403706,1,0,0,78.20334262,78.2729805,-33.65421689,35.05833396,,,,,,,,,,,
23,8, LR, LR,72.42542678,39.26219386,643.6251092,210.3713474,0,0,0,78.21851079,78.28810021,571.1996825,171.1091535,,,,,,,,,,,
23,9, LR, LR,71.25714333,30.43703557,320.3282496,136.517684,0,0,0,78.23365786,78.30319889,249.0711063,106.0806484,,,,,,,,,,,
23,10, LR, LR,143.4039394,63.12527893,218.2391939,92.71974649,0,0,0,78.24878388,78.31827658,74.83525452,29.59446756,,,,,,,,,,,
23,11, LR, LR,53.07606684,34.70670979,140.9195375,72.3240391,0,0,0,78.26388889,78.33333333,87.84347062,37.61732931,,,,,,,,,,,
23,12, LR, LR,113.1844356,70.76702595,250.5273537,125.1591181,0,0,0,78.27897294,78.34836919,137.3429181,54.39209215,,,,,,,,,,,
23,13, LR, LR,276.7387901,107.4844452,375.0083727,193.9845723,0,0,0,78.29403606,78.36338419,98.26958256,86.50012704,,,,,,,,,,,
23,14, LR, LR,233.1371091,135.8834501,474.2194319,254.8691916,0,0,0,78.30907831,78.37837838,241.0823228,118.9857415,,,,,,,,,,,
23,15, LR, LR,288.8510437,117.7703474,427.1130849,230.9665709,0,0,0,78.32409972,78.3933518,138.2620412,113.1962235,,,,,,,,,,,
23,16, LR, LR,125.4201006,66.70208317,345.6327531,174.1868221,0,0,0,78.33910035,78.4083045,220.2126525,107.4847389,,,,,,,,,,,
23,17, LR, LR,153.9708674,79.66139875,315.9365586,156.3962736,0,0,0,78.35408022,78.42323651,161.9656913,76.73487485,,,,,,,,,,,
23,18, LR, LR,83.0926624,34.52033444,265.3682404,136.4971394,0,0,0,78.36903939,78.43814789,182.275578,101.9768049,,,,,,,,,,,
23,19, LR, LR,83.06644835,64.60712811,415.4285623,200.6040909,0,0,0,78.3839779,78.45303867,332.362114,135.9969628,,,,,,,,,,,
23,20, LR, LR,253.4372388,127.2206963,360.4665895,178.5922651,0,0,0,78.39889579,78.4679089,107.0293507,51.37156881,,,,,,,,,,,
23,21, LR, LR,85.77228891,55.63040282,446.2852429,229.764872,0,0,0,78.4137931,78.48275862,360.512954,174.1344692,,,,,,,,,,,
23,22, LR, LR,45.86466803,27.35115342,386.680349,192.7568304,0,0,0,78.42866988,78.49758787,340.815681,165.4056769,,,,,,,,,,,
23,23, LR, LR,119.5176639,60.78134892,406.7222127,222.263699,0,0,0,78.44352617,78.51239669,287.2045488,161.4823501,,,,,,,,,,,
23,24, LR, LR,295.1411182,128.469056,391.9526143,179.5674431,0,0,0,78.45836201,78.52718513,96.81149614,51.09838712,,,,,,,,,,,
23,25, LR, LR,422.3198317,166.4347727,628.0103393,253.4628459,0,0,0,78.47317744,78.54195323,205.6905077,87.02807322,,,,,,,,,,,
23,26, LR, LR,405.316843,130.6410419,487.653614,176.1887765,0,0,0,78.48797251,78.55670103,82.33677099,45.54773458,,,,,,,,,,,
23,27, LR, LR,390.3946016,175.42778,694.9097527,270.253299,0,0,0,78.50274725,78.57142857,304.5151511,94.82551894,,,,,,,,,,,
23,28, LR, LR,455.6142031,166.8889071,786.7423555,334.0927344,0,0,0,78.51750172,78.5861359,331.1281524,167.2038273,,,,,,,,,,,
23,29, LR, LR,713.0315976,312.4228676,1236.589197,461.9179326,0,0,0,78.53223594,78.60082305,523.5575994,149.495065,,,,,,,,,,,
23,30, LR, LR,985.7122542,362.6700308,1233.365536,473.554794,0,0,0,78.54694997,78.61549006,247.6532818,110.8847633,,,,,,,,,,,
23,31, LR, LR,1195.118163,454.927779,991.7506285,441.2399858,2,1,1,78.49315068,78.56164384,-203.3675348,-13.6877932,,,,,,,,,,,
23,32, LR, LR,1237.213957,515.4889351,1258.167604,591.3138508,0,0,0,78.50787132,78.57631759,20.95364718,75.82491561,,,,,,,,,,,
23,33, LR, LR,1951.353439,696.8157197,1354.935911,499.6223257,3,1,1,78.45417237,78.52257182,-596.4175281,-197.193394,,,,,,,,,,,
23,34, LR, LR,2102.123347,720.9598173,1735.715579,640.2390625,6,1,1,78.40054682,78.46889952,-366.4077679,-80.72075479,,,,,,,,,,,
23,35, LR, LR,1510.884327,609.9991169,1491.766896,596.6785714,1,1,1,78.34699454,78.41530055,-19.11743175,-13.32054552,,,,,,,,,,,
23,36, LR, LR,724.770374,365.4652772,1731.925596,687.0041174,0,0,0,78.36177474,78.43003413,1007.155222,321.5388402,,,,,,,,,,,
23,37, LR, LR,658.0959853,350.4438692,1457.456199,638.2981862,0,0,0,78.37653479,78.44474761,799.3602142,287.854317,,,,,,,,,,,
23,38, LR, LR,1261.745939,592.8793798,1167.695166,527.266183,1,2,1,78.32310838,78.39127471,-94.05077366,-65.6131968,,,,,,,,,,,
23,39, LR, LR,462.5155757,265.9065703,1257.25511,510.0135216,0,0,0,78.33787466,78.40599455,794.739534,244.1069513,,,,,,,,,,,
23,40, LR, LR,699.9789507,352.0031489,1266.334237,432.7840169,0,0,0,78.35262083,78.42069435,566.3552863,80.780868,,,,,,,,,,,
23,41, LR, LR,1314.971844,521.6822879,1166.578106,430.1183775,1,2,1,78.29931973,78.36734694,-148.3937379,-91.56391046,,,,,,,,,,,
23,42, LR, LR,568.5891498,254.8094247,1316.06096,582.8607663,0,0,0,78.31407206,78.38205303,747.4718103,328.0513416,,,,,,,,,,,
23,43, LR, LR,644.7015489,325.2291698,1315.085013,518.003513,0,0,0,78.32880435,78.39673913,670.3834638,192.7743432,,,,,,,,,,,
23,44, LR, LR,1223.902667,568.2965895,1241.045315,518.9970189,0,2,0,78.34351663,78.34351663,17.14264788,-49.29957059,,,,,,,,,,,
23,45, LR, LR,1497.42462,735.331255,1508.403956,603.0734071,0,1,0,78.35820896,78.29036635,10.97933596,-132.2578479,,,,,,,,,,,
23,46, LR, LR,791.439612,398.1780666,1459.180395,639.0291235,0,0,0,78.37288136,78.30508475,667.7407829,240.8510569,,,,,,,,,,,
23,47, LR, LR,1416.049973,615.2889148,1441.944633,625.8505923,0,0,0,78.38753388,78.3197832,25.89465964,10.56167753,,,,,,,,,,,
23,48, LR, LR,1388.516615,429.7877452,1451.819487,574.3927339,0,0,0,78.40216655,78.33446175,63.30287249,144.6049887,,,,,,,,,,,
23,49, LR, LR,774.3940883,466.2977593,1335.593207,499.4814071,0,0,0,78.41677943,78.34912043,561.199119,33.18364781,,,,,,,,,,,
23,50, LR, LR,1348.787527,637.8031891,1339.882967,530.8255208,1,7,1,78.3637593,78.29614604,-8.904559699,-106.9776683,,,,,,,,,,,
23,51, LR, LR,667.8454092,388.8532815,1089.73943,511.9840267,0,0,0,78.37837838,78.31081081,421.8940208,123.1307452,,,,,,,,,,,
23,52, LR, LR,698.0000885,436.6251484,844.3701631,401.4153574,0,2,0,78.39297772,78.25793383,146.3700746,-35.20979096,,,,,,,,,,,
23,53, LR, LR,791.8437106,422.4221602,968.9244814,465.1716397,0,0,0,78.40755735,78.27260459,177.0807708,42.74947949,,,,,,,,,,,
23,54, LR, LR,976.6675142,550.9495316,1500.785694,719.224208,0,0,0,78.42211733,78.28725556,524.1181796,168.2746765,,,,,,,,,,,
23,55, LR, LR,1187.360736,521.4947067,1477.203173,694.1188578,0,0,0,78.43665768,78.30188679,289.8424365,172.6241511,,,,,,,,,,,
23,56, LR, LR,673.0237692,339.2207369,1019.228796,515.4672496,0,0,0,78.45117845,78.31649832,346.2050264,176.2465127,,,,,,,,,,,
23,57, LR, LR,1152.569873,426.6678324,1176.635211,514.2535252,0,0,0,78.46567968,78.33109017,24.06533831,87.58569273,,,,,,,,,,,
23,58, LR, LR,858.6630726,375.2328721,851.1262119,355.346497,1,1,0,78.4129119,78.27841291,-7.536860728,-19.88637512,,,,,,,,,,,
23,59, LR, LR,538.8448966,182.0386575,662.3836536,249.9845027,0,0,0,78.42741935,78.29301075,123.5387571,67.94584515,,,,,,,,,,,
23,60, LR, LR,223.8270979,127.0053578,1242.319393,581.0185033,0,0,0,78.44190732,78.30758899,1018.492295,454.0131455,,,,,,,,,,,
23,61, LR, LR,270.7752631,114.3976718,1111.762856,527.7965583,0,0,0,78.45637584,78.32214765,840.9875932,413.3988865,,,,,,,,,,,
23,62, LR, LR,20.25048433,17.95605612,974.5599309,244.2588925,0,0,0,78.47082495,78.33668679,954.3094465,226.3028363,,,,,,,,,,,
23,63, LR, LR,0,0,1206.573756,311.0948615,0,0,0,78.48525469,78.35120643,1206.573756,311.0948615,,,,,,,,,,,
23,64, LR, LR,0,0,907.7895299,223.7536644,0,0,0,78.4996651,78.36570663,907.7895299,223.7536644,,,,,,,,,,,
23,65, LR, LR,0,0,359.195263,107.1682884,0,0,0,78.51405622,78.38018742,359.195263,107.1682884,,,,,,,,,,,
24,1, LR, LR,22.75774985,5.521365279,107.2123795,21.11842564,0,0,0,78.52842809,78.39464883,84.45462965,15.59706036,,,,,,,,,,,
24,2, LR, LR,44.58911858,13.51120475,48.72432494,16.15975801,0,0,0,78.54278075,78.40909091,4.135206356,2.648553258,,,,,,,,,,,
24,3, LR, LR,29.15898988,13.45129568,55.07580427,16.60623421,0,0,0,78.55711423,78.42351369,25.91681439,3.154938534,,,,,,,,,,,
24,4, LR, LR,95.84382194,39.85827006,85.82505152,25.54965859,1,2,1,78.5046729,78.37116155,-10.01877042,-14.30861147,,,,,,,,,,,
24,5, LR, LR,301.8464293,66.08679799,197.678266,49.66992762,19,7,6,78.45230153,78.31887925,-104.1681633,-16.41687038,,,,,,,,,,,
24,6, LR, LR,1223.574084,303.162942,484.0355141,156.9875,24,23,23,78.4,78.26666667,-739.5385699,-146.175442,,,,,,,,,,,
24,7, LR, LR,164.7198517,54.26162034,472.4456623,171.8381535,0,0,0,78.41439041,78.2811459,307.7258107,117.5765332,,,,,,,,,,,
24,8, LR, LR,180.7438601,62.9779065,538.9670513,225.1955899,0,0,0,78.42876165,78.29560586,358.2231912,162.2176834,,,,,,,,,,,
24,9, LR, LR,32.04122403,20.75966579,253.7779108,123.8389575,0,0,0,78.44311377,78.31004657,221.7366868,103.0792917,,,,,,,,,,,
24,10, LR, LR,48.32388762,19.44135909,211.1552701,78.78615159,0,0,0,78.45744681,78.32446809,162.8313824,59.3447925,,,,,,,,,,,
24,11, LR, LR,175.2360279,76.12341323,422.6243483,176.5277945,0,0,0,78.4717608,78.33887043,247.3883205,100.4043812,,,,,,,,,,,
24,12, LR, LR,37.36333689,14.20227611,290.4316351,125.0907767,0,0,0,78.48605578,78.35325365,253.0682982,110.8885006,,,,,,,,,,,
24,13, LR, LR,60.50247199,22.92283815,353.925544,156.9663668,0,0,0,78.50033179,78.36761778,293.423072,134.0435287,,,,,,,,,,,
24,14, LR, LR,139.5295161,92.84105278,312.5186661,160.6207386,0,0,0,78.51458886,78.38196286,172.98915,67.77968586,,,,,,,,,,,
24,15, LR, LR,124.7878467,83.47898433,281.5913537,180.128776,0,0,0,78.52882704,78.39628893,156.803507,96.64979171,,,,,,,,,,,
24,16, LR, LR,179.3958219,91.18376128,500.9037003,278.6456207,0,0,0,78.54304636,78.41059603,321.5078784,187.4618595,,,,,,,,,,,
24,17, LR, LR,148.3297431,70.81591678,389.0135358,177.4275557,0,0,0,78.55724686,78.42488418,240.6837927,106.6116389,,,,,,,,,,,
24,18, LR, LR,76.94084555,33.11785272,322.6164486,153.5,0,0,0,78.57142857,78.43915344,245.675603,120.3821473,,,,,,,,,,,
24,19, LR, LR,158.5435183,115.5089372,376.9960614,193.0193787,0,0,0,78.58559154,78.45340383,218.452543,77.51044145,,,,,,,,,,,
24,20, LR, LR,287.4655305,141.7527125,357.4454648,188.4881484,0,0,0,78.5997358,78.4676354,69.97993425,46.73543589,,,,,,,,,,,
24,21, LR, LR,312.6859534,134.7176917,423.8929679,218.0822225,0,0,0,78.61386139,78.48184818,111.2070145,83.36453072,,,,,,,,,,,
24,22, LR, LR,142.5651318,81.95798035,632.3779702,320.349885,0,0,0,78.62796834,78.49604222,489.8128384,238.3919046,,,,,,,,,,,
24,23, LR, LR,140.3589143,59.92113171,520.3747506,245.2109797,0,0,0,78.64205669,78.51021753,380.0158363,185.289848,,,,,,,,,,,
24,24, LR, LR,174.1748052,89.08397012,431.9091582,194.8454575,0,0,0,78.65612648,78.52437418,257.7343531,105.7614874,,,,,,,,,,,
24,25, LR, LR,308.1386535,159.3148291,483.6449639,195.7453768,0,0,0,78.67017775,78.53851218,175.5063105,36.43054771,,,,,,,,,,,
24,26, LR, LR,223.7731082,111.7087559,405.9882138,188.8603758,0,0,0,78.68421053,78.55263158,182.2151056,77.15161986,,,,,,,,,,,
24,27, LR, LR,519.388709,223.1741843,720.7048837,318.3648222,0,0,0,78.69822485,78.56673241,201.3161747,95.19063799,,,,,,,,,,,
24,28, LR, LR,668.1388708,184.006708,909.5666551,339.832368,0,0,0,78.71222076,78.58081472,241.4277843,155.82566,,,,,,,,,,,
24,29, LR, LR,949.3243499,415.0436909,990.2193489,453.4844448,0,0,0,78.72619829,78.59487853,40.89499903,38.44075383,,,,,,,,,,,
24,30, LR, LR,723.534882,329.0910237,1059.770343,470.3704637,0,0,0,78.74015748,78.60892388,336.2354612,141.27944,,,,,,,,,,,
24,31, LR, LR,1594.231138,491.7138739,1275.955196,502.1591346,7,0,0,78.68852459,78.62295082,-318.2759427,10.44526072,,,,,,,,,,,
24,32, LR, LR,1483.030611,663.9035068,1725.361946,747.7163462,0,0,0,78.70249017,78.63695937,242.3313354,83.81283939,,,,,,,,,,,
24,33, LR, LR,1289.917719,698.9074039,1345.443908,664.8321221,0,2,0,78.71643746,78.58546169,55.52618973,-34.07528177,,,,,,,,,,,
24,34, LR, LR,1482.925359,575.9488142,1845.41908,765.3825893,0,0,0,78.73036649,78.59947644,362.4937208,189.4337751,,,,,,,,,,,
24,35, LR, LR,1219.133752,572.5232034,1863.262062,806.6537894,0,0,0,78.74427731,78.61347286,644.1283104,234.130586,,,,,,,,,,,
24,36, LR, LR,2856.947342,908.2815092,1761.59026,783.0615458,22,5,5,78.69281046,78.5620915,-1095.357082,-125.2199634,,,,,,,,,,,
24,37, LR, LR,1103.282508,530.5934594,1084.679239,498.160812,1,1,1,78.64141084,78.51077727,-18.60326898,-32.43264737,,,,,,,,,,,
24,38, LR, LR,1146.17682,476.9707288,1067.106382,475.3092548,2,1,1,78.59007833,78.45953003,-79.0704378,-1.661474036,,,,,,,,,,,
24,39, LR, LR,1225.39026,492.98245,1295.493818,516.3085664,0,0,0,78.60404436,78.47358121,70.10355809,23.3261164,,,,,,,,,,,
24,40, LR, LR,1238.499521,481.2217552,1100.286581,458.8292609,4,3,3,78.55280313,78.42242503,-138.2129401,-22.39249432,,,,,,,,,,,
24,41, LR, LR,1092.053401,460.3857381,1085.936546,457.7264259,1,1,1,78.50162866,78.3713355,-6.116855236,-2.659312138,,,,,,,,,,,
24,42, LR, LR,739.4362216,348.6212412,1056.233162,426.0012175,0,0,0,78.515625,78.38541667,316.7969407,77.37997635,,,,,,,,,,,
24,43, LR, LR,1062.882782,546.1125683,1580.31747,556.7366667,0,0,0,78.52960312,78.39947951,517.4346882,10.6240984,,,,,,,,,,,
24,44, LR, LR,1182.161103,474.6578112,1152.200418,502.440002,1,0,0,78.47854356,78.41352406,-29.96068487,27.78219085,,,,,,,,,,,
24,45, LR, LR,626.6292749,373.1881908,1434.626034,563.9092908,0,0,0,78.49252762,78.42755036,807.9967587,190.7211,,,,,,,,,,,
24,46, LR, LR,1668.170225,727.8041993,1300.588199,551.6175781,12,14,11,78.44155844,78.37662338,-367.5820265,-176.1866211,,,,,,,,,,,
24,47, LR, LR,625.360179,289.621298,1353.533893,515.7025391,0,0,0,78.45554835,78.39065542,728.1737142,226.0812411,,,,,,,,,,,
24,48, LR, LR,1785.990689,798.6491546,1464.638892,527.7758758,14,17,14,78.40466926,78.33981842,-321.3517975,-270.8732788,,,,,,,,,,,
24,49, LR, LR,1488.295328,625.7149102,1060.630072,430.5960938,14,13,12,78.35385612,78.28904731,-427.6652566,-195.1188165,,,,,,,,,,,
24,50, LR, LR,851.507417,411.116057,1133.946196,509.8882631,0,0,0,78.36787565,78.30310881,282.4387795,98.77220609,,,,,,,,,,,
24,51, LR, LR,1183.963237,508.9314238,1103.189668,526.8852848,2,0,0,78.3171521,78.3171521,-80.77356936,17.95386098,,,,,,,,,,,
24,52, LR, LR,1340.215228,525.8471305,935.4682694,492.385349,19,3,3,78.26649418,78.26649418,-404.7469587,-33.46178145,,,,,,,,,,,
24,53, LR, LR,618.1044077,365.8114422,969.5384324,481.9931469,0,0,0,78.28054299,78.28054299,351.4340247,116.1817047,,,,,,,,,,,
24,54, LR, LR,1042.383476,541.1699601,978.147675,548.2626488,1,0,0,78.22997416,78.29457364,-64.23580087,7.092688741,,,,,,,,,,,
24,55, LR, LR,639.3623992,393.4569447,1303.295759,624.4352526,0,0,0,78.24402841,78.30858618,663.9333599,230.9783078,,,,,,,,,,,
24,56, LR, LR,1615.850003,870.600731,1227.99102,618.4039973,14,23,14,78.19354839,78.25806452,-387.8589824,-252.1967337,,,,,,,,,,,
24,57, LR, LR,941.3007958,432.4659884,1396.824424,583.7906723,0,0,0,78.20760799,78.27208253,455.5236279,151.324684,,,,,,,,,,,
24,58, LR, LR,441.3044297,202.2824409,1034.280535,393.8831359,0,0,0,78.22164948,78.28608247,592.9761054,191.600695,,,,,,,,,,,
24,59, LR, LR,348.0151163,165.1770474,628.21719,283.2177998,0,0,0,78.23567289,78.30006439,280.2020737,118.0407524,,,,,,,,,,,
24,60, LR, LR,184.3181215,83.65073424,1077.018202,410.1790644,0,0,0,78.24967825,78.31402831,892.7000801,326.5283302,,,,,,,,,,,
24,61, LR, LR,393.8527153,205.1879849,1639.533796,724.111419,0,0,0,78.26366559,78.32797428,1245.681081,518.9234341,,,,,,,,,,,
24,62, LR, LR,27.81057046,13.7440566,927.8404551,370.6447068,0,0,0,78.27763496,78.34190231,900.0298846,356.9006502,,,,,,,,,,,
24,63, LR, LR,3.728634918,3.72849502,1307.403895,364.4005275,0,0,0,78.29158638,78.35581246,1303.67526,360.6720324,,,,,,,,,,,
24,64, LR, LR,0,0,1215.781317,311.2822437,0,0,0,78.3055199,78.36970475,1215.781317,311.2822437,,,,,,,,,,,
24,65, LR, LR,0,0,463.8355941,137.5885315,0,0,0,78.31943554,78.38357922,463.8355941,137.5885315,,,,,,,,,,,
25,1, LR, LR,1.966105627,0.915445863,140.6858142,27.96351747,0,0,0,78.33333333,78.3974359,138.7197086,27.04807161,,,,,,,,,,,
25,2, LR, LR,21.74535818,7.238415918,76.74019146,25.34262527,0,0,0,78.34721332,78.41127482,54.99483328,18.10420935,,,,,,,,,,,
25,3, LR, LR,100.5831289,22.6460095,66.94703177,17.19166275,13,4,4,78.29705506,78.36107554,-33.6360971,-5.454346743,,,,,,,,,,,
25,4, LR, LR,103.4116332,39.36634149,156.0911415,42.82306519,0,0,0,78.3109405,78.37492003,52.67950822,3.456723694,,,,,,,,,,,
25,5, LR, LR,186.1499655,67.22492462,200.4832463,55.29989233,0,2,0,78.32480818,78.32480818,14.33328076,-11.9250323,,,,,,,,,,,
25,6, LR, LR,427.3998771,101.6209337,363.8873452,128.0614943,2,0,0,78.27476038,78.33865815,-63.51253187,26.44056055,,,,,,,,,,,
25,7, LR, LR,197.5450882,70.98950259,476.85667,150.0530945,0,0,0,78.28863346,78.35249042,279.3115817,79.06359194,,,,,,,,,,,
25,8, LR, LR,159.700617,72.64006128,620.4216308,282.4459896,0,0,0,78.30248883,78.36630504,460.7210139,209.8059283,,,,,,,,,,,
25,9, LR, LR,32.13065654,17.24589635,264.5332899,109.8557982,0,0,0,78.31632653,78.38010204,232.4026333,92.60990184,,,,,,,,,,,
25,10, LR, LR,22.3765295,9.772784677,330.211604,84.36306014,0,0,0,78.33014659,78.39388145,307.8350745,74.59027546,,,,,,,,,,,
25,11, LR, LR,10.57275362,5.274151284,391.0103203,148.9420166,0,0,0,78.34394904,78.40764331,380.4375667,143.6678653,,,,,,,,,,,
25,12, LR, LR,20.93413728,4.202211468,381.3704404,169.8689332,0,0,0,78.35773393,78.42138765,360.4363032,165.6667217,,,,,,,,,,,
25,13, LR, LR,28.05713945,8.432096639,404.5951259,192.217639,0,0,0,78.37150127,78.4351145,376.5379865,183.7855424,,,,,,,,,,,
25,14, LR, LR,34.09730445,22.36118087,276.1889319,157.4880248,0,0,0,78.38525111,78.4488239,242.0916274,135.1268439,,,,,,,,,,,
25,15, LR, LR,80.83946747,33.35470999,359.3303767,179.4516459,0,0,0,78.39898348,78.46251588,278.4909092,146.0969359,,,,,,,,,,,
25,16, LR, LR,250.8952928,99.67501822,431.2920353,225.0680232,0,0,0,78.41269841,78.47619048,180.3967425,125.393005,,,,,,,,,,,
25,17, LR, LR,32.89485916,20.30558544,692.0818497,347.1110686,0,0,0,78.42639594,78.48984772,659.1869906,326.8054832,,,,,,,,,,,
25,18, LR, LR,75.4647472,36.11569064,315.3556722,146.8300637,0,0,0,78.44007609,78.50348763,239.890925,110.714373,,,,,,,,,,,
25,19, LR, LR,239.9289599,130.884134,517.7575044,235.5462372,0,0,0,78.45373891,78.51711027,277.8285444,104.6621033,,,,,,,,,,,
25,20, LR, LR,188.9011845,119.0079599,412.7263961,215.6680657,0,0,0,78.46738442,78.53071564,223.8252116,96.66010583,,,,,,,,,,,
25,21, LR, LR,154.8574759,108.6454108,400.9177783,218.928749,0,0,0,78.48101266,78.5443038,246.0603023,110.2833382,,,,,,,,,,,
25,22, LR, LR,379.4114662,165.2755358,517.9157553,271.4963421,0,0,0,78.49462366,78.55787476,138.5042891,106.2208063,,,,,,,,,,,
25,23, LR, LR,110.3020786,57.53897041,497.3810502,264.3591531,0,0,0,78.50821745,78.57142857,387.0789716,206.8201826,,,,,,,,,,,
25,24, LR, LR,326.6538252,135.1087788,348.7258773,174.4111084,0,0,0,78.52179406,78.58496526,22.0720521,39.30232963,,,,,,,,,,,
25,25, LR, LR,248.7516058,112.4590467,436.9883947,195.3388745,0,0,0,78.53535354,78.59848485,188.2367889,82.8798278,,,,,,,,,,,
25,26, LR, LR,250.2372963,129.888413,375.3744797,150.6846869,0,0,0,78.5488959,78.61198738,125.1371833,20.79627391,,,,,,,,,,,
25,27, LR, LR,807.2112537,350.9968528,591.642248,243.5693285,16,13,13,78.49936948,78.56242119,-215.5690057,-107.4275243,,,,,,,,,,,
25,28, LR, LR,481.2780717,191.97901,858.6825486,324.1614583,0,0,0,78.51291745,78.57592943,377.4044769,132.1824483,,,,,,,,,,,
25,29, LR, LR,564.3297554,221.3202024,922.2434556,351.02711,0,0,0,78.52644836,78.58942065,357.9137002,129.7069076,,,,,,,,,,,
25,30, LR, LR,733.3614989,286.9093393,1257.22492,508.6515503,0,0,0,78.53996224,78.6028949,523.8634213,221.742211,,,,,,,,,,,
25,31, LR, LR,917.2222378,354.7009943,1556.192118,703.6899639,0,0,0,78.55345912,78.6163522,638.9698801,348.9889696,,,,,,,,,,,
25,32, LR, LR,1062.424406,597.951997,1528.884644,635.7707093,0,0,0,78.56693903,78.62979258,466.4602376,37.81871236,,,,,,,,,,,
25,33, LR, LR,1851.164635,685.3953863,1879.778861,828.5786382,0,0,0,78.58040201,78.64321608,28.61422644,143.183252,,,,,,,,,,,
25,34, LR, LR,1244.51452,495.9974894,1500.767336,700.8894361,0,0,0,78.59384809,78.65662272,256.2528159,204.8919467,,,,,,,,,,,
25,35, LR, LR,823.0620176,317.6425467,1681.777557,739.7477417,0,0,0,78.60727729,78.67001255,858.715539,422.105195,,,,,,,,,,,
25,36, LR, LR,729.0309964,366.6068393,1698.746931,651.659742,0,0,0,78.62068966,78.68338558,969.7159342,285.0529026,,,,,,,,,,,
25,37, LR, LR,597.8187764,269.6949037,954.6905557,425.6445887,0,0,0,78.63408521,78.69674185,356.8717793,155.949685,,,,,,,,,,,
25,38, LR, LR,750.4786979,334.5938397,1062.319347,504.1754127,0,0,0,78.64746399,78.7100814,311.8406487,169.581573,,,,,,,,,,,
25,39, LR, LR,757.1085493,388.2425917,1221.061786,509.4417614,0,0,0,78.66082603,78.72340426,463.9532366,121.1991697,,,,,,,,,,,
25,40, LR, LR,1294.57653,528.4923279,1428.955986,592.6401734,0,0,0,78.67417136,78.73671044,134.3794561,64.14784549,,,,,,,,,,,
25,41, LR, LR,741.0371991,386.9061183,1275.725589,420.099375,0,0,0,78.6875,78.75,534.6883896,33.19325674,,,,,,,,,,,
25,42, LR, LR,632.3782708,264.6773531,988.1905279,453.7961601,0,0,0,78.70081199,78.76327295,355.8122572,189.1188071,,,,,,,,,,,
25,43, LR, LR,1003.482345,509.4100773,1413.656015,474.7296371,0,1,0,78.71410737,78.71410737,410.1736704,-34.68044018,,,,,,,,,,,
25,44, LR, LR,925.1070871,501.5361747,1423.029679,602.1123418,0,0,0,78.72738615,78.72738615,497.9225923,100.5761671,,,,,,,,,,,
