Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
23, 9, KNN, KNN, 121.7954238650476, 34.43834059536457, 386.3859014182775, 173.94032118055554, 100.0, 99.78858350951374
23, 10, KNN, SVR, 111.09230343301884, 40.95450554341281, 407.9650453909864, 166.5306980298913, 100.0, 99.78873239436619
23, 11, LR, LR, 80.69259700562847, 36.53846508368829, 205.824623505123, 104.41662910657051, 100.0, 99.78888106966924
23, 12, KNN, SVR, 232.32659231861444, 73.63842523012868, 336.81036949595244, 198.466162109375, 100.0, 99.78902953586498
23, 13, KNN, NN, 206.69743684895008, 84.85202023794847, 494.69847924352234, 240.76119474085363, 100.0, 99.78917779339423
23, 14, LR, SVR, 218.05023223788507, 118.92559843051055, 708.776993198112, 366.5381283967391, 100.0, 99.78932584269663
23, 15, KNN, KNN, 252.7627029259032, 105.93311580923341, 563.1021771008084, 313.2457715850516, 100.0, 99.78947368421053
23, 16, KNN, KNN, 155.59095352970758, 88.1401799093045, 501.3822892763565, 235.88725142045453, 100.0, 99.78962131837307
23, 17, RF, SVR, 113.03292539632267, 52.27755848198304, 319.59833281733916, 170.64073555424528, 100.0, 99.78976874562018
23, 18, KNN, SVR, 72.59644772256004, 27.373498681425318, 275.93611192462225, 143.63173164441747, 100.0, 99.78991596638656
23, 19, KNN, NN, 173.22545298991403, 72.92357278518638, 634.9247018735216, 305.77945696721315, 100.0, 99.79006298110566
23, 20, KNN, KNN, 173.02075994570862, 94.27964638186884, 731.9433873614531, 281.6475382194245, 100.0, 99.7902097902098
23, 21, RF, KNN, 135.07074091017793, 82.32415815432158, 604.2939468450337, 311.52268145161287, 100.0, 99.79035639412997
23, 22, KNN, SVR, 38.584305091715386, 12.949128009093602, 465.50983384393226, 256.5480099239865, 100.0, 99.79050279329608
23, 23, RF, RF, 145.15132698990902, 82.15027546214561, 562.5677189069457, 288.8894477739726, 100.0, 99.79064898813678
23, 24, LR, LR, 306.68301986983124, 126.44418093182182, 548.8468486830844, 270.66400629496405, 100.0, 99.7907949790795
23, 25, KNN, SVR, 508.52367609940853, 143.9117890442737, 682.879174876255, 293.5651676829268, 100.0, 99.79094076655052
23, 26, LR, KNN, 383.6579915634972, 143.30530642363289, 723.4244819827951, 296.2102004716981, 100.0, 99.79108635097494
23, 27, KNN, KNN, 493.4604194761647, 185.8262188364353, 956.6759696423284, 427.6160272277228, 100.0, 99.79123173277662
23, 28, LR, RF, 180.17195295097468, 68.10540232606233, 1019.8893497405912, 493.7566167091837, 100.0, 99.79137691237831
23, 29, KNN, RF, 335.9112203878687, 121.40268478435775, 1957.0685561148168, 823.1873372395835, 100.0, 99.79152189020152
23, 30, RF, RF, 1207.8158712458608, 340.4145432233314, 1835.1907311251994, 855.4228707107843, 100.0, 99.79166666666667
23, 31, KNN, KNN, 448.9774311523627, 146.26443755172548, 1682.7629008247586, 837.4607843137254, 100.0, 99.79181124219292
23, 32, LR, LR, 1263.3173870145752, 465.39792154021575, 1737.7029625936925, 767.9147359913792, 100.0, 99.79195561719834
23, 33, RF, RF, 1207.894953023116, 436.40243748449404, 2731.245718058665, 1052.0409482758619, 100.0, 99.7920997920998
23, 34, RF, KNN, 1131.4670835914624, 402.95504520615293, 2538.3285967424813, 1015.2272611788617, 100.0, 99.79224376731301
23, 35, KNN, KNN, 1175.3187462214612, 423.3946393184719, 2248.173782544788, 988.9602581521741, 100.0, 99.79238754325259
23, 36, LR, SVR, 1824.5088301572623, 475.2244011165347, 1928.7442215078704, 729.4144375, 100.0, 99.79253112033194
23, 37, KNN, SVR, 956.3490724112916, 373.76913149185197, 1634.7863913840686, 725.5960743801653, 100.0, 99.79267449896338
23, 38, KNN, NN, 863.025762770574, 363.5971889914721, 1686.2506251241855, 671.9212398373984, 100.0, 99.79281767955801
23, 39, LR, RF, 646.133681379086, 296.8118184802868, 1267.6216881175735, 538.617793120155, 100.0, 99.79296066252587
23, 40, LR, NN, 1227.738005821769, 516.6712758210105, 1266.3342370796108, 465.6219308035714, 100.0, 99.72413793103449
23, 41, LR, KNN, 648.8302623215304, 272.5761419782149, 1449.0214279269821, 642.2156690140845, 100.0, 99.72432804962095
23, 42, LR, LR, 553.7936927742843, 278.2783146713009, 1550.8360344656369, 767.169384057971, 100.0, 99.72451790633609
23, 43, LR, LR, 1229.0345861223702, 577.9203708357234, 2079.565643635, 941.4912320143884, 100.0, 99.72470750172057
23, 44, LR, LR, 935.1057532273926, 531.0402451182541, 1635.5883194388894, 752.236461900685, 100.0, 99.72489683631362
23, 45, KNN, KNN, 1585.2394889852915, 596.7847354899561, 2278.0977485860158, 1022.8187720070424, 100.0, 99.72508591065292
23, 46, KNN, SVR, 843.9924477363774, 351.7292602025303, 1625.4500426219204, 725.0708816225166, 100.0, 99.72527472527473
23, 47, RF, RF, 1011.4495999276277, 477.1388840747997, 1533.6423899958413, 625.8505923202614, 100.0, 99.7254632807138
23, 48, LR, KNN, 1158.6824000501117, 531.1384071569669, 1572.6818503854001, 690.4620253164557, 100.0, 99.72565157750343
23, 49, RF, RF, 490.00519152998527, 197.85728477135302, 1580.9955422007358, 621.4841261942677, 100.0, 99.72583961617546
23, 50, RF, RF, 1122.8388881375513, 436.702530647715, 1437.5068022279452, 705.0719758064515, 100.0, 99.72602739726028
23, 51, LR, LR, 708.4263115843968, 409.3518906765921, 1271.8248783586996, 622.0892045454544, 100.0, 99.7262149212868
23, 52, RF, RF, 910.5855506948507, 457.58935802407564, 1163.0562038583232, 563.7160416666667, 100.0, 99.72640218878249
23, 53, RF, KNN, 600.5673687782779, 291.84708664380014, 1628.6677999890244, 712.014880952381, 100.0, 99.72658920027341
23, 54, RF, KNN, 911.5939073670726, 444.2190592109803, 1838.757462745623, 887.6280293367348, 100.0, 99.72677595628416
23, 55, LR, KNN, 1178.8985536343291, 526.7721827881766, 2048.823667994689, 937.5978213028168, 100.0, 99.72696245733789
23, 56, LR, KNN, 848.75350179561, 390.42360518655033, 1240.259831781682, 583.8663079470199, 100.0, 99.72714870395635
23, 57, KNN, KNN, 861.7043861111325, 364.2250388276009, 1551.7606813298278, 739.0075757575756, 100.0, 99.72733469665985
23, 58, LR, RF, 600.2830130493052, 294.5558110063399, 1357.8637692154655, 595.1849163385826, 100.0, 99.72752043596729
23, 59, KNN, KNN, 369.67801583066563, 98.67748812018404, 1290.7769252919504, 448.8350762795276, 100.0, 99.7277059223962
23, 60, LR, LR, 301.0846996718669, 147.88463774672397, 1833.2029044513565, 763.5404188368055, 100.0, 99.72789115646259
23, 61, KNN, NN, 345.58990854440566, 136.84520381399997, 1675.7423526402954, 780.4682221283783, 100.0, 99.72807613868116
23, 62, SVR, SVR, 15.681198786114196, 11.4116940506791, 1232.6547275775788, 371.9801537298387, 100.0, 99.72826086956522
23, 63, LR, LR, 0.0, 0.0, 1206.5737555749656, 311.0948615345528, 100.0, 99.72844534962661
23, 64, LR, LR, 0.0, 0.0, 1836.126650215135, 369.66130514705884, 100.0, 99.72862957937585
23, 65, LR, LR, 0.0, 0.0, 1938.242066652948, 428.69178734756105, 100.0, 99.72881355932203
24, 1, RF, SVR, 14.593510661031779, 2.627354222093321, 244.51804396711373, 54.218287935192954, 100.0, 99.7289972899729
24, 2, RF, RF, 53.693112753856575, 11.174783840042851, 240.27072231131282, 24.21151529947917, 100.0, 99.7291807718348
24, 3, NN, KNN, 34.39723082755696, 4.483602457238538, 84.44505579320004, 23.91984388563368, 100.0, 99.72936400541272
24, 4, SVR, SVR, 1.5502738947000028, 0.32735376968698, 85.82505152054344, 25.549658587598422, 100.0, 99.72954699121027
24, 5, NN, KNN, 16.203400380970983, 3.406118095985481, 343.0633141272905, 89.51988983154297, 100.0, 99.72972972972973
24, 6, KNN, KNN, 78.80098914009542, 19.61636067799159, 702.1280916918629, 297.13062686011904, 100.0, 99.72991222147198
24, 7, KNN, SVR, 172.97364830571243, 56.26247138155677, 885.7157321674687, 347.4426888992537, 100.0, 99.73009446693656
24, 8, RF, RF, 220.91435408139776, 90.29417081291476, 914.0849217083104, 344.2999200295276, 100.0, 99.73027646662172
24, 9, RF, RF, 83.98893503885277, 20.75467555060983, 271.1621735599342, 123.83895745798321, 100.0, 99.73045822102425
24, 10, RF, RF, 40.00998496670849, 7.970496227343877, 483.9811397045794, 115.59607872596152, 100.0, 99.73063973063972
24, 11, RF, SVR, 141.8998191116511, 45.95541001420578, 743.888043359101, 257.8491981907895, 100.0, 99.7308209959623
24, 12, KNN, KNN, 71.23167176137322, 21.271212752447244, 492.01648572199514, 218.30973307291663, 100.0, 99.73100201748487
24, 13, LR, SVR, 106.4587886731542, 33.01381098549391, 518.7227362555392, 258.63069465361446, 100.0, 99.73118279569893
24, 14, RF, RF, 140.26215395343962, 75.61033454768359, 671.9642200619602, 324.6615149456522, 100.0, 99.73136333109468
24, 15, LR, SVR, 140.2953426066791, 63.56744602011549, 503.51806323110196, 264.7021875, 100.0, 99.73154362416108
24, 16, KNN, KNN, 137.09111826219973, 67.26460598462394, 729.3946910861192, 403.8208383413461, 100.0, 99.73172367538564
24, 17, RF, SVR, 136.7143027949624, 51.299114092433406, 561.2794247009172, 295.8509476273148, 100.0, 99.73190348525469
24, 18, NN, SVR, 40.63838436238607, 11.942806537348682, 539.3517895967125, 214.5987668504902, 100.0, 99.73208305425318
24, 19, LR, KNN, 181.5698841295483, 94.3459838448181, 603.3953797071773, 262.1407787893701, 100.0, 99.73226238286479
24, 20, KNN, KNN, 242.2560097312922, 118.86385455694762, 616.5648236951098, 267.2553858901515, 100.0, 99.7324414715719
24, 21, LR, KNN, 178.61095375684783, 95.43752616358965, 450.5183527969716, 227.54342672413796, 100.0, 99.73262032085562
24, 22, LR, KNN, 160.17099104016162, 79.58685558796638, 649.5856021691478, 369.02602475649354, 100.0, 99.73279893119572
24, 23, KNN, SVR, 53.436087753084415, 20.719271368834907, 720.587047002437, 364.2532051282051, 100.0, 99.73297730307075
24, 24, RF, KNN, 297.98425502289507, 136.6241369334005, 509.33840568996106, 251.16282598920864, 100.0, 99.73315543695797
24, 25, LR, LR, 438.99111767282216, 217.23463705818594, 492.28000498271825, 261.1927298553719, 100.0, 99.73333333333333
24, 26, KNN, KNN, 453.5054698289616, 196.79555140474946, 548.8155887533768, 260.09969896789, 100.0, 99.73351099267155
24, 27, KNN, KNN, 588.530949099062, 264.1625465677341, 765.1505554784757, 378.09723498774514, 100.0, 99.73368841544608
24, 28, LR, LR, 701.1773765600868, 243.21449964099472, 1034.7910461010517, 443.2132457386364, 100.0, 99.73386560212909
24, 29, KNN, KNN, 983.5462770166611, 363.16314805778006, 1736.5337121211708, 773.1280924479165, 100.0, 99.7340425531915
24, 30, RF, KNN, 709.9266278284946, 328.9998419443766, 2286.867726826368, 1115.2562144886363, 100.0, 99.73421926910298
24, 31, LR, KNN, 732.1874385719796, 213.68334132404556, 1623.0311912033753, 798.0793154761905, 100.0, 99.734395750332
24, 32, RF, RF, 1069.5852619340228, 478.3948713104924, 2612.35413090629, 1108.569216008772, 100.0, 99.73457199734572
24, 33, KNN, KNN, 929.9958117948447, 395.9038285963237, 1684.5020110436446, 850.8081670168068, 100.0, 99.73474801061008
24, 34, RF, LR, 1563.5852035810601, 608.9478292053161, 2437.738282019613, 1074.8138354700857, 100.0, 99.73492379058979
24, 35, LR, RF, 1119.7793368289638, 493.0559634976586, 2910.990571139515, 1289.969572368421, 100.0, 99.73509933774835
24, 36, LR, LR, 1221.0771756934384, 501.6155155401842, 2430.5948074720795, 1002.0850147637796, 100.0, 99.73527465254797
24, 37, RF, KNN, 616.9834466335792, 261.3015168548695, 1970.4296485792127, 714.1143798828125, 100.0, 99.73544973544973
24, 38, RF, KNN, 1292.8728874051485, 474.1474582345713, 1832.0010650758436, 681.5275025406504, 100.0, 99.73562458691342
24, 39, KNN, SVR, 785.9621913601904, 294.23141546099606, 2273.6496719523943, 837.2085336538463, 100.0, 99.73579920739762
24, 40, LR, LR, 978.547590603774, 363.741077220626, 1759.849557704699, 566.7950021404108, 100.0, 99.73597359735975
24, 41, KNN, KNN, 794.194578765856, 285.065621106158, 1222.598587708438, 538.1696875, 100.0, 99.73614775725594
24, 42, KNN, SVR, 587.9382250400187, 262.0055424877271, 1483.5041021354245, 657.2889597039474, 100.0, 99.73632168754119
24, 43, KNN, KNN, 558.7871081298304, 272.9448823774766, 1847.7303795617895, 907.5433485243055, 100.0, 99.7364953886693
24, 44, KNN, SVR, 843.2329817381911, 413.06552413058665, 1681.6756854730081, 864.2867838541665, 100.0, 99.73666886109282
24, 45, LR, KNN, 921.4674524705041, 483.11053235466983, 1877.4287665137479, 780.5322916666668, 100.0, 99.73684210526315
24, 46, RF, RF, 1091.4405224274803, 399.7343188263134, 1775.7732192810515, 749.861790707237, 100.0, 99.7370151216305
24, 47, LR, LR, 786.7775882412118, 380.72605304618884, 1394.0201827587182, 609.6182898773006, 100.0, 99.73718791064388
24, 48, RF, RF, 1073.812550987824, 480.1131403804679, 1589.4755109783857, 655.124267578125, 100.0, 99.73736047275115
24, 49, RF, RF, 876.8525627613733, 411.92885422339043, 1225.9794160843078, 567.8318073248407, 100.0, 99.73753280839895
24, 50, RF, RF, 798.7208182227445, 352.1287790419068, 1217.396446968246, 544.9810132575758, 100.0, 99.73770491803279
24, 51, RF, RF, 902.6173509656508, 445.4966020928261, 1456.1242499612806, 686.3506212349397, 100.0, 99.73787680209698
24, 52, KNN, KNN, 863.8054865093636, 396.8001219414529, 1187.1146054276956, 577.5873360339507, 100.0, 99.73804846103471
24, 53, KNN, KNN, 493.29340524838597, 251.62267787532795, 1242.4933932452375, 623.0169858870968, 100.0, 99.73821989528795
24, 54, RF, RF, 835.4719063851139, 527.0504561046247, 1562.8380254772246, 804.6548681972789, 100.0, 99.73839110529758
24, 55, KNN, SVR, 630.5609007446662, 287.8341570972134, 1563.9998283526913, 780.7035968959732, 100.0, 99.73856209150327
24, 56, LR, SVR, 935.8689658534312, 399.6129042406517, 1609.440258582451, 750.7915962837837, 100.0, 99.73873285434357
24, 57, KNN, KNN, 1103.776394264596, 526.4932606038593, 1438.2324866704569, 608.325, 100.0, 99.73890339425587
24, 58, RF, RF, 944.8506254126652, 268.5150613663594, 1416.1382746410131, 625.3886088709677, 100.0, 99.73907371167645
24, 59, RF, RF, 387.93871700949006, 134.028458605508, 1019.5741166341684, 414.83102101293116, 100.0, 99.73924380704041
24, 60, KNN, SVR, 88.0439665882802, 40.06607856790326, 1169.5284374299956, 440.2810560726951, 100.0, 99.73941368078177
24, 61, KNN, NN, 529.3938451689614, 193.5328627408788, 2162.6914589618805, 1093.4315625, 100.0, 99.73958333333334
24, 62, NN, SVR, 24.498974175963898, 4.42286320779757, 1186.86814768954, 460.55165242805765, 100.0, 99.73975276512687
24, 64, LR, LR, 0.0, 0.0, 1774.3012376396978, 390.74707800196853, 100.0, 99.73992197659298
24, 65, LR, LR, 0.0, 0.0, 1575.9183074093362, 415.67532703488365, 100.0, 99.74009096816114
25, 1, KNN, KNN, 5.098303241366497, 0.754602399432943, 244.16327793856775, 51.945776879370634, 100.0, 99.74025974025975
25, 2, SVR, SVR, 45.29954751602333, 6.9887260736502865, 222.25368236392467, 42.993837098817565, 100.0, 99.74042829331603
25, 3, KNN, KNN, 0.49472991549050016, 0.10835880488157272, 212.7270362948793, 37.95687442974452, 100.0, 99.74059662775616
25, 4, RF, RF, 142.2993409957085, 23.795888085839184, 236.26364203365813, 59.65455562232906, 100.0, 99.74076474400519
25, 5, LR, RF, 268.9877785382473, 72.16888601695499, 281.5739161019849, 82.95006858301527, 100.0, 99.74093264248705
25, 6, RF, RF, 446.7848857680882, 109.73602987111855, 830.1908161433679, 322.9167882898352, 100.0, 99.7411003236246
25, 7, KNN, KNN, 84.40691996039736, 26.537418030166915, 1316.000925069055, 486.43036684782606, 100.0, 99.74126778783958
25, 8, KNN, KNN, 157.7637522124247, 58.753946283132585, 975.255691663544, 383.792760019084, 100.0, 99.74143503555268
25, 9, LR, KNN, 47.737105716359345, 15.295618861966899, 291.29621895844645, 111.89678485576924, 100.0, 99.74160206718346
25, 10, SVR, SVR, 9.172581374410987, 1.5651850061138661, 518.675742941377, 135.89846319901315, 100.0, 99.74176888315041
25, 11, KNN, SVR, 57.390429163407944, 7.8526380316751085, 529.909073961436, 166.93044270833337, 100.0, 99.74193548387098
25, 12, SVR, SVR, 0.16173433315659821, 0.13276776967189555, 616.083120170407, 280.67776113013696, 100.0, 99.74210186976144
25, 13, NN, SVR, 23.031828212582052, 5.527006109490285, 652.5468547088103, 340.36024567018075, 100.0, 99.74226804123711
25, 14, KNN, SVR, 35.17829997149091, 11.889599517147802, 928.179375110734, 469.87021019345235, 100.0, 99.74243399871216
25, 15, KNN, SVR, 109.21758945597422, 33.9662177347661, 630.52924312579, 330.99313038793105, 100.0, 99.74259974259975
25, 16, RF, KNN, 234.2360651103076, 66.63198384486493, 666.1597340043836, 368.6905906593407, 100.0, 99.74276527331189
25, 17, RF, SVR, 24.428265403113283, 10.015949457507116, 751.7066619768493, 429.9002432193397, 100.0, 99.74293059125964
25, 18, NN, SVR, 58.77253691106309, 22.061976689624842, 583.2170849900567, 275.6994377920561, 100.0, 99.74309569685292
25, 19, KNN, SVR, 228.87088119320347, 111.65458461840132, 589.3431371733561, 300.9526803861789, 100.0, 99.74326059050064
25, 20, KNN, KNN, 179.4728595010631, 107.66702175367446, 707.6899038420712, 347.8507080078125, 100.0, 99.74342527261065
25, 21, RF, RF, 198.36705003608608, 104.46807885492844, 420.0434417506676, 226.5702849911972, 100.0, 99.74358974358975
25, 22, KNN, KNN, 243.79386406879405, 122.6136058835224, 555.1621205850147, 291.4205298013245, 100.0, 99.74375400384369
25, 23, NN, SVR, 69.98426175771216, 24.204576230567582, 784.9065916501745, 385.5275765728477, 100.0, 99.74391805377721
25, 24, RF, LR, 352.14750745042215, 122.82450134564189, 497.4629828990682, 222.79775705645162, 100.0, 99.74408189379399
25, 25, RF, LR, 266.0950010642452, 111.0573167237168, 503.911861518564, 228.35011951958958, 100.0, 99.74424552429667
25, 26, LR, LR, 172.88487393826972, 94.4700854815532, 409.33202793198217, 216.30397727272728, 100.0, 99.7444089456869
25, 27, KNN, KNN, 602.4993488063844, 229.6897384737219, 787.2615781637195, 347.8315890330189, 100.0, 99.74457215836526
25, 28, RF, KNN, 979.4422728812295, 360.54615004566455, 1254.919701140547, 488.7044144417476, 100.0, 99.74473516273133
25, 29, KNN, SVR, 357.89449774753797, 134.06080906592166, 1952.6771469969226, 782.15625, 100.0, 99.74489795918367
25, 30, RF, SVR, 693.7512326438678, 232.3253043013753, 2038.1693203013879, 997.633353960396, 100.0, 99.74506054811982
25, 31, KNN, SVR, 637.4981949563941, 226.52778017978704, 2032.6849239368112, 926.592128537736, 100.0, 99.7452229299363
25, 32, KNN, SVR, 1211.6400820075612, 523.679878028946, 2488.7180469553755, 1124.4352774784484, 100.0, 99.74538510502865
25, 33, KNN, KNN, 973.1304320883473, 443.24452288051447, 2682.3245708616764, 1243.4066540948277, 100.0, 99.74554707379136
25, 34, LR, RF, 1020.2361299410428, 435.1596210971971, 1851.748400277704, 915.4730603448276, 100.0, 99.74570883661794
25, 35, LR, LR, 984.0042095934165, 482.55334375262487, 2169.3745483513176, 939.2776131465516, 100.0, 99.74587039390089
25, 36, RF, RF, 1133.7597412413872, 358.66923862356697, 1742.831798299926, 779.5560408464568, 100.0, 99.74603174603175
25, 37, KNN, KNN, 705.1776385079208, 265.6241456845232, 1145.2226350020026, 523.0436046511628, 100.0, 99.74619289340102
25, 38, RF, RF, 1007.0028744148117, 414.93958728128433, 1062.3193465999684, 514.8485401459855, 100.0, 99.74635383639823
25, 39, KNN, KNN, 1122.9583271593501, 441.2926115891053, 1252.842935203713, 580.031589673913, 100.0, 99.74651457541192
25, 40, RF, KNN, 778.3512866874274, 358.3218993122002, 1577.1586503743697, 721.5101232394368, 100.0, 99.74667511082964
25, 41, RF, RF, 1095.916240094895, 334.11483833866384, 1352.6060791294756, 556.1000620860926, 100.0, 99.74683544303798
25, 42, LR, KNN, 639.2664146136485, 280.9957247744536, 1482.7879231897034, 622.5717374213838, 100.0, 99.74699557242252
25, 43, LR, KNN, 709.8580469423954, 303.2403529310643, 1885.6652036546607, 770.939319349315, 100.0, 99.74715549936789
25, 44, LR, SVR, 1063.1630675285958, 548.5487631278535, 2009.2697497230965, 810.4511589403974, 100.0, 99.74731522425773
25, 45, RF, RF, 649.7709278595056, 292.66117168475336, 1343.240492002396, 587.9669858870968, 100.0, 99.74747474747475
25, 46, KNN, KNN, 540.7326501946768, 301.38303756618075, 1155.171413094426, 523.2886146496817, 100.0, 99.74763406940063
25, 47, LR, LR, 350.1271163818632, 198.27384505965486, 943.2526936997208, 394.23305694018404, 100.0, 99.74779319041615
25, 48, LR, LR, 441.35798766073526, 215.02532457416405, 1043.9020814020614, 464.86101466049377, 100.0, 99.74795211090107
25, 49, LR, LR, 1087.3265524037263, 418.4975641722496, 1096.904081541574, 469.0048076923077, 100.0, 99.74811083123426
25, 50, LR, KNN, 614.9789523957365, 288.11406708217805, 1032.1823016296435, 509.58277294303804, 100.0, 99.74826935179358
25, 51, KNN, KNN, 559.1354999080063, 339.4550713589171, 1028.2120878306066, 552.2013147865854, 100.0, 99.74842767295597
25, 52, KNN, KNN, 493.2853507220417, 282.34434011127536, 960.702855155336, 516.5407097138553, 100.0, 99.74858579509743
25, 53, KNN, KNN, 390.12619743020866, 276.80777152616173, 1194.4990068227823, 572.6715874233129, 100.0, 99.74874371859298
25, 54, LR, LR, 587.2640481321068, 358.8237841682086, 1366.049032891902, 614.4832367549669, 100.0, 99.74890144381669
25, 55, KNN, KNN, 858.4266754510188, 485.22455341266027, 1288.749335330602, 654.1821489726028, 100.0, 99.74905897114178
25, 56, KNN, KNN, 853.2326913809364, 419.2374532156047, 1543.0636193408661, 753.1833106884058, 100.0, 99.74921630094043
25, 57, KNN, KNN, 1161.0914432506206, 428.6045023530821, 1348.4860995069175, 600.8818221830986, 100.0, 99.74937343358395
25, 58, RF, RF, 451.23601051970746, 244.55783945793283, 1241.0522840128626, 561.0071358267717, 100.0, 99.74953036944271
25, 59, RF, KNN, 397.3872499727627, 207.5800916911413, 934.209688418764, 459.7012033770162, 100.0, 99.7496871088861
25, 60, LR, SVR, 122.9125418315488, 53.42952695511102, 824.6219748829483, 354.2521099452555, 100.0, 99.74984365228268
25, 61, NN, NN, 118.07704909741749, 50.799473229722864, 2586.298915438817, 1113.5688541666666, 100.0, 99.75
25, 62, KNN, SVR, 227.85873389623148, 43.04376846802654, 2031.1983720618396, 948.1521875, 100.0, 99.75015615240474
25, 63, SVR, KNN, 3.111459261810528, 0.6452038174583798, 1359.261585712684, 439.9625342153285, 100.0, 99.75031210986268
25, 64, LR, LR, 0.0, 0.0, 2022.7063534980066, 624.3106203007519, 100.0, 99.75046787273861
25, 65, LR, LR, 0.0, 0.0, 1696.7342924745935, 537.3032407407408, 100.0, 99.75062344139651
26, 1, SVR, RF, 0.1817163891646265, 0.05515366750458876, 193.56406285406243, 32.84403599330357, 100.0, 99.75077881619939
26, 2, NN, SVR, 14.13139960728522, 2.480530380179464, 115.3999322625329, 23.71042342924736, 100.0, 99.75093399750934
26, 3, RF, KNN, 56.70946699530351, 12.62357448594911, 123.60632442355043, 25.39981842041016, 100.0, 99.75108898568762
26, 4, NN, SVR, 8.00462264884458, 2.025285959323475, 275.135969391304, 55.35344702350206, 100.0, 99.75124378109453
26, 5, KNN, SVR, 45.5164624468853, 12.578406233903616, 600.2701657126232, 186.2940685679612, 100.0, 99.7513983840895
26, 6, RF, RF, 218.22219230452674, 69.0862742811876, 587.5484849969596, 286.3066134982639, 100.0, 99.75155279503105
26, 7, LR, LR, 468.61562986497114, 155.06771949270862, 1230.7844062001495, 488.42982954545454, 100.0, 99.75170701427685
26, 8, LR, LR, 117.20408265386695, 69.74335504284932, 711.2578761766772, 306.73332002737226, 100.0, 99.75186104218362
26, 9, LR, SVR, 116.17577548699519, 39.61666069384067, 338.6343458414788, 170.72516485091742, 100.0, 99.75201487910725
26, 10, RF, SVR, 158.22190120052446, 57.86658155498294, 458.4647855571457, 208.12085700757572, 100.0, 99.75216852540272
26, 11, NN, SVR, 64.60864694227953, 14.635364346721115, 422.8464040231971, 205.10101744186048, 100.0, 99.75232198142415
26, 12, NN, SVR, 12.20218011805874, 4.598077366595386, 692.1660712068095, 308.8747463474026, 100.0, 99.75247524752476
26, 13, SVR, SVR, 33.43248118592782, 7.155491868654887, 707.1827203771313, 387.2009521484375, 100.0, 99.75262832405689
26, 14, SVR, SVR, 4.193208812432662, 1.0831941638739997, 1082.5173952926166, 544.9892361111113, 100.0, 99.75278121137207
26, 15, NN, SVR, 62.07951084057624, 19.376712292948945, 755.7935657165219, 383.13218245967744, 100.0, 99.75293390982087
26, 16, RF, RF, 249.92474082300475, 77.11230558703343, 594.4444199595557, 313.8618009868421, 100.0, 99.75308641975309
26, 17, KNN, KNN, 170.39961678535863, 82.03540795851899, 622.1665902755033, 323.62962299311926, 100.0, 99.75323874151758
26, 18, KNN, SVR, 149.58376152059648, 48.58012044779641, 624.847605352321, 352.1767494658119, 100.0, 99.75339087546239
26, 19, LR, KNN, 411.8822430114805, 114.00355152881569, 732.099969414964, 293.915285326087, 100.0, 99.75354282193469
26, 20, KNN, KNN, 106.4092634472973, 51.51868372758231, 577.8423561992372, 267.5718051321138, 100.0, 99.75369458128078
26, 21, KNN, KNN, 184.04977733126063, 66.47051355703955, 653.1992573796068, 265.0376674107143, 100.0, 99.75384615384615
26, 22, RF, KNN, 165.08574004567967, 64.59365449383678, 655.7207375966432, 331.71595982142856, 100.0, 99.7539975399754
26, 23, RF, KNN, 189.7345240799382, 77.50029399541785, 742.7629209625079, 343.0008709881757, 100.0, 99.7541487400123
26, 24, RF, KNN, 155.2766604696253, 74.72845737173974, 506.6410851768629, 255.9509079391892, 100.0, 99.75429975429975
26, 25, RF, KNN, 363.5960497435191, 176.63152081597414, 636.6740049804815, 324.3025914634146, 100.0, 99.75445058317986
26, 26, LR, LR, 191.17675338620873, 103.2072534886142, 453.49484808073885, 187.611725101626, 100.0, 99.75460122699387
26, 27, KNN, KNN, 240.742023541278, 83.70105088074648, 938.4239847857892, 370.50010370575217, 100.0, 99.75475168608216
26, 28, KNN, SVR, 432.34819364525134, 132.7372640885821, 1339.9557982576905, 567.1606938073395, 100.0, 99.75490196078431
26, 29, KNN, KNN, 408.4169920689564, 182.0290581993404, 1979.1264584309758, 848.2381310096154, 100.0, 99.75505205143907
26, 30, KNN, KNN, 755.6745624283656, 303.73984345971115, 2012.6838190187266, 864.0753944174758, 100.0, 99.75520195838433
26, 31, LR, LR, 841.4259192109074, 289.97512165373234, 1980.3661182377743, 975.2940742924527, 100.0, 99.75535168195718
26, 32, KNN, KNN, 651.1587614121017, 278.95548878798166, 1893.9302451740152, 983.7315742924527, 100.0, 99.75550122249389
26, 33, KNN, KNN, 1916.3289618652386, 714.9631200879192, 2459.548496577684, 1135.4080317982455, 100.0, 99.75565058032987
26, 34, LR, KNN, 756.2192320180704, 283.72530754563354, 2208.8704106914174, 976.5921052631579, 100.0, 99.75579975579976
26, 35, RF, RF, 938.3487248516101, 312.2541041752634, 2058.777916258715, 897.5655455508473, 100.0, 99.75594874923735
26, 36, KNN, KNN, 529.8202263652558, 184.83549300429985, 1506.3903474159274, 682.8697916666666, 100.0, 99.7560975609756
26, 37, KNN, KNN, 890.7487365075775, 255.67131422192213, 1394.6670900149622, 607.28125, 100.0, 99.75624619134675
