Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
2, 9, LR, LR, 0.0, 0.0, 1.0027694884113745, 0.2695901028744809, 0, 0, 0, 77.02702702702703, 74.32432432432432
2, 10, LR, LR, 0.0, 0.0, 1.0107120992697645, 0.18093647676355695, 0, 0, 0, 77.33333333333333, 74.66666666666667
2, 11, LR, LR, 0.0, 0.0, 0.6159948186610267, 0.1567507501858384, 0, 0, 0, 77.63157894736842, 75.0
2, 12, LR, LR, 0.0, 0.0, 1.0061242409791429, 0.08947567037633948, 0, 0, 0, 77.92207792207793, 75.32467532467533
2, 13, LR, LR, 0.0, 0.0, 1.317956953756569, 0.032467645757338584, 0, 0, 0, 78.2051282051282, 75.64102564102564
2, 14, LR, LR, 0.0, 0.0, 1.9657925712699928, 0.2599018414815267, 0, 0, 0, 78.48101265822784, 75.9493670886076
2, 15, LR, LR, 0.0, 0.0, 12.010582898531613, 3.1705598718979777, 0, 0, 0, 78.75, 76.25
2, 16, LR, LR, 0.0, 0.0, 7.039377054724118, 0.10231034509066878, 0, 0, 0, 79.01234567901234, 76.5432098765432
2, 17, LR, LR, 0.0, 0.0, 2.4424486837003903, 0.4348949909210205, 0, 0, 0, 79.26829268292683, 76.82926829268293
2, 18, LR, LR, 0.0, 0.0, 4.648358199511552, 1.1900868666799445, 0, 0, 0, 79.51807228915662, 77.10843373493977
2, 19, LR, LR, 0.0, 0.0, 13.552183988133216, 3.7880445207868303, 0, 0, 0, 79.76190476190477, 77.38095238095238
2, 20, LR, LR, 0.0, 0.0, 92.75602485584871, 31.79769234035326, 0, 0, 0, 80.0, 77.64705882352942
2, 21, LR, LR, 0.0, 0.0, 503.94164603522864, 146.397216796875, 0, 0, 0, 80.23255813953489, 77.90697674418605
2, 22, LR, LR, 0.0, 0.0, 358.1914661696752, 84.07425742574256, 0, 0, 0, 80.45977011494253, 78.16091954022988
2, 23, LR, LR, 0.0, 0.0, 277.34108963512784, 79.58503327546295, 0, 0, 0, 80.68181818181817, 78.4090909090909
2, 24, LR, LR, 0.0, 0.0, 471.98789330720274, 128.78001185825892, 0, 0, 0, 80.89887640449437, 78.65168539325843
2, 25, LR, LR, 0.0, 0.0, 344.65701377290605, 101.73436351102941, 0, 0, 0, 81.11111111111111, 78.88888888888889
2, 26, LR, LR, 0.0, 0.0, 431.6396600365922, 137.75999813988096, 0, 0, 0, 81.31868131868131, 79.12087912087912
2, 27, LR, LR, 39.91563291873029, 13.824755278064742, 561.9822268148823, 177.22787350171234, 0, 0, 0, 81.52173913043478, 79.34782608695652
2, 28, LR, LR, 414.48671154523544, 140.59934230499272, 1027.7041184611653, 361.71174918831167, 0, 0, 0, 81.72043010752688, 79.56989247311827
2, 29, LR, LR, 5227.026704982309, 1589.7330452740264, 1471.9425532268576, 527.3385267857143, 24, 24, 24, 80.85106382978722, 78.72340425531915
2, 30, LR, LR, 4546.895512637212, 1581.2679805540583, 2049.56412391494, 662.8966828208556, 24, 24, 24, 80.0, 77.89473684210526
2, 31, LR, LR, 4974.821961428513, 1578.156669525605, 990.988890865171, 304.6461189516129, 24, 24, 24, 79.16666666666666, 77.08333333333334
2, 32, LR, LR, 9479.306261199434, 3170.2002619225173, 863.7768230278004, 217.20811631944446, 24, 24, 24, 78.35051546391753, 76.28865979381443
2, 33, LR, LR, 3097.953942913796, 920.6308834699547, 1129.523123484635, 218.25659320809245, 24, 24, 24, 77.55102040816327, 75.51020408163265
2, 34, LR, LR, 6228.340018400496, 1376.982643920885, 842.4825514855023, 204.8606870229008, 24, 24, 24, 76.76767676767676, 74.74747474747475
2, 35, LR, LR, 7973.091853797682, 1788.6010455056737, 1295.0932189845919, 228.93058363970587, 24, 24, 24, 76.0, 74.0
2, 36, LR, LR, 313.333839653722, 99.91009445906602, 314.67877728997286, 80.4013671875, 0, 7, 0, 76.23762376237624, 73.26732673267327
2, 37, LR, LR, 56.87270984036607, 56.213836753936405, 216.88040149499813, 50.15223456909938, 0, 2, 0, 76.47058823529412, 72.54901960784314
2, 38, LR, LR, 26.296837550973066, 26.25232007147231, 179.0982529521891, 38.27516580485612, 0, 0, 0, 76.69902912621359, 72.81553398058253
