Y, X,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,OLD BEST,MODEL, New Model Best MAE Value,PolyR,WA,NEW BEST,,DIFF,,,,,,
14,33,801.191276,968.7738932,708.548763,721.221875,666.4654297,847.1638021,476.7701823,1.66E+36,714.9139974,572.8502604,1.66E+36,759.1077474,596.281901,638.0128255,686.425651,569.7880859,703.5860026,462.5578451,818.6583984,635.3449219,705.4160807,616.0735677,809.0791667,770.3855469,462.5578451,18,535.1743564,897.4938442,509.9951006,509.9951006,,-47.43725558,,,,,,
14,34,967.1810547,811.4571615,806.5369141,767.6876302,618.681901,573.9482422,472.6239909,1.66E+36,580.8138021,450.5604167,1.66E+36,719.0548828,550.6542969,916.9151042,678.783138,426.0013021,785.9957031,463.4764323,607.0686849,502.9084961,616.1395182,562.7741536,704.4376302,616.0113932,426.0013021,16,484.5339631,1075.031291,491.7600636,484.5339631,,-58.53266099,,,,,,
14,35,541.6963216,659.4464844,507.1904622,567.0220703,571.6278646,418.2987956,275.2447917,1.66E+36,467.1764648,278.0701172,1.66E+36,437.3570313,210.9654297,417.4001953,286.2452799,423.7794922,467.7869466,316.0344727,290.4222005,306.9859701,424.9654948,290.8079753,347.7333984,320.4147135,210.9654297,13,285.9096737,673.7226299,262.1789096,262.1789096,,-51.21347987,,,,,,
14,36,443.5122396,652.8552083,572.144401,645.6558594,484.1176107,373.2925456,136.4434082,1.66E+36,566.6757161,259.1158529,1.66E+36,194.3661947,170.8204102,337.5056641,208.5542318,425.9066732,307.7136393,210.3921061,279.7955729,253.0104004,312.5093099,142.2356283,279.1610352,207.1980143,136.4434082,7,246.9062021,545.7506688,230.7699522,230.7699522,,-94.32654398,,,,,,
14,37,472.1225586,574.0958333,600.7094401,509.8365234,481.986263,226.0705892,300.014974,1.66E+36,479.072168,291.2933594,1.66E+36,235.2352539,347.8991211,380.3125326,285.3708659,395.0299805,204.546582,189.3805013,243.7297038,144.8006185,288.8534831,277.6382813,341.7833333,142.1351074,142.1351074,24,188.2158834,207.904802,249.2893439,188.2158834,,-46.08077596,,,,,,
14,38,644.9898438,389.9009115,617.3377604,324.7631185,446.9805339,182.3021322,169.0939616,1.66E+36,513.4926107,234.2241862,1.66E+36,205.6801921,345.9599284,513.1421875,255.2526042,251.3505859,195.7721517,135.4411377,252.4992188,211.2057292,165.2233887,485.469694,275.8072266,259.4078613,135.4411377,18,204.4675756,537.2095404,256.0047481,204.4675756,,-69.02643788,,,,,,
14,39,487.5969401,705.7981771,741.0791016,557.9249349,865.6285156,401.5561523,312.3017253,1.66E+36,464.7675781,373.7349609,1.66E+36,182.0728678,527.8445313,478.5205078,389.4310547,250.7867025,315.771582,271.1436849,260.6714193,519.3056966,205.5880371,423.748763,444.7049805,437.8311849,182.0728678,12,362.8531045,581.6757237,410.7344087,362.8531045,,-180.7802366,,,,,,
14,40,591.563737,530.9866536,515.3493815,357.6086914,524.6205078,666.1291667,359.3343424,1.66E+36,340.5810221,383.4152344,1.66E+36,232.1867839,439.1698568,413.0974284,312.2398438,310.884082,435.7534831,392.9705404,395.8913411,400.9531901,348.354069,344.4796875,472.2025391,414.5656901,232.1867839,12,328.1095308,381.5875603,406.6379767,328.1095308,,-95.92274692,,,,,,
14,41,584.5754557,408.5432617,537.2195313,609.8554688,411.7969401,650.2254557,581.6402344,1.66E+36,254.0882161,484.8540365,1.66E+36,491.0103841,613.2883464,551.4440755,331.0306641,485.6244141,298.4642253,332.9332682,378.2747721,814.4701172,405.0504883,448.4506185,542.7753255,340.5897461,254.0882161,9,238.7702202,295.8665871,470.4364224,238.7702202,,15.31799595,,,,,,
14,42,309.7700195,157.1017904,282.8554688,293.6950521,142.8985677,210.8301432,212.1685872,1.66E+36,292.7782552,216.2810872,1.66E+36,198.0347005,360.8652995,338.0545247,145.025293,104.7114176,300.5099284,165.6306478,165.1806803,349.0898438,210.6604167,196.0649089,258.8365397,200.6679688,104.7114176,16,94.0886815,119.3254366,209.9582772,94.0886815,,10.62273614,,,,,,
14,43,266.3327799,343.6359049,412.6165365,360.806543,469.760319,355.3491862,222.16875,1.66E+36,300.3080404,408.1344727,1.66E+36,357.7820638,197.3406738,346.2056966,236.8946615,222.729834,308.4164388,338.9898763,238.1817871,173.6118001,250.2347168,174.0846029,263.5804525,221.0269368,173.6118001,20,190.8891249,479.10758,227.0531087,190.8891249,,-17.27732475,,,,,,
14,44,329.2485677,360.9081706,413.7795898,374.4573242,448.3471029,313.906901,202.9862305,1.66E+36,292.107487,302.0968099,1.66E+36,251.3305013,306.0435872,359.5252604,254.5111816,268.6427897,234.6513021,203.2430664,331.2157227,225.5297201,212.3275065,274.6917318,259.8258301,263.5106283,202.9862305,7,187.254522,371.8519386,260.9879557,187.254522,,15.73170846,,,,,,
14,45,232.7759115,267.387321,311.357194,301.7752604,303.1154948,282.3683268,220.6691081,1.66E+36,272.4525879,336.0608073,1.66E+36,256.9464844,235.2615234,230.1572428,189.4058594,305.9597982,253.0727865,206.6444987,305.7554362,198.5929525,259.0445964,166.5538249,225.6908854,269.259375,166.5538249,22,201.8416736,339.9524761,202.6372981,201.8416736,,-35.28784873,,,,,,
14,46,200.9580241,247.055778,274.2827474,323.5155924,305.5979492,228.5858887,192.9188639,1.66E+36,322.214974,340.4015625,1.66E+36,171.0759277,304.8806641,266.9909668,96.90921224,213.5646159,223.6391113,263.673112,176.1524089,190.3249837,197.2622721,168.7373861,206.8966797,121.0477376,96.90921224,15,196.8648923,375.671159,209.1181641,196.8648923,,-99.95568006,,,,,,
14,47,219.1422201,419.5391602,443.0631836,327.0375,453.8744792,293.4601237,170.5878418,1.66E+36,263.8772135,288.6182617,1.66E+36,226.2123861,257.7459961,195.7447103,214.9626953,190.2726725,172.1974609,225.0936198,204.9885905,147.8172852,202.1560872,218.7452962,161.3599935,213.7188151,147.8172852,20,180.7750353,338.1033091,231.3299239,180.7750353,,-32.95775017,,,,,,
14,48,175.8305664,206.549821,210.5004069,285.4605469,294.3338542,267.0123698,206.670166,1.66E+36,197.7586263,131.3048991,1.66E+36,182.6956706,242.6990885,166.7072428,194.8503581,173.599707,189.2438802,149.7186035,180.5438639,152.1419922,155.6281413,146.9581055,101.4916178,190.8389648,101.4916178,23,150.6151588,202.7827007,168.1421841,150.6151588,,-49.123541,,,,,,
14,49,144.674235,126.7253418,62.42709554,249.7286784,83.12483724,98.8120931,47.02414144,1.66E+36,69.9630127,133.6338542,1.66E+36,78.89313965,170.4754069,61.28251953,75.28271484,105.1397949,83.79372559,142.0286621,83.05182292,108.9838379,77.38894043,65.06023763,111.7787272,69.27186686,47.02414144,7,32.27113925,126.0449029,82.73332332,32.27113925,,14.75300219,,,,,,
14,50,162.1782227,123.4535075,88.35703939,92.58288574,137.3987793,82.61083171,64.49093018,1.66E+36,83.15859375,112.6954834,1.66E+36,85.89783529,83.61206055,128.4749837,81.20563151,94.49395345,68.84903158,70.60996908,87.26963704,123.6832601,81.3159668,71.9457194,113.8951253,71.75647786,64.49093018,7,32.30464709,228.1520672,72.09742132,32.30464709,,32.18628309,,,,,,
14,51,123.4642497,113.9673991,178.9437988,107.1830485,221.3171061,103.0789958,74.12548014,1.66E+36,87.12172852,179.0006022,1.66E+36,78.94601237,100.5101481,45.5149943,96.32351074,71.78511556,114.5480794,120.7952393,91.19420573,84.33905436,118.9053874,100.8046956,46.13146566,98.78975423,45.5149943,14,74.62981453,191.7695405,112.7192969,74.62981453,,-29.11482023,,,,,,
14,52,109.7149089,44.80939535,139.0120443,134.2115641,129.3355632,126.3182048,100.6056071,1.66E+36,133.1125163,162.6472005,1.66E+36,107.5785319,149.1325358,71.22842611,121.5827637,112.2212891,158.8792643,144.6567383,94.82921549,156.6794596,182.2039225,131.8210286,109.8527995,110.7587565,44.80939535,2,125.4675709,192.9063728,107.2082881,107.2082881,,-62.39889278,,,,,,
14,53,112.4122477,66.4894694,183.2030924,184.9763672,179.328597,165.5484049,88.41191406,1.66E+36,171.8211263,172.824821,1.66E+36,187.0819661,163.1152507,115.2603923,191.1538411,62.63700765,164.4224121,151.7395671,171.8209961,56.08219401,261.3489095,150.6457031,102.8980876,198.8118164,56.08219401,20,175.5245813,250.7603362,129.6947137,129.6947137,,-73.61251965,,,,,,
14,54,348.9195964,188.0301595,293.5560547,211.2245117,263.9644857,438.9611654,142.0361816,1.66E+36,179.8285645,188.1944336,1.66E+36,157.2537109,177.4390625,177.5386393,153.843929,91.72335612,179.00236,158.1474609,140.3871094,88.68130697,114.2980794,175.4160319,143.329362,182.2508952,88.68130697,20,177.0654443,186.291776,253.588303,177.0654443,,-88.38413735,,,,,,
14,55,346.2128581,268.3639811,456.3327474,413.763151,256.2272786,343.7369141,191.0892253,1.66E+36,179.6967448,454.6494141,1.66E+36,192.2847819,175.745931,208.3576335,188.0102702,210.5082357,210.2366536,327.355306,181.9097005,189.7846191,130.9590007,195.029248,151.9653646,193.643278,130.9590007,21,157.2014565,645.617018,279.2825454,157.2014565,,-26.24245583,,,,,,
14,56,152.272998,149.6404785,123.9157064,183.3315104,161.3816895,180.4269206,183.1111491,1.66E+36,66.47130941,183.7974772,1.66E+36,176.4792643,100.6834391,72.51533203,263.4619629,113.3219238,120.161849,201.0278971,154.7947428,88.99484049,126.4678223,90.59165853,57.18841553,137.2321289,57.18841553,23,120.3068582,239.9798378,98.6036446,98.6036446,,-41.41522908,,,,,,
14,57,33.08820394,34.39347738,47.67438151,31.67604574,35.10655924,42.56449788,140.9003092,1.66E+36,7.120159403,104.1413493,1.66E+36,4.924333191,50.47248535,15.07758586,63.56283366,14.47954712,73.11310221,72.20511882,8.803670247,10.8541687,15.74931946,61.40801188,12.2268158,26.89161784,4.924333191,12,11.77535296,335.8873359,27.29884655,11.77535296,,-6.851019774,,,,,,
14,58,28.92387288,19.2728536,34.59967041,23.30999552,24.68668823,35.06486003,8.330728149,1.66E+36,3.093230184,9.931491089,1.66E+36,1.418504969,1.376799901,3.584673309,1.324568558,0.730781682,1.355236562,4.360154724,0.514061642,1.015956624,2.729741414,3.352211761,7.8777771,1.207351812,0.514061642,19,0.449969987,1.322874479,12.71478611,0.449969987,,0.064091655,,,,,,
14,59,34.89101969,40.23291829,34.39018555,22.49568888,26.26769816,45.15139567,0.663155047,1.66E+36,6.575511678,1.595981471,1.66E+36,2.511673737,1.150015132,0.455476665,0.317335002,0.33905166,4.669806925,0.561745071,0.199993324,0.338066641,1.342568334,1.261598206,1.261074956,0.519626649,0.199993324,19,0.095436668,0.275713533,12.37855182,0.095436668,,0.104556656,,,,,,
14,60,52.21019694,42.20810547,42.32442627,28.77990519,44.18145752,50.31413167,1.087703451,1.66E+36,1.011426671,0.198258336,1.66E+36,1.435044988,3.189668274,0.678181648,0.604579989,0.455001704,0.587546666,0.218736664,1.016646703,0.186063337,1.403963216,1.142776616,0.511704954,0.823218282,0.186063337,20,0,0,12.50169779,0,,0.186063337,,,,,,
14,61,53.79049072,54.38937174,44.17789714,32.85992025,67.0962321,59.09369303,1.293489965,1.66E+36,1.14361674,1.620618312,1.66E+36,0.904328283,2.247233327,3.656233724,0.863891665,1.052333387,0.153508345,0.496978378,1.143074926,0.843533325,0.67379659,0.627840042,1.088041687,2.460761515,0.153508345,17,0,0,21.48745117,0,,0.153508345,,,,,,
14,62,27.29366252,61.23601481,39.75493164,44.99724121,62.95927734,40.15527344,1.462664922,1.66E+36,0.357001654,4.179171753,1.66E+36,3.363625336,0.053376667,1.257948303,0.742341677,0.176575009,0.350914987,1.525978343,0.443525028,0.304686673,0.571916644,0.044356664,0.725366656,0.641915003,0.044356664,22,0,0,20.40435898,0,,0.044356664,,,,,,
14,63,27.04493815,38.27672526,39.28456217,31.3590332,39.62738851,33.75823161,0.815091642,1.66E+36,0.138233344,4.155635071,1.66E+36,2.833548482,0.251796659,2.455106354,0.531258361,0.012369999,0.114734999,2.037011719,0.144980001,0.398078346,0.614264997,0.087404998,0.938189952,0.226824999,0.012369999,16,0,0,19.05252866,0,,0.012369999,,,,,,
14,64,26.74653727,30.27283325,39.14090169,34.56931559,37.27008464,32.22765299,0.225464996,1.66E+36,0.624634997,1.604393387,1.66E+36,0.974360021,0.181791671,1.454169973,0.624576632,0.023491667,0.118676662,1.76714325,0.585555077,0.179668331,2.091458257,0.19382666,0.671593412,0.217276669,0.023491667,16,0,0,15.77277302,0,,0.023491667,,,,,,
14,65,27.90678711,33.56657715,35.28135173,37.11905111,37.65613607,43.9821818,2.362420146,1.66E+36,3.242558543,7.158385213,1.66E+36,0.299951681,0.732794952,1.822764969,0.471900018,0.729171626,1.171456655,5.63046875,2.912636566,0.476511669,1.345198313,0.547933324,0.776418368,0.627593358,0.299951681,12,0,0,13.0325646,0,,0.299951681,,,,,,
15,1,53.13452962,49.45892741,60.83628743,48.71031087,62.01118571,58.95694173,4.047146352,1.66E+36,9.323978678,5.517903137,1.66E+36,10.13916423,5.259588114,4.696377055,15.41681925,3.503521474,3.800036367,4.478811137,4.334200033,2.965158335,2.731831868,4.355954997,3.071916453,7.260685221,2.731831868,21,0,0,9.117735746,0,,2.731831868,,,,,,
15,2,56.09331462,51.52950439,55.94630127,49.1472168,55.02093099,57.39905599,4.276490275,1.66E+36,10.48862915,3.569616699,1.66E+36,12.10436198,5.019085185,6.243669637,14.9022817,4.133936818,4.983114624,2.973741659,4.351523336,3.322538503,5.161471558,4.746986898,3.666651408,5.747686259,2.973741659,18,0,0,9.664001465,0,,2.973741659,,,,,,
15,3,55.74601237,49.69498698,62.36057129,50.53795573,59.35668538,60.43750407,4.03196462,1.66E+36,11.10818278,6.250878906,1.66E+36,11.77791545,6.709457397,4.647002157,13.80514526,4.501541646,4.228046926,4.84851888,4.994224548,4.102178192,4.184235128,5.597106425,2.116968536,4.112913259,2.116968536,23,0,0,9.913022683,0,,2.116968536,,,,,,
15,4,52.10367432,52.12247721,58.35234375,59.07317301,54.89950765,62.03288574,4.792505391,1.66E+36,12.39476522,4.479889425,1.66E+36,10.91779785,6.086288452,10.32028198,14.79166768,4.441688538,5.042275492,3.465188344,5.543418376,3.696021779,3.513221741,5.712796529,4.830678304,3.604585266,3.465188344,18,0,0,10.9990645,0,,3.465188344,,,,,,
15,5,47.27339681,51.62625732,54.69643555,50.50401204,53.42419027,53.65737712,2.826893107,1.66E+36,11.57699483,3.277753448,1.66E+36,10.87912903,4.464071655,7.753259786,12.55426127,3.681819661,3.72204361,3.093391673,3.409190114,2.793772125,2.192361705,3.38800532,3.471521505,2.909413401,2.192361705,21,0,0,10.50142846,0,,2.192361705,,,,,,
15,6,45.28954264,47.38429362,55.27904053,46.24468587,49.90224202,54.16332601,3.080018361,1.66E+36,12.64828796,3.580518341,1.66E+36,12.27347717,5.630841064,5.315228271,12.98942057,2.682831828,4.168306224,3.700091553,3.544668579,2.057338333,2.129906718,4.529007975,2.606240082,4.082613118,2.057338333,20,0,0.002813175,11.03877197,0,,2.057338333,,,,,,
15,7,41.98875326,45.01442464,47.14539388,39.72047933,41.17826742,51.5481486,2.345416514,1.66E+36,11.04784139,3.150833384,1.66E+36,11.55443217,5.107799276,3.414694722,11.17622375,2.233300273,4.448098246,2.676234945,2.8288915,2.184466553,1.878668467,4.069230398,1.286096827,4.235904948,1.286096827,23,0,0.374223549,11.10464059,0,,1.286096827,,,,,,
15,8,41.33396403,45.39395752,44.42491048,44.79532064,38.28210856,48.90143636,2.176106771,1.66E+36,11.75375671,4.605315653,1.66E+36,9.930383301,3.661366526,3.571448263,9.141126506,2.23317337,3.041105143,3.238281759,1.835268402,1.643023427,2.021379979,2.842571767,2.078470103,3.556433614,1.643023427,20,0,0.129536737,8.526539394,0,,1.643023427,,,,,,
15,9,22.27346598,27.12019043,29.247111,28.67495728,25.56780802,29.81177979,0.895160103,1.66E+36,4.364938354,3.915628306,1.66E+36,2.551074727,1.295418294,1.474621582,3.392353312,0.59744161,1.201166662,1.860531743,0.41739165,0.53152504,1.381011709,0.712553406,1.081694921,0.790543302,0.41739165,19,0,0.580528508,5.277888857,0,,0.41739165,,,,,,
15,10,9.382718913,12.49786174,11.54549459,11.56744486,9.589142863,8.828696696,0.05190167,1.66E+36,0.55355835,0.365190061,1.66E+36,0.493076642,0.222001664,0.076623336,0.113373335,0.07373333,0.036031663,0.101879994,0.023963332,0.019500001,0.115671666,0.032218333,0.051775002,0.080296667,0.019500001,20,0,0.027518359,4.102980423,0,,0.019500001,,,,,,
15,11,1.256295013,1.804926554,2.271936798,2.708966573,2.673178609,1.198256683,0.001511667,1.66E+36,0.014543333,0.005836667,1.66E+36,0.004066667,0.038089999,0.086913331,0.00153,0.001095,0.002703333,0.000925,0.003473334,0.003043333,0.00098,0.002138333,0.004515,0.001101667,0.000925,18,0.000886667,1.445247096,1.465167336,0.000886667,,3.83E-05,,,,,,
15,12,2.111678569,2.137248484,1.250210063,2.931653341,2.112746811,1.647718302,0.002025,1.66E+36,0.004623334,0.014241667,1.66E+36,0.003928333,0.011173334,0.236761665,0.00038,0.009725,0.000536667,0.001813333,0.001955,0.002265,0.001175,0.000738333,0.012201666,0.000343333,0.000343333,24,0,4.46872411,1.640334109,0,,0.000343333,,,,,,
15,13,1.291665014,1.208316676,1.542416636,1.144164912,1.062373352,1.44861323,0.014108334,1.66E+36,0.015046667,0.023939999,1.66E+36,0.016779999,0.017211666,0.089884996,0.0137,0.014301667,0.013416667,0.022314998,0.015493333,0.013581667,0.016746666,0.013438334,0.01607,0.013360001,0.013360001,24,0.013351667,0.392858188,0.829142303,0.013351667,,8.33E-06,,,,,,
15,14,0.267926661,0.151728328,0.294191678,0.045381665,0.118546661,0.042098331,0.000226667,1.66E+36,0.003475,0.010326667,1.66E+36,0.003316667,0.008546667,0.010341667,0.000528333,0.000255,0.000151667,0.000105,0.000255,6.33E-05,0.00067,9.67E-05,2.67E-05,0.000546667,2.67E-05,23,0,0.110356143,0.052604307,0,,2.67E-05,,,,,,
15,15,0.054503334,0.021168333,0.011988333,0.018454999,0.03878667,0.033530001,0.037788335,1.66E+36,0.027398332,0.036714999,1.66E+36,0.018489999,0.007268333,0.029101666,0.014048334,0.006571667,0.045574999,0.115605005,0.00686,0.015671666,0.009126666,0.013378334,0.051348333,0.01492,0.006571667,16,0,0.087132502,0.153391516,0,,0.006571667,,,,,,
15,16,1.055669975,0.543651644,0.561506653,0.776593399,0.25809501,0.178986677,0.002551667,1.66E+36,0.021108333,0.013773333,1.66E+36,0.016219999,0.047328333,0.024895,0.013234999,0.001155,0.006286667,0.00227,0.005773333,0.032806667,0.001301667,0.014459999,0.001311667,0.006585,0.001155,16,0,11.02592846,0.60884583,0,,0.001155,,,,,,
15,17,1.393629964,1.05269165,1.095735041,0.836971664,0.854383341,0.864474996,0.857281685,1.66E+36,0.886104965,0.874781672,1.66E+36,0.877201653,0.955031713,0.89164168,0.857313347,0.85867335,0.857323329,0.857578341,0.857279968,0.880083338,0.857298342,0.881570053,0.857303365,0.857291667,0.836971664,4,0.918242227,5.273504205,3.133339352,0.918242227,,-0.081270563,,,,,,
15,18,10.36024272,3.980211894,7.499831136,15.58589681,9.179428101,0.566233317,0.831918335,1.66E+36,1.070709991,1.558125051,1.66E+36,0.793975004,1.057850011,3.48200175,0.643108368,0.754901695,0.71523997,0.730216662,1.25949173,1.618668365,0.809053294,0.673409971,2.206398265,0.613938332,0.566233317,6,0.56014333,176.9343972,14.9025225,0.56014333,,0.006089987,,,,,,
15,19,12.43819987,27.31860148,18.09578451,46.36324463,40.69809977,12.4507192,9.589792887,1.66E+36,13.481427,18.85348307,1.66E+36,10.88172607,21.73445638,45.78652751,12.69761963,8.854613241,10.25127462,15.01008708,6.784295146,12.62851766,10.1552297,19.39673055,24.63764038,11.60894775,6.784295146,19,6.65013952,110.1391325,48.85487874,6.65013952,,0.134155625,,,,,,
15,20,34.87978516,78.48749186,140.5701172,47.07597249,54.02149251,49.03457845,28.30846761,1.66E+36,34.93284912,39.67755534,1.66E+36,23.97012126,66.0449056,50.92831217,44.45438639,24.72113647,37.29801025,40.74296061,33.79095256,29.20948893,33.54070841,80.04071452,58.18741048,45.69252523,23.97012126,12,29.90714095,128.739702,81.73705241,29.90714095,,-5.937019689,,,,,,
15,21,35.61526693,31.35790202,38.43027751,35.91756592,42.72338053,32.60988159,59.16043294,1.66E+36,41.38508708,22.95002848,1.66E+36,33.35449626,37.84680176,21.19233398,102.0576904,29.3578125,66.18604329,34.78458252,50.93283285,43.44445394,67.73443197,44.23238118,66.52408447,46.64884847,21.19233398,14,33.36859901,52.90652857,78.03014767,33.36859901,,-12.17626502,,,,,,
15,22,15.51322835,9.466542562,31.04874268,12.11351624,18.86794637,13.30529683,15.13917236,1.66E+36,15.58904114,43.16913249,1.66E+36,13.26822103,8.72050883,22.00835368,30.27485962,12.28133443,51.39340413,29.53560384,6.469460551,18.51602783,10.43450114,7.980792236,13.48250936,43.78448079,6.469460551,19,5.350515072,6.698278386,20.07857212,5.350515072,,1.118945479,,,,,,
15,23,36.7585734,49.8586263,41.17733154,103.3529948,80.22413737,41.47634277,36.72919515,1.66E+36,44.62880859,84.60904134,1.66E+36,51.1445516,53.12717692,117.4235107,25.74820353,28.7920634,33.38317464,57.56179199,43.40473226,34.01472575,43.1915446,40.62388102,60.73558757,37.35475667,25.74820353,15,8.56857507,15.11993412,61.24966033,8.56857507,,17.17962846,,,,,,
15,24,19.10201823,25.90571086,14.90617167,24.08215332,40.7758138,17.9787089,20.22358398,1.66E+36,29.54242961,28.02190755,1.66E+36,32.21206665,43.7880249,50.88461507,28.6918986,19.49121501,31.93168538,20.95831909,43.58593343,29.66502686,26.35019124,30.28181966,14.11690063,33.68871257,14.11690063,23,0.051658333,3.001416374,41.43749061,0.051658333,,14.0652423,,,,,,
15,25,17.47324829,19.1993042,22.57748413,15.79519958,22.46481934,25.06183879,14.29405416,1.66E+36,33.86522013,15.58802897,1.66E+36,21.75122884,14.4148997,49.86309001,14.40737813,6.932154846,22.00019735,9.40921224,14.60285339,21.93574829,19.06021729,10.61798299,17.34017131,30.67253011,6.932154846,16,0.169447587,7.188485334,31.24420808,0.169447587,,6.762707259,,,,,,
15,26,40.14105632,69.90238444,71.05506185,62.2855957,86.08624674,70.07023112,18.71428019,1.66E+36,33.32961019,35.08773193,1.66E+36,22.73869629,29.15603231,38.59518636,14.13676453,13.86555074,31.27803548,25.31762288,24.20887044,19.30525513,23.67512614,21.73856405,31.32964478,24.05509033,13.86555074,16,9.107541807,31.0810929,49.63467843,9.107541807,,4.758008933,,,,,,
15,27,183.2308919,182.0182617,400.3636068,345.8222331,195.6661621,242.84139,75.15691732,1.66E+36,108.5515137,121.0768962,1.66E+36,46.89534505,79.73601888,83.28435059,80.73856608,48.80987142,124.8810384,129.9858561,54.74396973,69.70139974,55.47705078,185.7925781,81.03062337,91.75180664,46.89534505,12,59.40382134,179.5375236,186.0467041,59.40382134,,-12.50847628,,,,,,
15,28,566.0861328,398.9144531,641.2496745,491.6539388,416.4126628,576.7391276,267.3863281,1.66E+36,244.1138509,234.6546061,1.66E+36,153.1718913,265.8458496,284.7230143,246.4754395,276.7922201,255.5939128,254.7898275,252.6161947,357.8345703,253.0826172,371.8345703,267.2457031,319.6054362,153.1718913,12,192.7207586,320.9525525,427.2570979,192.7207586,,-39.54886737,,,,,,
15,29,714.2785807,1066.955664,1088.10013,1238.960026,771.2619792,797.2929036,554.3159505,1.66E+36,439.9801107,673.0503255,1.66E+36,679.5389323,475.4173177,655.2378255,417.1034505,552.7162109,440.180957,694.7147135,389.7329427,577.6979818,583.8776042,559.4164714,482.629362,411.6731771,389.7329427,19,307.6756155,809.2368635,870.7315589,307.6756155,,82.05732717,,,,,,
15,30,818.5176432,1112.967578,1005.58418,1103.748047,1329.738672,864.0809896,1085.436589,1.66E+36,800.5753906,974.3232422,1.66E+36,1005.490299,766.0177083,1127.898047,790.4697266,737.5518229,814.5733073,884.3628255,612.4908203,793.335026,868.3125651,975.5085286,898.8682292,811.3942708,612.4908203,19,464.2971742,539.7810131,1117.033373,464.2971742,,148.1936461,,,,,,
15,31,968.2048177,932.8863281,812.7761068,1117.807161,1129.642318,831.0361979,965.3363281,1.66E+36,824.7070313,977.9364583,1.66E+36,1077.535872,953.1847005,1184.367969,594.6901042,978.6125,1010.518685,899.0534505,923.4373047,744.2080078,977.0441406,853.9871745,1259.639453,641.5310547,594.6901042,15,781.6617774,914.8623138,966.4287684,781.6617774,,-186.9716732,,,,,,
15,32,1096.414063,1042.792448,1207.768229,1162.009505,1063.618034,790.203776,842.3167318,1.66E+36,698.3551432,679.8507813,1.66E+36,808.8198568,827.8229818,1132.047135,780.54375,1018.75651,770.4089844,910.9593099,1109.39974,798.1119141,1023.467253,1085.334701,1199.877604,834.8337891,679.8507813,10,806.9384593,1162.368064,880.7892072,806.9384593,,-127.087678,,,,,,
15,33,895.0932943,989.6433594,1099.734115,1351.789714,847.0040365,928.8190104,825.2182292,1.66E+36,985.3811849,792.5926432,1.66E+36,635.1369792,922.6695313,1035.204688,846.6429036,1133.136198,776.1657552,1118.124349,1017.911133,845.8951823,876.5994792,1096.000781,1205.50612,1042.566667,635.1369792,12,558.3766755,1076.179804,776.8913225,558.3766755,,76.7603037,,,,,,
15,34,908.7990234,928.9519531,990.2700521,1177.330339,921.3876953,809.6589193,843.5910807,1.66E+36,627.035026,946.327474,1.66E+36,879.064974,664.0321615,833.7132161,822.3161458,799.9236979,728.9198568,955.7322266,1142.636589,676.1375651,1135.948438,759.5296875,996.8720052,941.0929036,627.035026,9,518.5620854,950.954114,726.8773572,518.5620854,,108.4729406,,,,,,
15,35,776.40625,999.8714844,810.3382161,819.5846354,683.6193359,787.9223307,609.4550781,1.66E+36,597.1116536,720.4810547,1.66E+36,903.8150391,594.7074219,898.3661458,701.3774089,605.1891276,590.503125,530.4461263,913.4411458,513.5450846,700.7746745,641.8192057,886.1794922,800.5792318,513.5450846,20,422.8281571,778.7416431,592.5493862,422.8281571,,90.71692754,,,,,,
15,36,424.3226888,704.0711589,608.7844401,517.7584961,439.9224284,479.2522461,342.7919271,1.66E+36,549.8057292,323.0186849,1.66E+36,340.3993815,312.7230469,384.3347656,250.6245931,408.0670247,527.5772135,371.9077474,814.5259766,417.1498372,420.9525065,329.5668945,321.2293294,243.8790202,243.8790202,24,309.8903954,385.342256,323.6201337,309.8903954,,-66.01137526,,,,,,
15,37,313.9583008,670.0638021,628.4968099,668.6650391,411.3386068,452.9304362,340.4001953,1.66E+36,597.2859375,431.3402995,1.66E+36,529.9336914,359.8547852,530.4667318,342.9361979,520.1980143,390.5673503,318.569694,521.7268229,450.2140951,523.0086263,408.9476888,409.6861979,494.9719727,313.9583008,1,287.669574,423.3298158,379.1883607,287.669574,,26.28872678,,,,,,
15,38,395.7405924,657.5770833,444.6224935,379.0841471,532.4099284,388.9679688,280.7453451,1.66E+36,627.6811849,269.3591471,1.66E+36,290.8323893,452.1461914,597.5961589,315.9013021,309.9920573,243.5478678,233.5727214,327.8422526,402.9374023,222.4247233,420.9080404,357.6899089,326.3855469,222.4247233,21,250.2024446,352.3929336,334.2706762,250.2024446,,-27.77772125,,,,,,
15,39,483.5596029,766.2203125,652.6828776,980.180599,849.7173828,432.6551107,483.8473633,1.66E+36,713.0350911,369.2263672,1.66E+36,342.7972656,715.4919271,688.4777995,351.1588542,271.8668132,464.984375,405.0617188,347.678418,530.9990234,258.5805664,811.0378255,490.3196289,374.7993164,258.5805664,21,290.0216501,543.0512318,506.7853246,290.0216501,,-31.44108372,,,,,,
