Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
24, 16, LR, LR, 247.3498021832081, 105.19364976643631, 500.9037003325117, 278.6456207482993, 0, 0, 0, 40.59602649006622, 42.05298013245033
24, 17, LR, LR, 208.0440033605903, 96.65273339259733, 389.01353579854106, 177.4275556576797, 0, 0, 0, 40.63534083388484, 42.091330244870946
24, 18, LR, LR, 183.18710634169213, 62.85994305531728, 322.6164485598277, 153.5, 0, 0, 0, 40.67460317460318, 42.129629629629626
24, 19, LR, LR, 224.6381856253271, 120.05698221314229, 376.9960613892807, 193.01937866210938, 0, 0, 0, 40.71381361533377, 42.16787838730998
24, 20, LR, LR, 1450.6571992508711, 364.2456254293481, 357.44546475507644, 188.4881483843537, 24, 24, 24, 40.686922060766186, 42.140026420079266
24, 21, LR, LR, 192.57231163026597, 105.65562460860953, 423.89296789042197, 218.082222465035, 0, 0, 0, 40.726072607260726, 42.17821782178218
24, 22, LR, LR, 264.31046615249915, 150.43192937471224, 632.3779701593478, 320.34988496932516, 0, 0, 0, 40.76517150395778, 42.21635883905013
24, 23, LR, LR, 355.1230547840213, 125.5274169460499, 520.3747506183222, 245.21097972972973, 0, 0, 0, 40.80421885299934, 42.25444957152274
24, 24, LR, LR, 334.31617163635406, 137.48044138834868, 431.90915822436995, 194.8454575224551, 0, 0, 0, 40.843214756258234, 42.29249011857708
24, 25, LR, LR, 356.8165861485103, 128.2234031967412, 483.64496392273077, 195.74537678006328, 0, 0, 0, 40.88215931533904, 42.33048057932851
24, 26, LR, LR, 1921.3371227238108, 597.0650255295044, 405.9882138093003, 188.8603757747934, 24, 24, 24, 40.85526315789474, 42.30263157894737
24, 27, LR, LR, 3520.4565934385987, 891.3222635432127, 720.7048837157722, 318.3648222477064, 24, 24, 24, 40.828402366863905, 42.27481919789612
24, 28, LR, LR, 7857.364638340928, 1924.3989978561438, 909.5666550616287, 339.8323679956896, 24, 24, 24, 40.80157687253614, 42.24704336399475
24, 29, LR, LR, 2171.3139325218594, 761.299621463619, 990.2193489193993, 453.48444475446433, 24, 23, 23, 40.77478660538411, 42.21930400525279
24, 30, LR, LR, 5337.835108633517, 1755.1453738553294, 1059.7703432007656, 470.37046370967744, 24, 24, 24, 40.74803149606299, 42.191601049868765
24, 31, LR, LR, 7742.463984936083, 1657.5837796193512, 1275.9551957410029, 502.1591346153846, 24, 24, 24, 40.72131147540984, 42.16393442622951
24, 32, LR, LR, 11231.515248301814, 2191.240622979945, 1725.3619464198941, 747.7163461538463, 24, 24, 24, 40.69462647444299, 42.136304062909566
24, 33, LR, LR, 28948.206645345028, 5382.431296514635, 1345.4439082863425, 664.8321220930233, 24, 24, 24, 40.66797642436149, 42.108709888670596
24, 34, LR, LR, 13844.821267220757, 3125.2427769055303, 1845.4190798893296, 765.3825892857143, 24, 24, 24, 40.6413612565445, 42.08115183246073
24, 35, LR, LR, 8490.39144100639, 1995.2999663240391, 1863.2620620328807, 806.6537893700787, 24, 24, 24, 40.614780902550685, 42.053629823414
24, 36, LR, LR, 28739.591104686006, 7040.110493093049, 1761.5902600419906, 783.0615458015268, 24, 24, 24, 40.588235294117645, 42.02614379084967
24, 37, LR, LR, 1257.3631867658394, 620.2786496471017, 1084.6792388051367, 498.1608120437956, 4, 6, 4, 40.56172436316133, 41.99869366427172
24, 38, LR, LR, 4676.665304647586, 1471.6651636835545, 1067.106382235507, 475.30925480769235, 24, 24, 24, 40.53524804177545, 41.97127937336815
24, 39, LR, LR, 583.9855744117006, 289.39955224918657, 1295.4938184247126, 516.3085664335664, 0, 0, 0, 40.5740378343118, 42.00913242009132
24, 40, LR, LR, 776.1379450913371, 244.3269810649653, 1100.286581373725, 458.82926085992915, 0, 0, 0, 40.61277705345502, 42.04693611473272
24, 41, LR, LR, 19830.07552387076, 3553.757680562165, 1085.936545944643, 457.72642591783216, 24, 24, 24, 40.58631921824104, 42.01954397394137
