Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Old RMSE better in, Old MAE Better in, Old RMSE and MAE Better in, Cumulative Accuracy RMSE, Cumulative Accuracy MAE,difference_of_RMSE,difference_of_MAE,,,,,,,,,,,
35,107, LR, LR,0,0,293.9839307,61.59997633,0,0,0,78.68468937,82.50584871,293.9839307,61.59997633,,,,,,,,,,,
35,108, LR, LR,0,0,125.5153543,37.6499712,0,0,0,78.69022869,82.51039501,125.5153543,37.6499712,,,,,,,,,,,
35,109, LR, LR,0,0,177.0272679,33.16064453,0,0,0,78.69576513,82.51493895,177.0272679,33.16064453,,,,,,,,,,,
35,110, LR, LR,0,0,77.63981005,21.37533569,0,0,0,78.7012987,82.51948052,77.63981005,21.37533569,,,,,,,,,,,
36,1, LR, LR,0,0,26.12154369,10.62586321,0,0,0,78.70682939,82.52401974,26.12154369,10.62586321,,,,,,,,,,,
36,2, LR, LR,0,0,24.75374025,9.165623256,0,0,0,78.71235722,82.52855659,24.75374025,9.165623256,,,,,,,,,,,
36,3, LR, LR,0,0,21.17840675,9.014424928,0,0,0,78.71788217,82.5330911,21.17840675,9.014424928,,,,,,,,,,,
36,4, LR, LR,0.063935004,0.023754672,17.44590633,7.636879618,0,0,0,78.72340426,82.53762325,17.38197132,7.613124946,,,,,,,,,,,
36,5, LR, LR,1.605895326,0.897635951,12.3641538,5.162082418,0,0,0,78.72892348,82.54215305,10.75825847,4.264446467,,,,,,,,,,,
36,6, LR, LR,7.049008852,1.96756034,16.23472693,6.794677734,0,0,0,78.73443983,82.5466805,9.185718082,4.827117394,,,,,,,,,,,
36,7, LR, LR,18.11280506,2.98181049,9.451853467,3.68496253,9,0,0,78.71402645,82.5512056,-8.66095159,0.70315204,,,,,,,,,,,
36,8, LR, LR,10.8495625,2.145117507,9.626432539,3.635908203,3,0,0,78.69362364,82.55572836,-1.223129956,1.490790696,,,,,,,,,,,
36,9, LR, LR,1.892913147,0.57120766,19.83248675,4.59624877,0,0,0,78.69914486,82.56024877,17.9395736,4.02504111,,,,,,,,,,,
36,10, LR, LR,41.21972948,17.10638616,61.43091267,17.32366638,0,0,0,78.70466321,82.56476684,20.21118319,0.217280219,,,,,,,,,,,
36,11, LR, LR,87.2344909,24.84027331,87.26340057,32.2620349,0,0,0,78.71017871,82.56928257,0.028909674,7.421761592,,,,,,,,,,,
36,12, LR, LR,262.5462341,78.00360693,205.7029001,78.46660371,11,0,0,78.68979803,82.57379596,-56.84333398,0.462996776,,,,,,,,,,,
36,13, LR, LR,95.33376165,29.4291894,148.3056087,70.98225715,0,0,0,78.69531452,82.57830702,52.97184705,41.55306776,,,,,,,,,,,
36,14, LR, LR,18.79275836,12.60818341,62.39161729,25.27440838,0,0,0,78.70082816,82.58281573,43.59885894,12.66622497,,,,,,,,,,,
36,15, LR, LR,73.68335246,17.94483182,65.98238401,20.38444393,5,0,0,78.68046572,82.58732212,-7.700968447,2.43961211,,,,,,,,,,,
36,16, LR, LR,45.29841239,18.14514078,69.35316884,26.04882813,0,0,0,78.68598034,82.59182618,24.05475645,7.903687345,,,,,,,,,,,
36,17, LR, LR,52.0140887,19.92641275,129.9302873,58.35500651,0,0,0,78.69149211,82.5963279,77.91619856,38.42859376,,,,,,,,,,,
36,18, LR, LR,117.5168622,45.07962947,142.9715214,66.51620802,0,0,0,78.69700103,82.6008273,25.4546592,21.43657855,,,,,,,,,,,
36,19, LR, LR,76.31500987,21.93948165,115.5800469,52.03173479,0,0,0,78.70250711,82.60532437,39.26503704,30.09225314,,,,,,,,,,,
36,20, LR, LR,56.8206239,19.3425389,122.2376709,53.45345444,0,0,0,78.70801034,82.60981912,65.41704702,34.11091554,,,,,,,,,,,
36,21, LR, LR,97.39055395,36.02804482,252.8902518,98.15274089,0,0,0,78.71351072,82.61431155,155.4996978,62.12469606,,,,,,,,,,,
36,22, LR, LR,52.69733028,19.73705131,230.4847247,88.67468632,0,0,0,78.71900826,82.61880165,177.7873944,68.93763501,,,,,,,,,,,
36,23, LR, LR,133.1431868,37.31928195,161.5647022,77.81628418,0,0,0,78.72450297,82.62328944,28.42151532,40.49700223,,,,,,,,,,,
36,24, LR, LR,113.3676483,42.43966146,117.1342838,64.96162357,0,0,0,78.72999484,82.62777491,3.766635489,22.5219621,,,,,,,,,,,
36,25, LR, LR,40.60953585,20.49337254,114.3404733,61.38355496,0,0,0,78.73548387,82.63225806,73.73093746,40.89018242,,,,,,,,,,,
36,26, LR, LR,70.33319144,31.86270536,175.3544343,69.42534892,0,0,0,78.74097007,82.63673891,105.0212429,37.56264356,,,,,,,,,,,
36,27, LR, LR,32.26742991,18.76853243,73.85006934,29.18722331,0,0,0,78.74645344,82.64121744,41.58263943,10.41869088,,,,,,,,,,,
36,28, LR, LR,92.91350535,21.70167814,94.63687951,36.19867059,0,0,0,78.75193399,82.64569366,1.723374152,14.49699245,,,,,,,,,,,
36,29, LR, LR,83.01811076,16.10379725,96.55530335,40.25485593,0,0,0,78.7574117,82.65016757,13.53719259,24.15105869,,,,,,,,,,,
36,30, LR, LR,10.39228641,5.147244356,84.20975245,42.10964928,0,0,0,78.7628866,82.65463918,73.81746604,36.96240493,,,,,,,,,,,
36,31, LR, LR,3.797423264,2.097326115,55.00079692,27.72036069,0,0,0,78.76835867,82.65910848,51.20337366,25.62303458,,,,,,,,,,,
36,32, LR, LR,5.764690609,2.816631545,77.82344659,33.95227273,0,0,0,78.77382792,82.66357548,72.05875598,31.13564118,,,,,,,,,,,
36,33, LR, LR,72.74077981,20.0965447,64.80240191,30.88432133,2,0,0,78.75354108,82.66804018,-7.938377899,10.78777663,,,,,,,,,,,
36,34, LR, LR,34.10392463,14.71576402,101.9137341,48.1641877,0,0,0,78.75901133,82.67250257,67.80980942,33.44842368,,,,,,,,,,,
36,35, LR, LR,31.1511205,16.97418169,104.0943907,40.04404968,0,0,0,78.76447876,82.67696268,72.9432702,23.06986799,,,,,,,,,,,
36,36, LR, LR,53.66617373,13.55193669,116.4527801,49.66648373,0,0,0,78.76994339,82.68142048,62.7866064,36.11454704,,,,,,,,,,,
36,37, LR, LR,44.08481723,20.57561004,185.9346041,81.10752499,0,0,0,78.7754052,82.685876,141.8497869,60.53191495,,,,,,,,,,,
36,38, LR, LR,18.93237644,6.787393436,93.28414139,40.79652142,0,0,0,78.7808642,82.69032922,74.35176494,34.00912798,,,,,,,,,,,
36,39, LR, LR,55.47623478,21.322373,128.8077263,64.43995536,0,0,0,78.78632039,82.69478015,73.33149153,43.11758235,,,,,,,,,,,
36,40, LR, LR,93.61705457,51.72546227,237.1781773,112.929723,0,0,0,78.79177378,82.69922879,143.5611228,61.20426074,,,,,,,,,,,
36,41, LR, LR,88.63914402,38.12592399,210.7029118,86.05648311,0,0,0,78.79722436,82.70367515,122.0637678,47.93055912,,,,,,,,,,,
36,42, LR, LR,106.432852,41.06462766,243.3699418,104.5806362,0,0,0,78.80267215,82.70811922,136.9370898,63.5160085,,,,,,,,,,,
36,43, LR, LR,398.6587637,98.53478182,187.1400859,62.60097753,22,3,3,78.78243,82.68687388,-211.5186777,-35.93380429,,,,,,,,,,,
36,44, LR, LR,58.72154486,21.14480856,198.6750104,67.17772431,0,0,0,78.78787879,82.69131998,139.9534655,46.03291574,,,,,,,,,,,
36,45, LR, LR,136.1579241,50.29818178,255.6249224,110.961266,0,0,0,78.79332478,82.6957638,119.4669983,60.6630842,,,,,,,,,,,
36,46, LR, LR,88.31371637,29.57611641,246.9855554,109.2082769,0,0,0,78.79876797,82.70020534,158.671839,79.63216045,,,,,,,,,,,
36,47, LR, LR,119.651231,50.51381352,346.2293676,129.0792948,0,0,0,78.80420837,82.7046446,226.5781366,78.56548132,,,,,,,,,,,
36,48, LR, LR,502.2279041,171.542376,429.6373961,183.8758339,3,0,0,78.78399179,82.70908158,-72.59050803,12.33345792,,,,,,,,,,,
36,49, LR, LR,638.9422528,198.3551178,586.222101,204.8483887,7,0,0,78.76378559,82.71351629,-52.72015182,6.49327086,,,,,,,,,,,
36,50, LR, LR,180.3819594,60.51029369,607.6925553,169.5083404,0,0,0,78.76923077,82.71794872,427.3105959,108.9980467,,,,,,,,,,,
36,51, LR, LR,208.2214818,104.1114888,453.7345736,182.4691728,0,0,0,78.77467316,82.72237888,245.5130918,78.35768407,,,,,,,,,,,
36,52, LR, LR,284.4192173,105.0253927,459.0587794,167.4536939,0,0,0,78.78011276,82.72680677,174.6395621,62.42830115,,,,,,,,,,,
36,53, LR, LR,265.8251998,86.46609908,376.0775516,160.4613214,0,0,0,78.78554958,82.73123239,110.2523518,73.99522237,,,,,,,,,,,
36,54, LR, LR,626.1523007,224.2234845,548.6673628,212.3563995,2,1,1,78.76536885,82.71004098,-77.48493791,-11.86708498,,,,,,,,,,,
36,55, LR, LR,438.3067669,181.5084959,760.826778,269.0936693,0,0,0,78.77080666,82.71446863,322.5200111,87.58517341,,,,,,,,,,,
36,56, LR, LR,556.6950133,289.3558653,845.9157511,317.8561639,0,0,0,78.77624168,82.71889401,289.2207378,28.50029867,,,,,,,,,,,
36,57, LR, LR,564.0688817,233.428443,813.1323978,298.7061298,0,0,0,78.78167392,82.72331712,249.0635161,65.27768685,,,,,,,,,,,
36,58, LR, LR,390.2297304,171.5811703,711.2611555,278.8373798,0,0,0,78.78710338,82.72773797,321.0314251,107.2562095,,,,,,,,,,,
36,59, LR, LR,824.190598,260.8121594,478.3838894,228.660763,12,2,2,78.76694807,82.70657457,-345.8067086,-32.15139632,,,,,,,,,,,
36,60, LR, LR,338.1735469,133.9925226,570.0851972,275.0452904,0,0,0,78.77237852,82.71099744,231.9116503,141.0527678,,,,,,,,,,,
36,61, LR, LR,412.9225774,162.6318254,745.3294047,276.6482454,0,0,0,78.77780619,82.71541805,332.4068274,114.01642,,,,,,,,,,,
36,62, LR, LR,633.533844,292.874098,723.8061149,282.7113989,0,1,0,78.78323108,82.69427403,90.2722709,-10.16269913,,,,,,,,,,,
36,63, LR, LR,1220.195363,444.0958876,506.937632,191.1290387,23,24,23,78.76309737,82.67314081,-713.2577313,-252.9668489,,,,,,,,,,,
36,64, LR, LR,488.8472623,188.042455,493.7123971,191.4979485,0,0,0,78.76852325,82.67756771,4.865134774,3.455493541,,,,,,,,,,,
36,65, LR, LR,402.8331748,144.7125524,461.8899423,202.6280288,0,0,0,78.77394636,82.68199234,59.05676751,57.91547634,,,,,,,,,,,
36,66, LR, LR,496.334947,182.0565685,572.7475116,250.1170726,0,0,0,78.7793667,82.68641471,76.41256454,68.0605041,,,,,,,,,,,
36,67, LR, LR,785.3356339,302.1603934,565.9221393,181.4259375,7,5,5,78.75925453,82.66530508,-219.4134946,-120.7344559,,,,,,,,,,,
36,68, LR, LR,497.9334936,205.0390484,656.1648832,243.0093251,0,0,0,78.76467586,82.66972945,158.2313897,37.97027669,,,,,,,,,,,
36,69, LR, LR,454.6207081,206.7173478,591.0516052,272.5103966,0,0,0,78.77009441,82.67415157,136.4308971,65.79304887,,,,,,,,,,,
36,70, LR, LR,398.5333303,201.876685,586.5010372,258.2109669,0,0,0,78.7755102,82.67857143,187.967707,56.33428184,,,,,,,,,,,
36,71, LR, LR,323.6327191,147.5241595,598.8841725,238.6964085,0,0,0,78.78092323,82.68298903,275.2514534,91.17224903,,,,,,,,,,,
36,72, LR, LR,400.0161316,191.4858225,518.1839328,210.0809353,0,0,0,78.7863335,82.68740439,118.1678012,18.59511271,,,,,,,,,,,
36,73, LR, LR,645.0184985,265.7365794,628.6594073,187.0084954,2,2,2,78.76625032,82.66632679,-16.35909117,-78.72808399,,,,,,,,,,,
36,74, LR, LR,597.0747704,281.0465976,539.5013571,175.9015411,2,2,2,78.74617737,82.64525994,-57.57341335,-105.1450565,,,,,,,,,,,
36,75, LR, LR,333.1055414,184.7441986,527.5979166,225.8267718,0,0,0,78.75159236,82.64968153,194.4923753,41.0825732,,,,,,,,,,,
36,76, LR, LR,215.50017,107.4437824,480.7000647,171.1736506,0,0,0,78.75700458,82.65410087,265.1998947,63.72986816,,,,,,,,,,,
36,77, LR, LR,500.4953954,170.8021468,456.5628865,170.8997529,1,0,0,78.73694933,82.65851795,-43.93250896,0.097606025,,,,,,,,,,,
36,78, LR, LR,440.2823394,186.4799104,584.0076995,204.9474768,0,0,0,78.74236253,82.66293279,143.7253601,18.4675664,,,,,,,,,,,
36,79, LR, LR,281.9269573,142.2922538,459.7841885,169.3338623,0,0,0,78.74777297,82.66734538,177.8572312,27.04160849,,,,,,,,,,,
36,80, LR, LR,659.6877951,295.9329439,459.2845393,173.8481412,14,17,13,78.72773537,82.64631043,-200.4032558,-122.0848028,,,,,,,,,,,
36,81, LR, LR,275.2752125,129.6456029,383.3077545,153.6459263,0,0,0,78.73314678,82.65072501,108.0325419,24.00032349,,,,,,,,,,,
36,82, LR, LR,302.5717662,125.3885604,410.459757,160.5456157,0,0,0,78.73855544,82.65513733,107.8879908,35.15705532,,,,,,,,,,,
36,83, LR, LR,278.6479865,108.3817797,311.3451281,124.9133225,0,0,0,78.74396135,82.65954742,32.69714168,16.5315428,,,,,,,,,,,
36,84, LR, LR,257.5233748,124.2591962,330.3266614,134.1519886,0,0,0,78.74936451,82.66395526,72.80328655,9.892792417,,,,,,,,,,,
36,85, LR, LR,309.9776487,138.9646488,338.2539726,151.529308,0,0,0,78.75476493,82.66836086,28.27632393,12.56465918,,,,,,,,,,,
36,86, LR, LR,142.8089397,76.96092844,295.1889995,133.2348603,0,0,0,78.7601626,82.67276423,152.3800598,56.27393188,,,,,,,,,,,
36,87, LR, LR,151.7375754,77.65424391,403.4543283,178.6857398,0,0,0,78.76555753,82.67716535,251.7167529,101.0314959,,,,,,,,,,,
36,88, LR, LR,305.7494139,139.8866514,514.5336374,241.7111643,0,0,0,78.77094972,82.68156425,208.7842235,101.824513,,,,,,,,,,,
36,89, LR, LR,396.1363475,178.0674664,475.1578822,210.0875101,0,0,0,78.77633917,82.6859609,79.02153469,32.02004372,,,,,,,,,,,
36,90, LR, LR,563.5893229,258.2538209,663.307461,264.8066142,0,0,0,78.78172589,82.69035533,99.71813814,6.552793282,,,,,,,,,,,
36,91, LR, LR,426.0112846,197.970867,498.0986129,218.5329279,0,0,0,78.78710987,82.69474753,72.08732836,20.56206086,,,,,,,,,,,
36,92, LR, LR,323.4356506,151.3102407,567.2428709,250.0106068,0,0,0,78.79249112,82.69913749,243.8072203,98.70036609,,,,,,,,,,,
36,93, LR, LR,550.4049431,231.2954424,664.7782389,283.4294371,0,0,0,78.79786964,82.70352523,114.3732958,52.13399468,,,,,,,,,,,
36,94, LR, LR,332.0576482,163.8146783,803.0687966,334.4124285,0,0,0,78.80324544,82.70791075,471.0111484,170.5977503,,,,,,,,,,,
36,95, LR, LR,345.1456282,176.5052619,763.4979344,338.8514555,0,0,0,78.8086185,82.71229404,418.3523062,162.3461936,,,,,,,,,,,
36,96, LR, LR,584.6878921,206.1725624,701.3059454,267.0221587,0,0,0,78.81398885,82.71667511,116.6180532,60.84959626,,,,,,,,,,,
36,97, LR, LR,399.4117016,139.5128078,566.5632647,188.9269628,0,0,0,78.81935647,82.72105397,167.1515631,49.41415496,,,,,,,,,,,
36,98, LR, LR,434.7309054,167.7036821,511.3580198,157.2142126,0,1,0,78.82472138,82.70010132,76.62711442,-10.48946951,,,,,,,,,,,
36,99, LR, LR,531.8619851,231.4846322,597.6411111,263.7146284,0,0,0,78.83008357,82.70448215,65.77912598,32.22999625,,,,,,,,,,,
36,100, LR, LR,642.6130569,305.0830509,688.5591449,312.9788469,0,0,0,78.83544304,82.70886076,45.94608796,7.895796002,,,,,,,,,,,
36,101, LR, LR,373.4709106,187.6855874,551.1542661,213.8065186,0,0,0,78.8407998,82.71323716,177.6833554,26.12093117,,,,,,,,,,,
36,102, LR, LR,157.0403299,60.29384055,297.7997586,101.1427265,0,0,0,78.84615385,82.71761134,140.7594287,40.84888592,,,,,,,,,,,
36,103, LR, LR,136.5962229,48.93098369,309.8556115,82.31353439,0,0,0,78.85150519,82.7219833,173.2593886,33.3825507,,,,,,,,,,,
36,104, LR, LR,6.475341068,1.773139641,259.8902318,82.64309177,0,0,0,78.85685382,82.72635306,253.4148907,80.86995213,,,,,,,,,,,
36,105, LR, LR,0.633710444,0.081811666,356.930131,84.32270251,0,0,0,78.86219975,82.73072061,356.2964206,84.24089084,,,,,,,,,,,
36,106, LR, LR,0,0,442.3286659,95.87986558,0,0,0,78.86754297,82.73508595,442.3286659,95.87986558,,,,,,,,,,,
36,107, LR, LR,0,0,330.8463859,77.2495931,0,0,0,78.8728835,82.73944908,330.8463859,77.2495931,,,,,,,,,,,
36,108, LR, LR,0,0,183.0104824,50.61060547,0,0,0,78.87822132,82.74381001,183.0104824,50.61060547,,,,,,,,,,,
36,109, LR, LR,0,0,189.1200358,42.76320896,0,0,0,78.88355645,82.74816873,189.1200358,42.76320896,,,,,,,,,,,
36,110, LR, LR,0,0,103.7387251,27.12335036,0,0,0,78.88888889,82.75252525,103.7387251,27.12335036,,,,,,,,,,,
37,1, LR, LR,0,0,26.59605671,8.806106243,0,0,0,78.89421863,82.75687958,26.59605671,8.806106243,,,,,,,,,,,
37,2, LR, LR,0,0,32.6701906,13.23686134,0,0,0,78.89954568,82.7612317,32.6701906,13.23686134,,,,,,,,,,,
37,3, LR, LR,0,0,39.06428996,13.73738011,0,0,0,78.90487005,82.76558163,39.06428996,13.73738011,,,,,,,,,,,
37,4, LR, LR,3.135864038,1.031559534,19.15320195,7.155894618,0,0,0,78.91019173,82.76992936,16.01733792,6.124335084,,,,,,,,,,,
37,5, LR, LR,2.586244996,1.943651686,12.4386025,5.238164309,0,0,0,78.91551072,82.77427491,9.8523575,3.294512622,,,,,,,,,,,
37,6, LR, LR,22.64921888,6.080212856,24.36661792,6.408463275,0,0,0,78.92082703,82.77861826,1.717399036,0.328250419,,,,,,,,,,,
37,7, LR, LR,13.4416866,6.526268007,25.04861259,6.016135395,0,1,0,78.92614066,82.75775145,11.60692599,-0.510132612,,,,,,,,,,,
37,8, LR, LR,6.525413409,1.881214192,8.02363165,3.066603757,0,0,0,78.93145161,82.76209677,1.49821824,1.185389565,,,,,,,,,,,
37,9, LR, LR,7.660826622,1.329212964,12.66593813,3.942175134,0,0,0,78.93675989,82.76643991,5.005111506,2.61296217,,,,,,,,,,,
37,10, LR, LR,55.46342398,11.27884096,42.09815592,12.77929773,4,0,0,78.91687657,82.77078086,-13.36526807,1.500456775,,,,,,,,,,,
37,11, LR, LR,39.082962,17.67757712,87.1358983,28.18662553,0,0,0,78.92218585,82.77511962,48.0529363,10.50904841,,,,,,,,,,,
37,12, LR, LR,235.9950185,50.43478422,269.6981646,90.17109118,0,0,0,78.92749245,82.77945619,33.7031461,39.73630696,,,,,,,,,,,
37,13, LR, LR,131.588869,24.10612144,141.8466932,64.60092995,0,0,0,78.93279638,82.78379059,10.25782421,40.49480852,,,,,,,,,,,
37,14, LR, LR,24.17452437,8.148517981,112.3772716,48.19645579,0,0,0,78.93809763,82.7881228,88.20274719,40.04793781,,,,,,,,,,,
37,15, LR, LR,14.01105721,5.179386394,60.66678663,25.0307975,0,0,0,78.94339623,82.79245283,46.65572942,19.8514111,,,,,,,,,,,
37,16, LR, LR,33.36077143,9.692221521,58.29336564,29.49423384,0,0,0,78.94869215,82.79678068,24.9325942,19.80201232,,,,,,,,,,,
37,17, LR, LR,75.2395695,33.24780738,154.2913105,55.32092663,0,0,0,78.95398542,82.80110636,79.05174105,22.07311925,,,,,,,,,,,
37,18, LR, LR,111.5511521,39.92897957,162.6696134,76.39320932,0,0,0,78.95927602,82.80542986,51.11846126,36.46422975,,,,,,,,,,,
37,19, LR, LR,165.0480099,51.4611045,140.580443,56.85832712,3,0,0,78.93943202,82.80975119,-24.4675669,5.397222613,,,,,,,,,,,
37,20, LR, LR,110.0362731,37.3415423,144.8236723,60.35484683,0,0,0,78.94472362,82.81407035,34.78739922,23.01330453,,,,,,,,,,,
37,21, LR, LR,236.7337427,81.32660126,156.6854659,62.86832079,21,7,7,78.92489324,82.79326802,-80.04827676,-18.45828047,,,,,,,,,,,
37,22, LR, LR,56.76169581,22.5559708,121.8971026,53.56178229,0,0,0,78.93018584,82.79758915,65.13540676,31.00581148,,,,,,,,,,,
37,23, LR, LR,102.5334662,42.85754999,136.227587,74.90440351,0,0,0,78.93547577,82.80190811,33.69412078,32.04685352,,,,,,,,,,,
37,24, LR, LR,72.81246523,42.23649344,111.8135431,64.85007262,0,0,0,78.94076305,82.8062249,39.00107791,22.61357918,,,,,,,,,,,
37,25, LR, LR,127.876762,59.21437264,126.0655483,68.36458699,1,0,0,78.92095358,82.81053952,-1.811213682,9.150214351,,,,,,,,,,,
37,26, LR, LR,82.00796067,42.37324147,121.7732343,64.46841682,0,0,0,78.92624185,82.81485198,39.76527362,22.09517535,,,,,,,,,,,
37,27, LR, LR,45.19993985,24.92884277,81.63706731,37.00246853,0,0,0,78.93152746,82.81916228,36.43712747,12.07362576,,,,,,,,,,,
37,28, LR, LR,52.54398483,23.24878577,72.73719665,38.25801949,0,0,0,78.93681043,82.82347041,20.19321182,15.00923372,,,,,,,,,,,
37,29, LR, LR,50.00030102,19.54194401,62.84823667,31.28249734,0,0,0,78.94209075,82.82777639,12.84793565,11.74055332,,,,,,,,,,,
37,30, LR, LR,39.18193315,12.65213317,75.07868363,32.2315585,0,0,0,78.94736842,82.8320802,35.89675048,19.57942533,,,,,,,,,,,
37,31, LR, LR,27.14656683,12.69001914,130.6564122,50.42095727,0,0,0,78.95264345,82.83638186,103.5098453,37.73093813,,,,,,,,,,,
37,32, LR, LR,54.43169453,24.62853486,103.8491734,44.66012074,0,0,0,78.95791583,82.84068136,49.41747887,20.03158588,,,,,,,,,,,
37,33, LR, LR,23.98480559,15.02719491,96.05666126,44.73098505,0,0,0,78.96318557,82.84497871,72.07185567,29.70379013,,,,,,,,,,,
37,34, LR, LR,50.03433287,20.74160226,163.7847994,72.87524758,0,0,0,78.96845268,82.84927391,113.7504666,52.13364532,,,,,,,,,,,
37,35, LR, LR,77.32582505,39.19822193,172.6621297,87.46774173,0,0,0,78.97371715,82.85356696,95.33630467,48.2695198,,,,,,,,,,,
37,36, LR, LR,27.57213735,17.76321193,196.4494846,101.0761605,0,0,0,78.97897898,82.85785786,168.8773472,83.31294853,,,,,,,,,,,
37,37, LR, LR,6.59526085,3.757956822,158.8499387,77.92894768,0,0,0,78.98423818,82.86214661,152.2546779,74.17099086,,,,,,,,,,,
37,38, LR, LR,60.33946036,14.35626039,119.5051123,54.25056152,0,0,0,78.98949475,82.86643322,59.16565198,39.89430114,,,,,,,,,,,
37,39, LR, LR,42.66779002,22.11160903,170.4212885,83.48745688,0,0,0,78.99474869,82.87071768,127.7534985,61.37584785,,,,,,,,,,,
37,40, LR, LR,119.2991779,53.77512454,196.4663133,88.12177258,0,0,0,79,82.875,77.16713538,34.34664804,,,,,,,,,,,
37,41, LR, LR,203.7320134,76.18874299,178.5073267,85.81434381,1,0,0,78.98025494,82.87928018,-25.2246867,9.625600816,,,,,,,,,,,
37,42, LR, LR,130.0377333,55.35301571,189.5615651,70.11514602,0,0,0,78.98550725,82.88355822,59.52383182,14.76213031,,,,,,,,,,,
37,43, LR, LR,154.5051729,53.28112592,258.7767477,94.51953125,0,0,0,78.99075693,82.88783412,104.2715748,41.23840533,,,,,,,,,,,
37,44, LR, LR,223.2631957,81.7383257,211.0166631,89.19953547,2,0,0,78.97102897,82.89210789,-12.2465326,7.461209776,,,,,,,,,,,
37,45, LR, LR,238.2835391,74.90408072,267.033205,94.77120407,0,0,0,78.97627965,82.89637953,28.74966589,19.86712335,,,,,,,,,,,
37,46, LR, LR,215.1670359,81.8864685,253.2335438,102.6646883,0,0,0,78.98152771,82.90064903,38.06650795,20.77821976,,,,,,,,,,,
37,47, LR, LR,146.7602488,48.09984899,323.8266109,136.533426,0,0,0,78.98677315,82.9049164,177.0663621,88.43357705,,,,,,,,,,,
37,48, LR, LR,375.9660575,111.2585017,434.394383,163.8009044,0,0,0,78.99201597,82.90918164,58.4283255,52.54240269,,,,,,,,,,,
37,49, LR, LR,473.7994136,137.6193304,485.2189384,182.1715376,0,0,0,78.99725617,82.91344475,11.41952482,44.55220727,,,,,,,,,,,
37,50, LR, LR,315.9589445,99.15389887,604.1326116,162.39466,0,0,0,79.00249377,82.91770574,288.173667,63.24076116,,,,,,,,,,,
37,51, LR, LR,867.1865785,256.1259836,593.1812539,196.2132056,22,7,7,78.98279731,82.89703316,-274.0053246,-59.91277793,,,,,,,,,,,
37,52, LR, LR,143.9029465,75.71543474,519.4618729,191.9867527,0,0,0,78.98803589,82.90129611,375.5589264,116.271318,,,,,,,,,,,
37,53, LR, LR,300.8997463,130.8564057,438.8762442,186.0035569,0,0,0,78.99327187,82.90555694,137.9764979,55.1471512,,,,,,,,,,,
37,54, LR, LR,538.6078635,187.7694747,494.2742154,199.842926,1,0,0,78.97359243,82.90981565,-44.3336481,12.07345136,,,,,,,,,,,
37,55, LR, LR,454.4293378,168.0540369,700.753705,284.9754416,0,0,0,78.97882939,82.91407223,246.3243673,116.9214047,,,,,,,,,,,
37,56, LR, LR,1836.195822,570.2064438,826.0895835,284.5547195,24,23,23,78.95916335,82.89342629,-1010.106238,-285.6517243,,,,,,,,,,,
37,57, LR, LR,669.602642,270.0589624,816.2610442,298.8985276,0,0,0,78.96440129,82.89768484,146.6584022,28.83956522,,,,,,,,,,,
37,58, LR, LR,392.4015108,187.7441787,1059.412503,350.7252092,0,0,0,78.96963664,82.90194126,667.0109922,162.9810304,,,,,,,,,,,
37,59, LR, LR,271.7395911,133.3095326,711.9908977,302.8992469,0,0,0,78.97486937,82.90619557,440.2513067,169.5897143,,,,,,,,,,,
37,60, LR, LR,562.2147466,219.2979421,636.4116966,260.0502642,0,0,0,78.9800995,82.91044776,74.19695007,40.75232216,,,,,,,,,,,
37,61, LR, LR,324.1497444,152.4243364,511.6387843,241.9325235,0,0,0,78.98532703,82.91469784,187.4890399,89.50818716,,,,,,,,,,,
37,62, LR, LR,397.07328,151.1347791,704.3094197,272.6264894,0,0,0,78.99055196,82.9189458,307.2361396,121.4917103,,,,,,,,,,,
37,63, LR, LR,543.9825416,188.2373991,561.7394168,203.373227,0,0,0,78.9957743,82.92319165,17.75687526,15.13582787,,,,,,,,,,,
37,64, LR, LR,603.1465408,199.4845913,484.7772684,204.6450893,8,0,0,78.97614314,82.92743539,-118.3692724,5.160497983,,,,,,,,,,,
37,65, LR, LR,353.5687617,116.7020557,421.1406761,202.1776797,0,0,0,78.98136646,82.93167702,67.57191438,85.47562404,,,,,,,,,,,
37,66, LR, LR,272.3012093,131.710451,419.3047295,206.8634315,0,0,0,78.98658718,82.93591654,147.0035202,75.15298052,,,,,,,,,,,
37,67, LR, LR,647.306109,230.4511344,525.3084208,173.9428972,4,2,1,78.96697293,82.91532158,-121.9976882,-56.50823717,,,,,,,,,,,
37,68, LR, LR,695.0959704,289.3022909,559.2262928,197.4867446,2,5,2,78.94736842,82.89473684,-135.8696776,-91.81554633,,,,,,,,,,,
37,69, LR, LR,883.1901532,329.7615438,798.8910406,261.8409065,5,3,3,78.92777364,82.87416232,-84.29911261,-67.92063735,,,,,,,,,,,
37,70, LR, LR,550.0611135,246.6637697,756.0288616,295.1775107,0,0,0,78.93300248,82.87841191,205.9677482,48.51374106,,,,,,,,,,,
37,71, LR, LR,298.9872257,160.693952,655.750801,273.065625,0,0,0,78.93822873,82.88265939,356.7635753,112.371673,,,,,,,,,,,
37,72, LR, LR,275.0429485,154.1538102,566.6052993,218.9683015,0,0,0,78.94345238,82.88690476,291.5623508,64.81449129,,,,,,,,,,,
