Y, X, caps_nmmb01, caps_nmmb02, caps_nmmb03, caps_nmmb04, caps_nmmb05, caps_nmmb_rad, core01_arw, core03_arw, core04_arw, core05_arw, core06_arw, core07_arw, core08_arw, core09_arw, core10_arw, s_phys_rad02_arw, s_phys_rad03_arw, s_phys_rad04_arw, s_phys_rad05_arw, s_phys_rad06_arw, s_phys_rad07_arw, s_phys_rad08_arw, s_phys_rad09_arw, s_phys_rad10_arw, s3m01, s3m02, s3m03, s3m04, s3m05, s3m06, s3m07, s3m08, s3m09, s3m10, s3m11, s3m12, s3m13, s3m14, s3m15, 
27,42,1761.884446,1577.041941,1584.472546,1749.540299,1382.720754,1501.932137,1708.680169,1800.98734,1774.420451,1331.308529,1284.761738,1465.361185,1848.420587,2127.296876,1332.235929,2049.024759,1514.77164,1680.971608,1576.636045,2027.091694,1765.385166,2210.529554,1758.256936,1337.672956, ,,,,,,,,,,,,,,,
27,43,1473.47379,1831.552277,1428.88741,1614.792012,1646.382454,1611.129207,1044.987869,1602.901015,1485.372522,1841.834267,1123.354716,948.1292064,1342.486669,1260.034215,1293.765019,1454.16749,1440.932269,1380.567889,1088.359967,1866.494768,1368.265908,1329.738948,1241.562456,1312.829587, ,,,,,,,,,,,,,,,
27,44,1907.066636,1645.677244,1891.872143,1934.797515,1794.779703,1553.403659,1272.440239,1832.938762,1160.846667,1526.202623,1326.016119,1241.303864,1430.011495,1357.468992,1412.556047,1658.417999,1410.460689,1752.84662,1348.225853,2352.138114,1491.959261,1520.431124,1438.375539,1238.385643, ,,,,,,,,,,,,,,,
27,45,1663.992762,2000.94708,1955.398947,1942.971447,1802.649284,1985.406053,1250.778842,1779.577753,1353.034197,1588.844807,1342.88661,1381.167208,1376.743357,1458.049301,1432.528394,1563.083629,1506.48126,1526.26492,1299.23871,1817.403151,1588.99102,1434.83375,1368.854022,1335.072926, ,,,,,,,,,,,,,,,
27,46,1705.469189,1636.300754,1750.838914,1907.972376,2213.674396,1922.472713,1546.926324,1502.659357,1130.730625,1556.229742,1327.230213,1327.481341,1152.35722,1831.234133,1459.69574,1505.811451,1465.103473,1612.5185,1375.249795,1837.007712,1684.976418,1153.133846,1760.861587,1544.213547, ,,,,,,,,,,,,,,,
27,47,1077.051131,1701.705232,1702.734324,1711.501999,1611.572077,1545.026175,1310.810235,1368.377618,1129.146163,1273.692344,1056.423752,1404.076275,1240.403503,1889.679806,1246.512381,1262.059428,1260.385898,1279.791719,1019.077317,1266.199633,1298.961377,1257.364524,1384.570903,1402.029386, ,,,,,,,,,,,,,,,
27,48,1536.168243,1313.158963,1279.341054,1260.474972,1433.347433,1446.448571,1244.940909,1216.484342,1154.171391,1141.057755,991.3775059,1176.107097,1440.305237,1914.804903,1272.380661,1283.314241,1378.10759,1323.72436,1137.36146,1578.108631,1419.60084,1577.737529,1332.472926,1204.87279, ,,,,,,,,,,,,,,,
27,49,1540.165321,1214.880865,1015.317425,1129.932403,1297.21893,1125.949131,1179.538469,1462.430199,941.2711696,890.5684997,1019.464222,950.5628508,1432.545113,1865.258348,1241.283011,1254.967075,1261.578416,1270.950156,1178.936446,1190.826364,1100.445152,1175.797827,1200.539173,1048.021935, ,,,,,,,,,,,,,,,
27,50,932.4578827,1023.539676,828.2915088,950.7691004,990.6769363,1026.238403,875.3180721,937.7694027,678.5688794,725.4514522,751.0358402,767.3821164,916.5275707,1195.342668,1031.334354,937.4821301,934.5069393,904.884471,847.997956,911.6993887,857.6216837,985.5903986,999.0721946,798.7755684, ,,,,,,,,,,,,,,,
27,51,1083.383694,1086.137688,911.1043976,1131.365435,880.1104476,887.8587945,750.6529319,609.519421,602.5910197,884.6958757,599.992042,632.1353348,889.3416607,1091.968254,640.9030037,868.5836355,864.9841837,816.2797723,728.8200962,745.0983225,868.102009,1067.222624,846.0404194,700.3303172, ,,,,,,,,,,,,,,,
27,52,1045.379118,1130.4324,1391.570456,984.5106137,810.704473,964.8553499,704.4310515,539.8317458,667.9375891,845.0752393,647.006216,597.4787889,1071.135501,1531.975938,1062.123502,808.0522535,673.400096,678.0845793,845.4783262,661.8650416,844.9062732,1081.55529,852.6858959,995.0633602, ,,,,,,,,,,,,,,,
27,53,979.0787937,1393.255149,1385.371237,1356.250044,1202.840835,1491.258514,1127.329139,927.1168298,889.8197728,862.2228709,1054.163408,867.4329945,1002.789877,1192.269429,1489.169915,1018.341696,1037.808903,972.7874001,1130.845215,863.1252185,1073.30337,1124.762453,1226.263081,1245.802115, ,,,,,,,,,,,,,,,
27,54,1658.194969,1628.062243,1786.200292,1347.926923,1562.958142,1380.793155,1403.903687,1001.030136,1482.929165,1086.291589,1093.954767,1086.022496,1252.725416,1387.000295,1354.138932,1062.073719,1379.646065,1000.471664,1154.209975,1179.801659,1277.745838,1199.218158,1371.248843,1243.354421, ,,,,,,,,,,,,,,,
27,55,2097.366373,1659.424498,2330.161959,1391.797812,1665.377835,1499.865822,1597.201227,1302.628817,1274.825804,1205.441404,1452.30597,1157.930125,1210.393628,1558.983271,1370.542277,1317.69598,1330.834045,1265.78871,1637.756254,1798.192759,1505.823557,1307.147576,1751.812775,1293.525381, ,,,,,,,,,,,,,,,
27,56,1550.977586,1403.482526,1741.356864,1722.622765,1864.042042,1361.234068,1977.53361,1018.09645,1248.159102,1294.854378,1398.010617,1287.705111,1267.387615,1349.543708,1524.850796,1180.91975,1472.322153,1346.310244,1836.827424,1656.55634,1639.187632,1427.211881,1720.756463,1634.429141, ,,,,,,,,,,,,,,,
27,57,1498.529999,1225.292018,1618.771584,1521.482026,1876.738355,1469.766454,1529.306795,1742.815675,1633.972831,1245.393481,1407.496086,1448.155868,1374.535177,1811.001722,1225.27002,1890.701081,1651.184302,1521.029818,1394.724593,2013.6348,1462.519182,1361.536714,1546.578221,1288.096639, ,,,,,,,,,,,,,,,
27,58,1193.75164,1869.597982,1549.023685,1605.266678,2030.86068,1275.844076,1560.290349,1259.603351,1281.502351,1171.390866,1492.944741,1659.749253,1380.996053,1696.794782,1099.883805,1282.24547,1677.490387,1374.38187,1455.971282,1672.770779,1366.136871,1493.562761,1742.652512,1035.817358, ,,,,,,,,,,,,,,,
27,59,1591.867986,1614.424494,1261.098583,1977.464768,1623.536727,1022.667736,1204.788153,1571.103782,1113.613367,1241.930156,1866.309617,1012.221069,1291.163697,1423.10626,1125.561398,1175.604647,1091.073914,1235.086697,1830.421795,1354.022156,968.4983807,1381.741744,1407.350077,1079.200074, ,,,,,,,,,,,,,,,
27,60,1891.052249,1292.993718,1416.114566,1639.834755,1459.141129,1357.095369,1329.583664,1048.656132,935.0071171,1143.815487,1952.185588,691.333347,1413.411386,1192.039419,1168.537106,1349.575024,895.1165579,916.3021146,1792.261886,1398.859963,824.6171806,2176.940219,1118.647823,1103.069067, ,,,,,,,,,,,,,,,
27,61,2688.621243,2868.945819,2106.033908,2360.6064,1922.282921,2367.689169,1969.120332,1699.989105,1557.461217,1694.934591,2240.777259,1633.283368,2554.662671,2349.821872,2354.105484,2557.626165,1828.639175,1529.049528,2544.669995,1870.865305,2089.010089,1830.807634,1619.219133,2357.979346, ,,,,,,,,,,,,,,,
27,62,3627.048585,3607.468675,3802.295708,3312.302278,4527.563561,3354.59278,3337.993346,3987.554665,3618.8737,4067.064005,3551.371716,3654.033682,3556.929377,4902.080504,3620.473093,2954.190978,3041.25579,3574.609253,3318.845123,2528.135193,3198.882746,2603.313895,3597.177306,3388.187119, ,,,,,,,,,,,,,,,
27,63,2948.807443,3326.12801,3994.00521,3417.607373,3729.896803,4102.743286,4144.732947,4836.192295,4433.88985,5452.538491,3418.445942,5070.076227,5769.390425,4436.438292,3327.139022,3711.247723,4751.680124,4817.230566,3136.296881,2757.045629,3773.730368,4455.803101,3384.605038,2899.463687, ,,,,,,,,,,,,,,,
27,64,3565.930873,2844.511767,3630.021194,3444.528683,3222.969346,3055.402664,4124.878755,5053.461652,4017.703047,4120.321886,3310.116164,3704.393809,4260.805283,2851.56738,4094.118176,3365.679554,3816.487365,3770.777353,2143.110292,3110.520115,3378.858269,3762.045013,2390.181139,3285.510818, ,,,,,,,,,,,,,,,
27,65,2755.082991,2705.430664,2805.798513,4060.930891,3377.840937,2806.966783,5022.153603,3319.46898,3362.655321,3150.556958,2804.969739,3648.032108,3400.565514,4117.762598,3537.460353,2749.431306,3790.082822,4054.396843,2336.588344,1874.955029,3567.73862,3438.232761,3143.624933,3236.583608, ,,,,,,,,,,,,,,,
27,66,3088.929816,3199.710716,2325.63865,3647.173309,3550.803612,2563.160427,4752.788395,3225.180925,3477.172344,2341.866431,2857.465101,3918.671448,2341.256828,4800.119811,2344.262493,2398.33962,2939.685638,2677.394651,2014.481113,1148.74876,3426.839225,1864.276587,4404.651527,2066.845466, ,,,,,,,,,,,,,,,
28,0,653.2721013,584.3528645,343.5186408,564.721245,270.362465,655.08877,333.3566034,368.9175697,238.2877065,589.9987057,419.623133,240.2971657,102.1089565,317.6935846,60.15858512,294.5787072,351.0956748,632.8804626,447.789753,563.0083177,259.1353935,127.7553159,278.7098712,34.78524329, ,,,,,,,,,,,,,,,
28,1,386.5794695,676.537344,293.8635592,503.901803,342.4312693,496.1519195,438.2673863,437.4605628,324.4494568,659.3101967,430.2879362,510.6465444,185.2261943,477.8582638,218.2259337,337.5407955,342.6309825,631.8680558,283.4012846,354.4143776,624.0049385,134.1436212,466.4171859,216.7247498, ,,,,,,,,,,,,,,,
28,2,306.7087306,390.2964907,393.3494706,222.0148729,358.9156337,212.6803406,316.5481188,298.9250185,141.1081667,745.8949109,261.1040513,382.1936506,165.8055089,182.963392,365.1983805,202.3636049,141.2991274,718.9175414,163.2982054,183.2264979,401.6695739,148.9591965,142.7423532,361.7741421, ,,,,,,,,,,,,,,,
28,3,411.4018525,449.2452589,370.2741316,315.3704984,422.6711239,353.7445337,341.4218781,259.6007862,134.7380153,409.8301127,171.8275298,401.8589339,202.0817783,187.3205584,450.9257524,283.4315496,89.7896112,423.1236124,185.3143365,165.4603777,411.1815546,248.4376769,147.5187581,503.4256376, ,,,,,,,,,,,,,,,
28,4,513.4686552,648.0821268,430.0087731,396.9856093,600.6357133,618.820862,365.5630719,364.134855,234.6637703,423.9699325,351.6744721,477.1244372,469.3061535,326.0581481,439.5002625,371.7026858,253.2643671,470.8441467,261.9848608,249.3089135,541.2369242,575.230934,267.9377913,464.3095735, ,,,,,,,,,,,,,,,
28,5,524.3843807,590.6837238,706.2691503,580.3136833,426.5235884,543.7707033,445.3821541,483.5395199,484.0547302,660.237431,398.6058121,742.9766969,698.6823808,544.4119507,594.4436475,414.4209045,481.1142674,653.8333121,498.3614796,550.0788288,749.2986675,807.7372143,534.933835,525.2132547, ,,,,,,,,,,,,,,,
28,6,685.5973474,459.831896,480.5802326,559.2149434,517.7405005,479.2856276,481.7614407,517.2431785,400.3693148,586.6687292,486.2695908,686.688653,565.4838849,833.6436119,592.6864622,606.5382047,463.1557642,581.897904,466.7459159,596.863567,771.2774396,714.9805286,729.1810878,603.7366976, ,,,,,,,,,,,,,,,
28,7,1039.523126,584.6710203,706.6577086,831.8860832,873.9099484,928.8837801,667.7964102,689.3612463,1001.964906,635.3645607,1011.765897,863.0850365,977.5631013,937.674077,867.4523955,667.2937184,1112.498717,813.6832847,1044.426228,997.0390864,760.031362,941.2563319,908.8035333,860.3818848, ,,,,,,,,,,,,,,,
28,8,568.9181216,719.7757271,779.2932696,631.3450264,678.4011831,635.2543865,727.0142552,763.0245297,642.9132558,643.6773945,715.1203332,530.6359485,748.5624089,826.344514,774.2972331,785.4425173,890.7741511,730.578597,723.6136588,1050.571021,684.5735365,746.4485956,863.6290426,785.3846657, ,,,,,,,,,,,,,,,
28,9,480.4776988,414.7048997,353.3197058,424.3542418,455.2937215,338.6419939,461.9859054,585.9513276,536.973463,411.0381799,484.0007623,522.8571347,493.6442531,530.9655625,550.5174586,468.3620928,641.1811129,490.2818274,493.6923696,521.3225745,529.7046105,602.9568807,553.1646868,523.420419, ,,,,,,,,,,,,,,,
28,10,433.4748285,493.9261078,502.7072891,497.3491218,429.8633251,429.6154741,483.1976821,493.9824791,514.3962721,304.4202722,380.6045705,415.894025,531.1993976,502.2380774,493.7609838,424.0787401,692.0217723,286.3488958,293.369641,405.7033466,448.8983977,539.9467859,564.2991355,450.3107534, ,,,,,,,,,,,,,,,
28,11,355.1143008,346.1843537,627.2905456,280.8080633,291.9130716,334.441951,337.4516632,437.8724389,359.7104335,350.7736687,346.171876,328.7805119,382.3025118,358.190047,467.1683096,338.2925192,412.6227798,373.0000628,540.0163538,320.8633752,368.1494062,574.8632135,339.4644127,408.9369412, ,,,,,,,,,,,,,,,
28,12,720.757891,726.213735,799.4737762,533.8461241,570.9301378,664.7586841,582.2265418,582.7209881,646.8839498,502.5458664,653.6223358,667.6827785,617.7081096,560.6183815,764.0663693,644.428138,738.1818656,614.8656708,747.47924,747.1009949,651.2224146,690.1557369,574.7206738,683.0272079, ,,,,,,,,,,,,,,,
28,13,595.1257509,517.3589354,613.2124476,661.0478178,416.4348952,477.8649875,626.6672639,653.49857,514.4573506,604.5508171,421.9695556,599.8544207,542.0912285,614.609196,532.1294032,738.4297798,539.6488233,690.1492834,472.4039874,670.7910427,598.9286732,631.4655191,715.3046688,484.8071266, ,,,,,,,,,,,,,,,
28,14,748.86953,513.8651366,665.7453519,621.0790899,559.486391,648.3095968,885.6827689,778.7551756,722.922698,746.7883419,557.0991311,667.3878346,733.9872735,673.2754003,860.5029779,952.9751451,716.1450843,1094.217285,602.7047238,994.4360652,577.3849278,811.4087352,802.9427233,719.9764987, ,,,,,,,,,,,,,,,
28,15,699.2572652,692.9124939,623.0924152,827.4948827,611.7975713,692.7449852,800.9863919,657.2293968,494.0937515,672.7642671,624.2954215,589.2506578,621.08174,1023.323598,891.7906399,805.1082467,703.772637,1029.534927,699.0640948,935.986434,757.2401468,800.5337719,1053.480264,883.210219, ,,,,,,,,,,,,,,,
28,16,398.8891393,506.5494816,498.7071588,530.2698474,443.220056,465.8749066,482.0762914,503.4913414,481.1105126,455.6753793,600.9606537,487.5905109,451.9761056,587.0241015,630.5736446,563.1292591,547.1012818,488.15248,597.5935323,499.2183891,562.1590575,478.0877519,523.4681184,591.0939012, ,,,,,,,,,,,,,,,
28,17,543.092806,635.1868072,523.109914,856.122592,591.9400917,540.4992754,633.9212553,637.0289472,437.1454263,585.9809341,623.7906321,491.7280281,553.3041978,698.8832362,702.874781,653.0417182,584.110422,608.6223535,628.1351472,616.6713657,575.8925795,621.3291233,702.7596121,721.0302211, ,,,,,,,,,,,,,,,
28,18,461.0925493,573.1276763,490.3485748,599.4936966,577.3778659,483.8596844,828.4994617,597.0498561,712.7996352,602.8285615,866.4905223,667.471116,582.4272126,713.3574743,840.4095691,753.6571689,780.7033069,632.2565269,835.3575244,638.5117528,927.0211952,667.434924,680.3443698,795.2640514, ,,,,,,,,,,,,,,,
28,19,800.69041,977.2418941,1195.904121,838.1547666,813.359487,1277.299357,1436.535616,1543.698468,1156.033494,941.6966749,1120.003782,902.0338796,1299.904713,1379.768317,1446.020681,1262.872114,1317.947105,1046.258006,1490.642117,1406.044966,1054.315669,1493.935545,1171.985014,1439.899997, ,,,,,,,,,,,,,,,
28,20,1301.622099,1311.098444,912.1007475,1066.640806,1459.05939,991.2154567,882.0027047,839.1689181,1083.359397,946.4969494,1175.284676,1150.787086,755.7408634,902.0404221,1044.646453,843.9420161,1048.30299,951.278583,1343.871069,920.8214727,1213.822228,924.5293145,1019.822454,1010.575215, ,,,,,,,,,,,,,,,
28,21,724.9729991,721.3993494,861.152529,895.9825701,984.4996081,852.5307424,929.0671914,933.3183716,897.6342327,719.4743873,873.7466706,854.0666641,774.9333492,805.1566087,1110.845201,1057.39982,1080.794417,851.3147026,905.4658822,760.7326994,828.4444302,984.8871904,973.1729548,966.547303, ,,,,,,,,,,,,,,,
28,22,1015.549727,858.07337,946.6740127,1017.78616,1072.963075,944.2678434,1089.871807,904.1188841,1142.811213,1049.895841,970.2396556,906.1757414,881.2648752,859.4205289,1059.085712,1066.096806,1251.762433,1047.393145,834.3550585,1438.669872,899.567772,1063.929113,1017.350029,1244.204306, ,,,,,,,,,,,,,,,
28,23,981.012776,647.0963547,982.7732838,884.1570434,898.5439179,898.1344283,1177.366429,1171.932203,1079.81768,1157.537298,786.0782934,784.3923879,1038.196002,1312.352038,1063.02844,1088.550699,1308.231422,1321.609809,729.1330293,1300.558803,881.4049391,1377.407434,1344.668343,1197.897841, ,,,,,,,,,,,,,,,
28,24,836.4397486,727.4906245,1325.334675,1478.924072,1220.811246,933.2769247,1357.873036,1078.066239,1098.435313,1649.849486,1170.104953,994.2128474,1397.023951,1239.748753,1121.308123,1421.041621,1533.395908,1914.427355,1208.394502,1274.004498,1131.595733,1569.343529,1549.90219,1091.985272, ,,,,,,,,,,,,,,,
28,25,1764.368723,1320.983605,1282.006471,1501.278099,1507.990727,1905.183371,1473.773454,1327.322776,1298.594388,1149.207068,1217.483998,1153.402916,1149.229848,1575.663532,1384.829999,1208.646705,1202.83891,1345.347364,1108.109011,1508.336161,1302.476291,1323.059828,1638.452929,1297.850993, ,,,,,,,,,,,,,,,
28,26,928.1682079,879.474786,1013.567955,824.9222398,799.0635961,763.9381581,913.7014605,888.2435738,890.5532099,1225.663709,1174.043319,716.5042158,1271.895943,1754.138942,940.9758957,1112.349685,1199.120669,1051.175288,1539.172171,918.2111491,876.2106197,1413.958206,923.0883526,1038.332246, ,,,,,,,,,,,,,,,
28,27,922.6414074,1048.254268,845.4632743,650.8279921,579.9829458,712.3572138,735.5779517,803.7391657,564.8466769,1042.996583,1462.867965,557.3065302,1174.437542,1103.569686,767.8107171,682.2849548,1163.381721,878.6514984,1924.210661,1107.558166,863.4524321,1288.01185,1036.788269,773.8398116, ,,,,,,,,,,,,,,,
28,28,1072.243024,1368.621631,957.9451266,734.2523052,825.2468949,690.0721065,755.2590048,1215.113996,809.5442469,472.5514368,1964.877283,744.248452,953.4218115,675.0595447,1414.171623,1099.305755,928.9858377,652.8995158,2134.504396,1016.197787,849.1360315,1027.655734,665.2299869,1365.630502, ,,,,,,,,,,,,,,,
28,29,1733.961269,1724.310947,1161.872117,1568.748445,1320.483271,912.0920413,1343.543899,1555.659223,1211.231652,1217.168035,1811.583006,1109.801156,1523.740294,1595.29082,1720.331087,1638.267234,1034.863896,1241.844435,990.7437698,1523.72194,1104.79482,1498.668282,1345.795067,2037.282332, ,,,,,,,,,,,,,,,
28,30,2234.695841,1902.894293,1722.83938,2012.613413,2178.856007,1598.311078,1509.951952,1861.682232,1316.130061,1353.183083,1715.32611,1346.177371,1278.213673,1458.711868,2056.327367,1701.643549,1974.218755,1390.499386,1476.371679,1289.988302,1696.382683,1171.274554,1183.295245,1571.349765, ,,,,,,,,,,,,,,,
28,31,3107.699471,3104.620388,2860.938703,3237.145196,2290.863787,2725.697584,2621.651139,2798.943474,2903.607687,2597.37459,2184.676904,3208.274526,2204.105876,3153.327084,2873.902292,2891.142281,3249.103015,3259.712973,2733.06982,2750.903963,2741.235609,2583.315699,2559.367611,2794.448067, ,,,,,,,,,,,,,,,
28,32,2026.001497,2571.563504,1815.757833,2798.573627,2593.381968,1672.440063,2006.650042,1810.112902,1722.14025,2901.516328,1571.046651,1722.991633,1796.522991,2122.997637,2501.766132,1921.280377,1882.796502,2633.637387,1728.794742,1808.160811,1650.537179,2071.347271,1699.5757,2435.723575, ,,,,,,,,,,,,,,,
28,33,2870.340194,2792.267344,2544.019897,2198.796262,2876.392852,2538.848898,2292.325515,2153.780422,2074.267849,2615.684656,1956.90955,2268.368055,2146.47494,2065.931863,2586.51458,2301.108834,2260.67905,2723.512096,2341.077906,2310.372315,2387.91848,2208.745234,2443.308838,2365.235638, ,,,,,,,,,,,,,,,
28,34,2113.310688,2132.730418,1935.437692,1714.544583,2082.257558,2269.571965,2697.174092,1754.026572,2179.148099,1847.50185,2589.570466,2411.032952,2012.363818,1840.518718,2654.910531,1821.114929,2422.066556,1948.214503,2282.62106,2388.8477,3221.219011,2167.710384,2085.226255,2788.831282, ,,,,,,,,,,,,,,,
28,35,1844.314173,1900.927761,1579.680136,1906.386739,1791.209484,2314.397027,2223.349037,1532.981352,2611.295956,2207.910895,1984.248327,1607.756147,2492.256075,2944.193736,3081.737597,1746.44937,2437.994492,2794.791596,1839.963891,2269.218883,1934.417863,1752.164883,1806.858504,2930.209234, ,,,,,,,,,,,,,,,
28,36,1423.311697,1319.519541,1372.878344,1452.336999,1896.545367,1382.980524,2089.567346,1385.383136,2184.303632,2552.875957,1223.203685,1483.439096,2600.065054,1749.740664,2456.220186,1841.831938,2668.858562,1881.585271,1338.662978,1706.425183,1711.414648,2450.460818,1840.32088,2386.805532, ,,,,,,,,,,,,,,,
28,37,807.4774423,1106.430493,1145.038864,1739.188776,1572.975132,1035.112772,1518.059432,1268.617407,1402.720672,1352.512833,1434.700805,1390.994377,1348.041422,1311.884674,1553.803344,1665.505626,1384.584446,1302.582051,1061.617464,1001.011488,1354.737605,1653.445487,1183.437443,1446.294294, ,,,,,,,,,,,,,,,
28,38,1316.472821,1745.419147,1307.813575,2512.222366,1853.489046,1392.475341,1443.844803,1189.425643,1167.153107,1247.108974,939.965536,1392.618604,1498.828814,1233.263928,1699.599046,1342.009037,1613.029395,1369.588292,1122.472628,1262.397601,1339.987517,1700.936987,1156.104955,1453.70511, ,,,,,,,,,,,,,,,
28,39,1878.637994,1569.091199,1554.645602,1488.614731,1810.669807,1631.380443,1418.744685,1452.768579,1200.127836,1381.673322,1211.155495,1360.209804,1565.818494,1522.670133,2481.394523,1688.843335,1354.371185,1514.85682,1421.791776,2023.355199,1523.815359,1666.106786,1586.440901,1751.071157, ,,,,,,,,,,,,,,,
28,40,2109.468265,1324.983206,1678.549175,1516.741771,1735.563117,1148.719648,1108.900625,1125.864685,1201.604932,1179.262286,1445.923644,1787.183855,1335.532215,1188.146296,1732.734053,1325.526789,1765.89636,2008.516723,1641.662924,2167.733941,1583.685428,1150.469998,1493.396917,1982.348126, ,,,,,,,,,,,,,,,
28,41,1775.359552,1158.965868,1443.49104,1371.891859,1575.236995,2000.313912,1432.867405,2035.477503,1608.794699,1169.090773,1258.048731,1538.621968,1156.468348,1372.839148,1407.874371,1595.571308,1798.855897,1608.25405,1432.747182,1538.95059,1491.484764,1505.349348,1934.139794,1767.824446, ,,,,,,,,,,,,,,,
28,42,1599.328495,1397.187632,1737.358345,1534.104608,1968.801697,1525.992484,1518.734379,1699.496314,1387.952765,1082.346042,1419.958185,941.5025054,1068.083473,1677.48782,1574.085732,1523.370416,1391.595059,1248.216825,1554.426271,1515.596198,1280.388852,1245.969043,1453.636168,1503.813264, ,,,,,,,,,,,,,,,
28,43,1328.649016,1457.87822,1378.251268,1386.387447,1580.241857,1204.990083,1015.521928,1060.593485,1279.134681,1098.051353,1212.827704,1038.639157,979.9352929,1175.697463,1466.295137,1402.118836,1495.226361,1057.857244,1418.544244,1216.061794,1137.60008,1117.357955,1269.858349,1496.72674, ,,,,,,,,,,,,,,,
28,44,1663.038708,1832.91059,1265.527045,1492.404635,1367.79813,1272.122053,1154.300173,960.1495076,997.4794363,1280.074619,1338.840768,900.4242478,821.0477498,1365.149894,1283.550581,1386.640492,1267.165409,1235.53091,1323.430009,1447.090372,1056.273828,962.7564593,1316.949688,1418.823799, ,,,,,,,,,,,,,,,
28,45,1406.376564,1507.891111,1195.071095,1197.559722,1476.467317,1126.398522,1199.655375,1518.831689,1164.993307,1232.557496,1527.543874,1308.254581,1330.496278,1531.235376,1597.828944,1081.268726,1496.491954,1318.798016,1398.192564,1469.124986,1276.573303,1423.04477,1365.183369,1397.44058, ,,,,,,,,,,,,,,,
28,46,1377.077302,1515.670666,1576.265169,1475.586211,1689.421984,1360.898997,1215.902252,1438.335775,1283.703584,1153.040759,1319.062896,1443.498153,1379.36719,1570.429347,1453.944666,1225.549152,1488.748244,1363.697097,1375.800131,1408.562076,1394.386799,1323.691747,1432.869682,1451.526483, ,,,,,,,,,,,,,,,
28,47,1500.822866,1162.051964,1142.551427,1168.858567,1872.556495,979.3985048,1117.800763,1325.209389,963.0071811,1259.826844,1300.924035,1283.372203,1449.330637,1238.03744,1166.180284,1227.665116,1254.747307,1410.342685,1024.176531,924.5458836,1192.541578,1103.168996,1023.859935,1220.665844, ,,,,,,,,,,,,,,,
28,48,1253.012712,1178.333837,1711.723534,1130.149522,1406.453493,1127.995981,1069.933503,1217.009785,1338.978817,1305.483447,1126.333235,1043.162109,1079.154386,1098.033151,1295.895591,1441.218359,1268.040477,1403.230414,1176.411288,1331.554623,1160.590474,1125.136757,1189.829934,1335.985535, ,,,,,,,,,,,,,,,
28,49,1299.741811,850.1864115,1186.314473,898.7384623,1004.036335,1080.166713,820.9843647,1121.34502,746.1817639,1038.294823,1067.346603,827.4487084,1398.175546,776.0452398,1260.183078,980.1655722,952.2087961,938.0935375,1277.758656,1254.910691,941.6917118,1094.015029,769.4173474,1324.560338, ,,,,,,,,,,,,,,,
28,50,1144.496159,833.5831987,740.7975854,1031.514097,887.576717,655.7948248,651.4138814,661.4314443,547.7935962,989.5973102,696.7669583,762.9103001,1157.444206,608.2926256,643.1946363,646.8406132,696.8986655,695.4481848,994.3187533,602.4801638,941.9976942,1287.723304,653.7584269,701.6957576, ,,,,,,,,,,,,,,,
28,51,726.0864641,882.1005524,715.0930387,1125.012922,768.6128785,850.1730789,898.2023815,619.9663278,603.6363765,1043.643396,727.2349738,655.8396096,1319.290956,682.501611,687.5150759,753.0102339,928.1261071,951.5183656,820.5987604,680.1372411,766.9839509,1132.846226,769.8553521,777.2456029, ,,,,,,,,,,,,,,,
28,52,801.9851931,759.1254617,843.9201111,928.5636301,752.3913462,941.8967513,968.6457745,727.3284543,708.9286259,968.0447367,778.5609828,782.0498922,1182.075581,1049.152612,916.3176548,753.4035746,784.074789,867.3993614,810.7926021,749.2820537,854.5254245,1172.57418,895.258099,918.196107, ,,,,,,,,,,,,,,,
28,53,980.7044823,975.1683545,950.2658506,839.0223315,889.8552596,1034.465464,1225.263328,856.3881439,741.5391878,954.7560725,732.8678462,882.5455877,913.5119914,955.5414322,1227.507761,840.8142495,1071.749224,951.2452757,763.8553598,952.9352916,1079.634753,1093.569011,1019.469059,919.0200706, ,,,,,,,,,,,,,,,
28,54,864.3429144,1247.732718,1169.784104,859.8731853,1246.589873,1040.040384,1071.182047,730.5212751,853.316389,866.550282,728.8521763,1120.449982,901.7407777,1151.045592,1218.56044,845.5422533,926.5886421,945.907677,967.166339,1007.830781,1216.765946,1015.920042,909.1250309,1149.183719, ,,,,,,,,,,,,,,,
28,55,981.7698305,1359.115036,1015.950748,849.1094056,1484.914246,1025.235792,944.9279587,743.7773556,1098.615064,946.0262933,1014.668692,1178.902943,924.5278579,971.9253411,1319.025027,1155.289467,1164.611252,799.9608055,1140.358072,1044.457322,1209.23196,950.5284227,933.1194081,1263.225923, ,,,,,,,,,,,,,,,
28,56,1450.711363,1137.192793,1453.488193,1408.703224,1479.379165,1256.901113,1265.55667,1218.735832,1096.432363,1215.52395,1536.978908,1102.985297,1321.999555,1192.631654,1194.438294,1246.070504,1236.525741,1295.97873,1952.417243,1182.488635,1115.374143,1405.4302,1502.135613,1362.12957, ,,,,,,,,,,,,,,,
28,57,1317.85322,1157.505627,1337.14633,1388.498707,1316.149122,1357.195489,1271.409818,1449.272737,1160.053417,1348.74984,1298.687172,1311.964069,1124.276175,1169.704307,1203.581714,1718.427699,1390.319325,1288.427106,1915.948796,1458.398796,1485.447469,1224.530434,1351.834444,1375.477118, ,,,,,,,,,,,,,,,
