New Model,PolyR
501.5558761,1148.410293
675.9702158,1087.917926
841.1084095,1421.914428
599.283643,1218.300013
858.1180956,1496.709476
871.0408966,1291.515052
794.6859336,1235.59919
777.9444302,1312.579027
776.4796573,1153.270084
661.6468336,1133.492222
535.5969852,853.450997
437.1391945,604.9917734
529.3740198,630.3710883
543.3945972,732.0780432
490.532115,946.8775699
539.9331242,577.8684438
387.9227667,575.8296788
302.5789377,344.5353949
199.179025,203.6948942
46.37936928,141.5833854
11.46258715,68.16351977
0,0.551825901
0.146049857,0.159301536
53.04438373,58.99642275
38.47975724,47.92161728
102.2481181,184.2099716
148.4882888,293.7228888
236.9515073,354.6447983
247.5470451,577.9707506
173.2704235,333.106777
88.59764951,112.4924112
47.8403663,84.96681194
87.54440491,105.098859
93.72090945,104.5039869
4.687910064,16.10657625
35.80564166,35.15802859
91.54188561,129.9855431
275.6976423,388.6309747
357.0054029,458.1862632
102.8938838,122.2077605
128.7887983,120.7839326
245.5817009,268.8526034
246.7693363,225.123963
135.5273377,162.7738442
247.3919013,325.0863711
324.3786583,541.8026643
589.6006503,775.7354332
234.6874682,304.5385683
518.8995319,751.3271999
213.067651,469.4768838
516.0833423,651.9690953
766.8392639,1349.742023
901.9184953,1335.111776
968.5278148,1315.653073
1800.744427,2699.321711
1926.159078,3105.94359
1359.15376,2437.612967
984.8510496,1545.323704
602.995719,902.4834359
654.2711201,911.620104
845.5607918,998.5044981
699.4763363,916.9000257
586.5335886,921.6386545
566.3296137,1260.24973
642.8723444,1201.324761
703.4504238,1051.032837
675.1363716,1109.205123
613.9836773,879.2195877
548.9509454,856.2949192
597.2700612,922.0131313
730.7874603,1048.364023
672.8862128,957.6737552
541.6175235,806.9277374
480.2098714,712.0832182
427.4642618,601.8615576
502.8307859,612.8284515
310.0011853,473.36695
302.1352077,617.7159115
374.8182451,629.6607341
303.7243316,531.9225761
320.2276108,353.2035099
153.9124409,153.2177421
44.6693822,73.66855798
90.25179883,90.22268939
43.10447429,43.63044606
0,0.075309733
0.011212449,0.02542744
41.16319628,52.50712391
75.16995096,89.16247572
120.5853285,162.7185361
171.4959323,322.8078549
179.0360024,306.2904724
331.5893012,841.9387869
185.6115674,381.446341
87.7022645,100.151475
96.76550222,134.2079752
188.1928487,250.5531846
271.4544219,352.8152305
99.3374115,131.7557121
90.72273092,107.1679565
120.0194078,173.2372649
101.3129454,203.9660049
285.0830477,372.6077872
216.0686086,232.2918279
89.61070183,87.61926107
47.73937165,46.81918072
55.82056438,58.59082731
44.47259021,45.57100732
288.8629908,450.6760584
570.6579692,843.7471952
738.8663624,1248.373725
533.4800316,759.4145971
333.2874499,474.4462269
318.7027385,741.3994324
560.5923596,742.3608569
590.1511822,1031.163548
781.5853939,1716.900356
1010.467605,1435.248612
1758.572398,2542.260186
1561.752551,2506.767721
1567.858779,2250.147727
889.1481245,1444.772898
514.1399176,756.0942008
594.5303104,972.9068603
619.8485887,1400.904883
790.9556949,1085.735983
472.6199247,766.4150556
562.6749434,886.4080604
558.5082995,935.4171606
455.0172716,788.9769208
460.1731445,765.7305783
777.7687298,1035.488718
591.9046328,1065.805621
744.8065003,1348.304017
564.0543305,1024.234822
410.5738793,805.7710885
264.9141455,651.4359802
284.097386,518.9046601
349.5875196,483.0027509
582.4653852,692.9746741
225.7673552,642.1000642
104.2848051,613.2093422
196.7217787,625.6478165
269.2046946,332.166891
116.7979991,294.5473385
103.4241997,220.5974202
228.6818914,299.5548192
194.7916112,191.7289408
73.29838811,73.62164952
1.314555625,1.332875147
11.73782011,19.49234484
53.29223224,89.93058886
86.42677328,138.5105067
98.64087429,200.8032302
171.2341751,331.928809
153.1145409,492.200141
541.7415951,906.6814359
186.7231838,264.7448695
142.4788932,152.484711
103.4226628,228.0819493
149.5774245,225.8180161
254.0411565,461.6347481
249.9116721,416.1549098
91.63702502,134.7927087
132.8182912,299.9090643
138.98946,243.5743194
178.3069127,230.7473623
168.0561103,240.3351212
105.5330383,140.4852225
147.2302817,146.0978829
231.1465753,285.5413409
331.9960374,354.8752516
126.6309467,294.127774
250.0639821,442.6709197
370.7713816,689.7915198
422.8130117,712.1755499
505.5874986,658.0901479
442.743005,674.2252624
596.3425768,780.8321407
939.6465256,1283.563707
1412.369672,1938.276051
512.155499,1064.997602
1074.370627,1819.171861
932.9874502,1700.05842
697.6919763,1641.474256
964.964733,1453.966859
490.1577465,691.1251182
605.4741333,1010.748657
623.3766763,1119.704887
695.7521337,941.208147
567.0162722,757.5682428
455.031603,1045.64468
471.6782392,1181.783956
439.6931499,790.6350628
592.6036467,1110.992112
725.4608704,1183.088561
601.3301155,1054.888732
568.9103077,1500.467694
386.7741265,1082.548391
376.4382691,727.319692
242.5096264,527.2634284
211.9661168,414.0139432
175.647021,271.2588719
250.6210019,349.5974183
251.7901565,430.291679
236.2657011,313.4677961
363.4786636,585.5210332
249.3001126,600.7392955
509.2288092,1143.260088
283.4675204,717.7017957
100.1684138,440.6201287
50.06754224,101.5600486
26.92739685,27.01205295
5.031602144,6.308273217
0,0.062189724
34.25588706,47.75169192
85.03828569,225.680735
231.2794793,324.2839961
153.2342084,622.8562612
233.9270472,432.2684823
447.6565375,779.3780302
279.4136493,556.5628838
123.7300447,234.0895427
123.5785079,196.7327938
52.38104195,101.2291959
110.9296876,155.902906
219.3347575,436.4494985
237.188395,375.0537805
90.4113064,110.8242485
133.841257,319.8505004
180.1962186,420.7171861
160.7438879,213.353618
184.6842015,263.0936552
100.2012408,190.8713194
147.7307501,162.0311907
419.1720076,646.561005
294.5257337,586.5715595
195.8230031,378.6206071
116.5017006,118.0523998
184.4043372,431.2534319
494.5812475,796.2239743
645.2340786,722.7948872
721.9489393,882.2470932
824.7001107,1003.630496
1031.39959,1227.902955
1133.391847,1456.138796
538.4865101,943.8588938
462.714817,1171.427835
527.2128536,1156.389843
735.0482465,1162.439075
872.1095784,1182.025987
570.681147,783.3080743
403.3654138,602.1315665
404.62835,773.3724008
577.0887803,839.1285908
471.0361759,782.0041959
494.0130668,594.2829691
402.38589,910.5821306
522.4487465,1064.60604
664.6818438,1347.888324
793.1678506,1257.063559
573.6070114,1264.785314
427.6994632,1117.794703
256.8181896,1262.350264
202.312042,887.6266499
231.9504006,490.449593
330.3576757,570.1717649
295.1740519,403.7216069
261.9695232,442.1505988
266.2818283,488.1087488
210.8300407,511.1771993
222.1039647,404.3451165
162.5599958,226.2076017
124.6870992,358.1158019
159.6471793,512.2835333
383.3078886,702.0002907
181.3042955,253.9337689
45.19856736,55.20082976
49.20407768,49.74237959
0.376924195,0.419825888
33.72317174,81.58096592
173.1758454,312.0600095
285.3323779,604.9547948
610.9512677,924.4410631
271.7744425,568.7186169
325.9028699,712.9782289
93.47566681,225.2921151
29.02890736,163.6894743
43.41764554,99.73701771
12.21685795,45.68192786
92.92008763,117.4004497
152.7400727,245.1111716
146.4101987,290.9326029
66.91684258,122.3017819
139.7437618,165.6014647
188.9865847,588.4240399
377.9909524,530.8315477
181.5330921,254.6685494
125.3608193,179.8148943
143.0735687,135.5439388
457.2693195,840.3178945
439.495211,792.2495889
353.0460854,588.47497
54.6111559,72.45317571
95.24764612,159.3135846
662.9155628,724.67837
846.6580061,1041.138736
992.0932746,1165.850955
448.0710477,532.4326544
426.4531386,502.2538486
459.6145641,599.1054956
324.6359106,529.701049
471.6528529,764.8347717
378.0294437,753.0768103
499.2075374,842.7078012
670.5520538,925.8189543
527.0927844,746.7875979
323.7379152,606.1880985
269.853389,518.8646883
251.7333301,339.5599907
434.865944,595.4807598
312.3918224,321.8899174
270.0562511,460.2818198
515.8288034,694.125593
635.5581859,1233.333815
609.1934914,1161.488732
226.7673381,1008.976187
668.3663702,1215.535674
394.0916668,1028.978389
249.1232931,1044.922643
298.6191231,605.1739287
226.5430384,391.6116568
318.6734079,436.6370579
202.5206795,300.619485
195.7117833,343.4329989
213.1188907,432.5462674
335.0331348,557.7556608
293.0843264,605.9553445
277.9475277,560.2095156
300.9725385,559.3851057
189.2451297,386.350681
122.2760589,232.2602074
40.69304763,41.82474316
27.51209713,33.9915234
1.217204808,1.217204808
49.88293573,85.33005731
101.9692724,253.3557406
273.220317,466.733324
368.3283875,699.6965888
197.4093649,584.2237214
152.370215,368.8393758
111.8731082,280.8352328
51.84779755,238.3591478
13.95844807,86.53949997
0.239610729,4.079158156
8.329559787,8.637177304
63.34926629,75.88394397
123.5461104,282.3120705
99.7574133,143.0463468
117.8089424,169.9437459
178.1141988,247.5947203
195.0187898,253.3955268
279.6109416,394.3506536
133.4717105,221.3526502
80.71016086,142.8041172
191.5324581,314.663152
278.3796539,397.2695338
151.0963114,228.1326953
29.47122726,36.74837183
30.41648281,57.17963892
230.2509125,321.9391609
452.3196919,629.72727
541.2449209,728.145477
389.6489497,393.3187622
320.6843428,441.6545235
267.3811049,505.1445973
291.3313772,387.5358182
299.4210392,378.2241052
389.6393062,596.2366758
401.0588008,822.2026624
431.9427554,1039.374575
552.9377673,863.3261528
438.3988293,485.3241434
221.8577601,329.8160407
181.5403429,264.6144965
204.2449949,400.2298901
250.2811133,385.2992883
206.9963443,281.3267237
436.5901808,525.9655937
368.76375,764.5665806
347.256844,840.8693358
422.527391,1164.792924
436.0141239,1160.29533
294.9475198,830.7877574
180.721385,789.6520239
329.1447279,825.6059877
301.3375284,567.7441328
299.5475257,461.248287
161.2475661,377.3342577
156.3249612,334.8748858
190.4840104,484.1212037
171.5407348,473.179326
236.8613101,422.1578966
323.6449912,580.596014
338.212759,658.4177286
195.2105221,502.4522027
196.1366982,489.1639414
92.60078742,248.0979165
3.972864413,8.903183552
0.02080866,0.020810831
10.51738736,20.84898562
49.65993871,101.5747039
96.57051576,249.7677329
211.3286635,404.3413181
237.7717271,481.4041461
196.6097926,356.338842
193.873812,271.2508238
127.3231788,192.715747
46.17998107,66.97307159
0.270454514,13.85969351
19.0222725,101.3154066
45.01862306,89.74220172
82.46989187,108.5527293
66.61149695,120.621985
126.0227349,158.1122351
107.1614884,155.1925467
174.8988813,298.4271699
220.1115031,312.5901573
117.383096,155.6704787
23.06043356,24.01552777
76.14802067,91.36373616
234.6188523,322.6033149
132.9558201,194.3025182
20.2942273,30.6213082
23.94100609,27.21212856
149.6727163,202.1150055
252.5224145,396.9719251
422.6502013,463.2776633
188.2384024,294.5508609
468.9772266,723.5796674
449.38875,832.9094774
289.236011,537.9975159
281.2111275,487.8917759
264.2023654,295.2362808
893.3111659,1059.939989
585.4180243,926.4752246
486.7680362,746.4927592
334.7705065,527.4157874
161.9962205,379.6570618
156.338697,352.4900942
181.2581679,290.0931055
396.3714874,709.9960127
329.8341097,711.195333
267.022466,420.2321694
295.0004884,649.5550462
377.7217817,706.0585886
460.8566975,885.9787816
333.9304714,791.2836158
201.7567798,524.4504921
342.8260278,626.6431465
521.2645025,1106.348771
465.963096,995.3041124
339.8149521,796.1186977
326.4188578,586.0946243
220.290925,451.5142368
199.2120044,436.6950404
246.0396233,711.0968846
190.9665997,586.3284598
141.6839254,505.5817053
184.3915576,498.3764957
373.1134567,430.4664026
299.6131489,634.1249188
105.4169673,253.1325853
6.821129494,14.48906199
0.055486942,0.155519333
8.721180264,14.81185128
39.28824501,46.18132205
50.82047066,76.28127123
102.0629157,151.625729
185.007884,290.8471581
213.5482429,270.9021528
108.8121233,110.4067514
40.46962045,42.53810873
0.735284889,5.941498792
52.19016614,94.11308495
97.12860136,137.7866979
74.95564068,105.1149709
83.72019565,100.8995608
12.6917113,17.71413407
23.15032785,38.94900222
71.15792649,116.6807571
270.2129529,307.9947799
17.87171371,22.86960881
160.4322977,169.5209614
447.9642967,567.2866919
457.025511,655.2349836
205.5151879,368.2777439
104.1319373,164.0546833
6.514872932,8.091591801
134.4728496,167.8065973
186.1583323,243.4892531
196.6690173,268.2199412
140.4044544,361.2773004
415.363785,761.9960569
375.5143007,733.5421508
318.6721536,555.4606205
108.0664054,508.2928799
106.223002,333.5690722
455.075805,712.3654484
329.042611,630.5736203
263.6788259,424.132641
252.693016,363.0305645
201.6283972,417.9906299
129.5863883,147.4762157
165.5463629,159.2044892
184.4660436,225.0185668
174.4862353,420.6060602
263.6586995,666.3017291
251.7753644,538.6273191
163.372798,728.2988775
216.242434,732.3250083
289.1967645,812.0265731
294.5314701,699.1495912
231.8128209,424.6062319
317.2810658,717.6124659
411.5546746,683.0884579
385.2471696,654.0324391
265.2968073,659.8803886
202.9786042,501.8884098
231.7286338,490.1342551
266.3035199,634.3405084
202.6271217,626.6415221
198.5046149,476.8884652
166.5759829,533.9939182
247.9165474,455.3910245
250.7555342,286.95316
77.10168677,120.1109059
2.569536065,4.036180555
0,0.0280293
0,0.008778696
0.44450692,0.534153149
1.007805634,1.022464147
34.91168966,34.89343539
95.95567805,171.4284343
226.2768728,275.5206719
203.4474627,214.8854271
95.83356408,103.7125081
8.900963386,12.95188282
62.58343599,93.727206
43.87020963,45.97308184
61.95192257,84.94645815
73.40415707,94.33335878
9.793200436,10.76486959
27.64991249,41.65249494
69.44952759,76.20083625
44.60206454,44.64839571
75.78768896,76.9015469
208.6977834,292.1280991
474.0498631,749.9384826
436.1254415,567.0830347
333.4510769,735.0284394
198.96241,298.2208228
32.72825477,55.15169295
12.92822753,14.54892172
86.93787806,130.2551016
228.6976553,355.4824333
364.0333553,418.7435891
328.3635975,384.4517496
164.9690308,244.389739
99.04179057,310.3758312
212.3640389,316.8000514
176.8772024,237.0866842
65.18663163,204.8152208
83.08155078,123.3247967
74.78506641,191.9170861
197.069017,242.769759
283.8425582,670.9622826
126.1300057,297.0614297
228.608259,219.2852002
285.6914102,545.7586183
322.3839769,545.5090256
254.36856,583.7652867
295.6110336,836.2346524
501.121708,800.0746165
185.3035527,555.1534536
284.3787844,590.6573114
275.0799549,696.7752776
215.4208537,480.0747163
249.5692947,470.312503
320.2468414,554.8219225
540.9707636,854.0927756
277.3276194,514.2610078
348.4641041,574.3698236
300.282726,469.8157967
244.385615,600.0294594
215.1264121,353.5853146
299.267209,494.7103891
282.6033776,557.9816537
303.0545337,661.3785753
221.2824318,524.822992
89.78599928,103.6191777
0,1.252843131
0.12382079,0.812658877
0,0.026149716
0.627207877,0.63425199
150.2749218,150.2814938
129.0152524,239.3769494
304.9377077,567.2639759
339.8060757,489.0048665
208.9227463,261.1807857
54.69865402,52.19201844
265.5208942,428.9189023
120.5128702,149.0592602
52.41762519,86.44189979
22.64277554,57.95342046
190.3127306,188.2592193
143.1280383,181.8773205
141.0593035,253.4098331
90.98776603,122.3828424
210.7335657,250.8547644
238.6662044,285.5718371
218.6550714,309.3351338
174.5144741,328.1667625
246.636679,540.0235872
352.875632,604.0047426
304.3419103,492.6901457
90.41003674,116.4631383
120.8666285,173.8329101
276.503723,402.2368117
183.846314,234.565366
54.85664945,136.8026968
41.04973742,136.8340506
165.4227521,276.9397051
95.3333557,162.7872476
137.8871918,137.8307869
113.2626653,115.2860972
118.7238982,121.970726
75.3177049,175.8824538
237.7208851,380.3195421
303.092915,561.1519945
208.2798373,362.4393819
96.80727159,369.4954286
167.5084958,510.8330077
139.2789162,381.2767542
125.3192031,369.9512255
234.3459034,464.1387156
212.0312387,498.9255332
120.4190685,407.4631415
258.3723872,514.5800695
310.6097751,678.2603014
164.9030205,275.4631283
137.9064726,305.999487
194.5422266,467.8150779
272.9641243,517.7299064
254.7909291,410.3705935
323.089838,407.0573115
339.5945329,477.2278691
250.8010299,451.2438055
220.0329059,297.9068845
257.3604321,420.2867777
221.5068788,759.4241816
223.5956657,500.8758819
317.3016818,401.3186818
84.29160842,93.99137067
0.318785263,0.841217778
19.38087242,20.4813214
101.985947,110.8074848
41.3601178,43.85888347
153.7843366,156.694289
285.791333,406.4966268
506.3903282,944.9590327
500.9418494,619.3576769
209.2401898,260.226117
115.8826974,120.0872266
273.5362376,355.1180005
225.2982259,447.3410743
115.1389885,229.99513
151.026496,226.8486734
225.4460547,256.8413418
118.2902528,270.8359443
125.4925473,366.4498243
148.2852155,236.5580591
265.776804,537.9178482
238.713001,458.1311173
194.93055,305.0489802
177.9045684,298.8630865
150.2722286,398.012513
513.7939189,1255.506861
544.3964372,791.3639167
149.3997771,256.1073712
71.34292658,114.0764714
143.6834132,269.1876741
123.3032312,255.3577054
60.89470243,158.1404219
105.6209639,139.0440302
58.80594072,58.27318299
128.9210111,160.0363939
99.51321571,190.1832244
49.30016438,109.046275
91.63891862,150.6944218
152.3439025,347.1176072
233.9550844,468.4670197
201.9586123,470.9010868
116.5805564,239.7661747
99.9418219,231.2745614
137.8461027,213.9980079
161.1027516,326.3218356
294.1813549,569.5040868
276.3227013,509.4248299
212.1316743,493.4282725
136.7700982,341.991029
176.3251798,453.871402
312.9617171,497.9712694
154.6012468,276.4748792
56.58010393,84.74456626
195.8340318,314.7909597
351.5312082,677.0330855
325.1430283,550.4836353
198.003579,386.6583141
206.0199174,381.4542882
296.8606501,375.6988013
213.3871383,284.7470368
260.6704259,323.6846526
255.3669631,899.2000618
251.4870811,520.6456465
209.4604242,204.3564373
86.2375595,138.0502874
16.66177943,18.12331523
52.22592969,153.525361
0.385469671,2.436606098
7.603159146,7.5297244
32.65587299,33.79328841
86.74574384,88.42250114
244.8144157,336.2823521
591.292199,1045.354576
447.1970992,686.3028374
168.6492253,175.0086748
49.95231997,177.982801
46.94701018,173.3439619
79.47677439,266.2634691
220.4436208,477.7218087
228.4356692,323.6501538
187.1321628,264.4261971
184.4690514,348.115409
154.9380861,357.2235752
279.3546406,422.5792886
424.956968,827.9778932
330.5410287,693.4670554
285.4343677,524.0502531
277.6276959,466.1228426
307.7920134,579.4307258
526.9456619,1257.751156
385.0361343,810.6026886
164.3395863,266.1942502
78.98022404,113.0900333
80.23238223,171.1182397
76.71183875,136.9021437
48.53196192,79.66041484
47.57008507,101.8071549
204.2501028,219.2631337
133.5882294,133.6064988
27.1135189,145.1993209
7.711393449,132.8288854
17.93784099,151.035023
140.0722256,338.6763321
155.8975087,375.0631226
151.236031,261.2179474
124.8227879,268.8870282
180.0903157,262.9690862
103.8338875,156.985938
177.390473,252.426164
170.5332693,451.5559311
206.7739113,315.6516035
247.090516,417.2876334
85.75401248,188.7888527
110.3755645,177.8214355
91.06347378,214.7411631
148.2160332,336.7987251
95.5451237,219.9374331
76.41675216,115.1477563
165.3778362,298.9566054
189.0879544,544.0663665
259.5544037,423.4655116
295.3443835,419.5068177
331.5980758,547.5647257
118.3368235,315.3563862
159.4638517,191.4819305
148.8331031,347.2195287
205.2800195,335.4579714
239.9117943,390.957315
159.9003703,220.6247199
138.6569621,184.1557564
172.0771499,260.2590013
0,0.08580287
0,2.114370512
0.254556084,2.59459198
34.05930424,34.09392966
169.1865104,216.3755077
248.9818098,395.5564773
602.9764436,831.437565
484.177869,608.8378581
254.379802,281.4453714
69.63590182,136.7231891
81.62938941,162.5171631
80.12439251,227.1752413
99.42950216,142.7950471
194.0337003,295.6258043
203.284272,332.8328894
181.1477933,353.5749166
325.1720274,507.7011756
245.4648607,533.9621397
338.8272422,600.4422994
265.2973412,404.988313
390.9302923,519.480618
289.8703486,363.5611991
340.2549615,696.6848428
451.2715964,1294.777
249.2216982,586.8030204
133.8324773,260.7225048
66.59854887,92.89748807
38.58539718,72.35539606
72.99611804,136.0116777
26.9802847,97.1818064
132.1073971,147.5954099
191.2862997,185.1863072
96.10581964,108.9406624
62.03130726,150.8921491
48.8061964,73.44803662
63.73114526,176.136377
112.5768877,251.4644478
147.2140931,146.5697125
207.4098405,207.5818422
354.0197856,507.6023337
177.3297221,406.2386125
186.6816521,311.1352376
72.01256617,128.9643712
79.88522255,129.0860588
216.1973374,319.9666798
132.16918,349.5065663
108.621591,306.7703492
144.8757334,317.928544
141.2758123,264.7147291
223.1754166,385.6987134
187.9399342,307.0969633
91.71584254,216.8066103
116.0482497,124.8700621
60.44680688,76.97573662
286.1363552,389.6827994
510.4971113,715.2315685
238.4266477,331.8857649
185.4914861,319.8801003
205.0559977,324.4743136
161.7808813,200.3039541
331.5102228,599.7709632
305.6150991,693.2011026
173.4308747,507.2306583
187.2357086,280.0036916
128.7692428,152.8442053
0,0.015542432
0,0.239066523
0,10.51622056
16.47548554,22.16543524
84.09492088,229.383114
165.9472129,347.9542802
421.9499713,593.059412
446.5841914,529.2814856
185.3415991,242.9470928
134.6787102,231.3278001
51.77841519,58.55761417
105.8410258,114.3020601
89.31664031,147.9677507
319.0196913,462.8446834
228.5285362,352.3672867
158.2107382,293.5037944
198.1364512,309.8489051
131.6960457,215.6198457
309.8307967,307.8007347
384.8122203,383.0652134
326.1710488,566.351481
522.5841351,663.2065627
183.6926904,352.7588898
201.0618581,392.3775745
179.5964274,359.9409268
199.7543221,242.6085509
68.28732524,158.3900686
33.43218992,66.78182218
128.0129063,335.6337297
67.92871671,99.48878392
179.9488991,241.7483735
117.1364759,140.1561298
92.93914171,137.6331686
90.90240382,132.7911329
50.96279495,58.39359163
80.5702708,168.0667504
43.6265461,161.5259788
50.2095996,111.5645663
186.9086969,214.7121736
239.5507723,239.2284083
120.5096433,325.4333847
68.54566218,143.8921713
5.925144997,19.36623215
22.87372667,42.34436905
331.4152835,332.6614159
351.8121513,567.7093093
94.97990597,282.7300352
512.6408221,593.4720763
173.6703049,487.7778634
230.2879372,453.8998644
143.9311221,295.4268379
209.6289137,309.8494004
193.3142638,214.1945999
94.4349487,93.7708876
29.22874948,36.32819701
220.8006965,440.633193
576.3518607,743.6485665
417.3850797,573.6991841
138.3588093,263.4857295
72.89000988,220.2417397
339.9618506,546.3309285
164.8533656,592.577481
251.6043032,553.3392184
177.11479,278.4613626
77.34503828,254.5145221
0,0.672582752
0,1.881419666
0.014794797,5.925079751
32.48293636,32.98167773
101.9837914,171.8643819
219.3596546,372.2545152
423.4986731,549.7741056
334.2198499,333.7631593
108.7488382,244.5991041
219.8275642,366.078267
183.0367797,272.2271408
42.18610951,46.1693815
198.227387,241.9553167
207.7354661,261.3982218
186.1729123,226.9918367
65.86150465,89.17743626
191.121544,191.2161988
140.5499965,163.2334991
330.8007816,429.0086682
467.5571073,545.2582464
345.0471255,520.186847
734.4340597,1166.601063
349.5700672,491.4362361
129.9650557,227.4934839
209.943871,391.0309767
101.2633911,104.651168
98.03291944,142.0925084
59.2461091,80.20456041
132.1331637,264.8665963
223.704755,240.3156008
418.8211092,421.3870101
201.5992243,361.9952733
186.4861309,310.7430452
161.577555,159.4399174
25.17148861,48.49646978
129.6123876,227.396742
129.1802025,183.8810347
73.66317327,124.0698403
168.5168955,170.5815863
157.4854111,158.3262616
158.4036202,158.3728196
99.98267681,99.94694944
0.701305657,0.973229808
44.33581595,69.77817927
205.29657,291.6596597
232.2740888,420.9553741
463.4827089,547.8372188
389.6992976,379.4235386
185.904501,310.0919444
223.976175,481.4282195
189.6154471,497.9351571
189.2380197,413.2739927
199.5333761,204.1840799
72.91066233,85.96525222
187.1485153,294.8177062
383.3550786,511.9928162
531.5109002,665.4735998
413.7029262,503.190057
285.7125638,403.2675646
166.0463148,280.6911896
190.9473223,408.4891476
162.0766785,347.1393237
284.9234781,516.7379033
186.0897133,251.2914765
65.08328817,98.51369394
0,0.00017708
0,1.334531619
0.125118676,4.91240327
10.17951199,10.28167229
37.56383171,77.28324796
315.8614365,372.6635195
301.7865997,375.8210172
177.2242073,196.184435
150.9732625,144.2856582
139.7274746,190.782333
133.3851965,186.4063532
128.0834891,131.4699332
358.5637318,360.7384048
357.9961157,363.7737866
147.9894272,167.6904891
84.15079451,89.20264838
201.8093383,204.9488808
110.2715124,110.6710535
435.9600299,538.6217981
673.5852091,942.749175
567.6627482,672.6114008
545.8429353,847.0352471
374.1791103,661.0995533
151.2683605,279.0563042
144.9555777,339.448136
111.4435411,412.1297335
161.9511476,207.2302199
212.970514,247.9255802
196.7824569,318.1804201
139.6246118,507.8246032
78.01568996,280.8888851
165.3792379,455.2042754
107.102827,202.0111879
152.91439,149.9988126
36.12016287,45.21736081
99.07258406,260.1966558
103.4910996,241.8759601
81.53717803,111.8219075
56.77359149,56.2443092
24.98416331,25.18558399
13.76508485,21.16975209
6.407973991,10.08301339
7.24202159,10.50947029
42.41649042,74.82236886
271.46127,418.3504547
221.796844,441.2953891
77.85328276,212.883972
70.84444648,124.9578658
159.6961427,258.1532702
185.5801841,401.6535487
128.1330442,274.5637043
94.28769226,134.2981898
13.89217061,14.58757724
43.5022055,81.40117923
168.4953458,236.0761649
463.9471528,528.0438932
436.6728914,509.3706138
384.6039608,536.0280473
314.1711765,520.6342833
299.7012697,638.6387965
226.8959793,416.5218073
149.0116679,304.7321177
231.5053928,344.9980053
133.6994182,162.5267468
0,0.336974642
0.256649701,0.305354586
4.85663875,4.903433298
23.65001353,25.27446948
62.09023586,62.19061996
38.79919724,44.51922305
83.74058853,126.6797534
133.6584729,202.8241744
223.345486,226.3129993
249.6518983,253.1869437
341.0804486,341.2708037
159.2619339,256.7933963
394.2134017,396.0031436
312.1066919,315.7102349
168.2257232,168.4259286
357.3534959,302.3954463
90.27068225,82.62296727
144.1121636,335.362031
258.602473,620.5358295
486.5108598,885.0547012
420.0070527,398.990634
427.2228012,608.0532466
425.7192276,665.8287011
336.8846008,331.7940638
203.2634305,229.0754703
226.0959728,247.9252269
90.58024408,97.56621897
44.34415818,62.75772695
62.16923468,67.29176464
50.34967372,54.73405371
81.40990326,189.5289988
50.30474956,56.56064607
32.05499851,33.40339833
4.122825199,5.396830114
26.81071403,51.08395732
23.14155646,42.68819822
21.18760022,28.21038541
9.400797689,12.17456406
1.346568482,4.359906366
33.99020947,72.40827172
58.43236484,143.7396902
69.5859447,116.3099111
25.53913837,26.3952855
23.69693871,38.95481048
49.47581727,69.28435459
38.3024716,48.78194917
4.485394752,6.383413106
0,0.000464557
55.72655357,65.0334146
214.0447257,287.2342828
683.6113262,750.6078697
804.9853735,936.6131321
776.4112517,1133.570531
692.2266937,1032.071781
651.8761137,1090.94162
622.8249998,900.332517
135.3986228,216.6348282
130.7720259,207.353041
20.28197693,44.58994308
0,0.324816532
0.21339835,0.211477567
29.72525734,33.07088884
8.726898615,8.647109581
19.70332615,27.48820956
124.8259414,144.9100745
158.701141,249.6197631
145.9087025,163.7794584
211.6837432,213.5001732
215.8289349,438.2016297
120.2255216,181.3541405
197.8645627,228.3882536
119.1999859,144.8081433
136.0210912,136.3734993
205.0621775,215.4504608
93.6996517,91.75264197
54.35460614,137.9108392
146.2946281,269.673921
103.5439185,191.7184042
237.4380423,267.7908376
161.9530868,314.640721
382.7060705,641.5890047
541.0041913,603.5444362
128.1750887,170.0848019
60.21807615,93.77318153
49.44441327,53.72733789
0.933948325,8.377562131
0.515093617,0.758990034
0.153665,3.372285915
0.150165861,2.488789409
1.275657414,2.070813334
0,0.106996021
0,1.499457603
0.20077432,0.500944133
4.852942884,6.033704059
74.18169069,80.88794052
334.0793663,498.8510041
438.4492365,653.3168791
834.6827986,1112.262424
901.475251,1460.50065
573.2280321,871.0149046
329.0335931,442.8704482
59.67470524,83.73493661
6.690470294,16.40334355
3.266327849,3.550226143
0,0.003101983
0,0.097454032
31.28612075,31.42329917
27.06822638,27.06135538
0,0.094187547
23.00624155,43.02243581
50.08849071,78.46304794
21.05842335,21.0961837
238.7715181,241.1245507
420.2521715,426.045651
324.2326288,437.0534065
197.1894502,258.4273734
54.08325628,70.58396857
86.64783194,86.7719817
119.3176578,119.5906447
101.5298711,101.3923829
55.57202433,61.41837491
54.09541849,63.47020647
6.367783415,34.89368363
105.7571318,149.7710623
151.6414142,142.8021959
168.2742436,171.8350856
472.6921694,575.1274742
131.7789024,145.800267
35.7584176,56.57146596
9.510782964,9.905844191
81.37833763,142.3972046
230.1112567,288.1007134
618.9823864,627.0325867
630.7696412,769.3979885
332.5241999,525.9719566
88.22082909,92.65605454
19.87693438,22.95641812
