Place,Y, X, Best RMSE Model Name, Best MAE Model Name, New Model Best RMSE Value, New Model Best MAE Value, Old Model Best RMSE Value, Old Model Best MAE Value, Cumulative Accuracy RMSE, Cumulative Accuracy MAE
2264,36,12, KNN, KNN,418.0453904,135.1064713,523.671476,237.7742513,100,99.77915194
2265,36,13, KNN, KNN,251.5976018,103.2734692,581.2376088,188.5984444,100,99.77924945
2266,36,14, RF, RF,415.4814429,100.7604129,525.5679164,193.5101902,100,99.77934687
2267,36,15, RF, RF,322.3643301,121.403961,537.8831348,298.6156901,100,99.7794442
2268,36,16, LR, KNN,128.7689994,50.87927603,518.2137178,230.7528313,100,99.77954145
2269,36,17, RF, KNN,130.0230171,59.20745605,404.3894897,179.4441223,100,99.77963861
2270,36,18, RF, KNN,63.19877324,31.20532217,397.4793837,175.0614099,100,99.77973568
2271,36,19, RF, RF,227.1541339,112.8292257,399.1423877,192.2404035,100,99.77983267
2272,36,20, LR, LR,244.2900915,97.0301348,428.0336752,221.3443374,100,99.77992958
2273,36,21, RF, RF,109.6048154,53.95406366,531.1619339,279.8606771,100,99.7800264
2274,36,22, RF, RF,139.0227662,74.76698683,405.3494994,226.444401,100,99.78012313
2275,36,23, LR, KNN,237.2522548,123.6176322,577.3011923,305.5324436,100,99.78021978
2276,36,24, RF, KNN,470.5191562,200.1466089,1359.76284,611.1320849,100,99.78031634
2277,36,25, RF, RF,576.1852585,202.1766664,1138.055385,586.1673113,100,99.78041282
2278,36,26, RF, RF,363.4849569,167.9689848,702.5972435,380.917405,100,99.78050922
2279,36,27, LR, NN,260.4873936,76.92756283,674.2793158,364.2526596,100,99.78060553
2280,36,28, KNN, KNN,337.8305005,130.9415922,583.9180446,298.0064512,100,99.78070175
2281,36,29, LR, LR,313.6591925,83.66253512,652.9664877,287.3609957,100,99.7807979
2282,36,30, KNN, KNN,91.85133159,31.32099042,603.0877993,199.7418758,100,99.78089395
2283,36,31, KNN, SVR,70.00894057,18.98247448,487.9833419,179.4075101,100,99.78098993
2284,36,32, LR, KNN,157.3896283,48.40360835,292.1941467,109.1456443,100,99.78108581
2285,36,33, RF, KNN,168.2922346,53.17662457,293.0143443,118.9823542,100,99.78118162
2286,36,34, KNN, NN,424.9369483,125.8313029,493.1566909,185.941194,100,99.78127734
2287,36,35, RF, RF,150.922197,53.8829678,394.8989793,129.5221575,100,99.78137298
2288,36,36, RF, KNN,105.6596921,45.05337559,365.3413168,112.5916522,100,99.78146853
2289,36,37, LR, LR,163.9442982,93.25009453,331.3527828,126.2976469,100,99.781564
2290,36,38, KNN, KNN,235.6005446,88.57559246,387.9680452,190.0008968,100,99.78165939
2291,36,39, RF, RF,339.6116905,123.1356706,502.9947838,204.201494,100,99.78175469
2292,36,40, KNN, KNN,218.7711523,54.41639936,453.3530754,173.4319304,100,99.78184991
